Col0,Col1,Col2,Col3,Col4,Col5,Col6
-1.2012-3.0596i,2.6573-2.6967i,-1.6465+5.9496i,3.443-6.0299i,-1.9897+3.328i,-0.45318+0.80244i,0.48479-1.1976i,-0.44876+1.4256i
0.75292+1.9719i,0.05783-1.9913i,-0.81489+0.16209i,-4.4579+4i,1.826+1.0394i,0.91841+2.3034i,-0.95112-1.4606i,0.85113+0.4141i
-3.994+0.50903i,0.95483-4.0271i,2.9707+3.8066i,1.1958-2.7263i,7.0536-1.8573i,-1.071+2.3324i,0.15057-2.2656i,0.79082+1.8827i
-0.021656-2.3602i,2.0108-2.0063i,-2.1332+4.5103i,-4.1792+0.089274i,3.553-4.0512i,-0.044933+0.69074i,0.24218-0.90739i,-0.40563+0.99743i
0.054518+2.2297i,-0.05135-2.0806i,0.00051118-1.2549e-05i,3.3266-0.25258i,-0.35954-7.2611i,0.53178+2.2756i,-0.71994-1.5011i,0.80766+0.51723i
-3.3732-0.39549i,1.1446-3.3785i,2.1467+4.0161i,-6.0441+0.14986i,-1.1054-3.4001i,-1.0613+1.6958i,0.34225-1.8028i,0.42455+1.6582i
0.71406-1.5884i,1.4914-1.5815i,-2.3123+3.2832i,3.7525-1.7735i,-2.6797+0.69079i,0.22585+0.71913i,0.05358-0.76613i,-0.32554+0.70624i
-0.60047+2.1828i,-0.033004-2.1248i,0.63583+0.094317i,-4.0876+1.3003i,0.78126+0.00028862i,0.1736+2.1618i,-0.48842-1.49i,0.73509+0.6103i
-2.6608-1.0383i,1.2314-2.8196i,1.3412+4.06i,1.2466-1.0467i,4.3707+0.13725i,-0.94709+1.2082i,0.42273-1.4248i,0.16062+1.4425i
1.0926-0.82785i,1.0849-1.332i,-2.2552+2.2552i,-2.3597-1.0044i,2.3896-2.5735i,0.37613+0.82049i,-0.078154-0.71595i,-0.23072+0.51153i
-1.1469+1.9153i,0.054192-2.1229i,1.0889+0.35971i,1.6181+1.4288i,1.3463-5.4169i,-0.13284+1.9816i,-0.27487-1.4349i,0.64423+0.68813i
-1.9166-1.4327i,1.2422-2.345i,0.5853+3.9458i,-3.7777-2.0146i,-0.43643-2.6327i,-0.77139+0.85359i,0.42913-1.1246i,-0.026992+1.2387i
1.1886-0.13833i,0.77487-1.1978i,-2.019+1.422i,2.8607+0.68102i,-2.4833-0.9095i,0.42499+0.94874i,-0.15659-0.71796i,-0.13365+0.38701i
-1.5464+1.5003i,0.17395-2.0783i,1.36+0.72695i,-3.3131-0.44344i,0.54118-0.26929i,-0.37454+1.7546i,-0.089538-1.3451i,0.54113+0.74796i
-1.1932-1.6006i,1.1979-1.948i,-0.09054+3.6882i,1.0765-0.11676i,2.4422+0.89647i,-0.56771+0.61588i,0.38867-0.89444i,-0.15541+1.0482i
1.0692+0.43681i,0.54722-1.1383i,-1.6557+0.78307i,-1.1718-1.1626i,1.8622-1.9844i,0.3924+1.0719i,-0.18815-0.74554i,-0.042346+0.31513i
-1.7809+1.0035i,0.30282-1.997i,1.4564+1.1366i,0.17217+1.6922i,2.1569-3.7886i,-0.5455+1.501i,0.061829-1.2304i,0.43047+0.78809i
-0.53653-1.5721i,1.1152-1.6223i,-0.65853+3.3106i,-1.665-2.6708i,-0.28302-2.2076i,-0.36261+0.47849i,0.32194-0.72628i,-0.23635+0.87272i
0.79748+0.86903i,0.3897-1.1247i,-1.2151+0.33626i,1.4601+1.8849i,-1.8386-1.8659i,0.29895+1.1684i,-0.1809-0.78026i,0.037613+0.2832i
-1.8492+0.48371i,0.42533-1.8859i,1.3933+1.5373i,-2.2406-1.5142i,0.38164-0.19616i,-0.64548+1.2403i,0.17673-1.1007i,0.31667+0.80758i
0.016725-1.3846i,1.008-1.3617i,-1.097+2.8439i,0.76034+0.46949i,1.0542+0.94149i,-0.17671+0.42374i,0.24473-0.61164i,-0.27861+0.71419i
0.43298+1.1441i,0.29118-1.1361i,-0.74502+0.073378i,-0.47958-0.97892i,1.7231-1.6035i,0.16529+1.225i,-0.14381-0.80961i,0.10226+0.28122i
-1.7643-0.0082393i,0.53147-1.7529i,1.1948+1.8868i,-0.75438+1.2492i,2.3472-2.4112i,-0.67922+0.99024i,0.25538-0.96568i,0.20409+0.80638i
0.44063-1.0807i,0.88849-1.1599i,-1.3928+2.3237i,-0.036375-2.3534i,-0.21856-2.0893i,-0.024991+0.43294i,0.169-0.5416i,-0.28943+0.5747i
0.030777+1.2614i,0.24119-1.1572i,-0.28925-0.021336i,0.039446+2.1064i,-1.0296-2.287i,0.011317+1.2355i,-0.086142-0.8257i,0.14895+0.30072i
-1.5508-0.43128i,0.61523-1.606i,0.89154+2.1524i,-1.0494-1.9633i,0.11409-0.065134i,-0.65561+0.76578i,0.30024-0.83372i,0.097012+0.78534i
0.7212-0.70585i,0.76646-1.01i,-1.5426+1.7883i,0.3285+0.80808i,0.16988+0.59116i,0.083065+0.48695i,0.10338-0.50691i,-0.2754+0.45614i
-0.36053+1.2327i,0.2297-1.177i,0.11437+0.028648i,-0.1234-0.73298i,1.7298-1.1814i,-0.1448+1.1995i,-0.016937-0.82433i,0.17631+0.33416i
-1.2413-0.75548i,0.67372-1.4528i,0.51926+2.3124i,-1.1327+0.56811i,2.1186-1.3701i,-0.58663+0.57842i,0.31562-0.71201i,-0.00056521+0.74626i
0.85655-0.30482i,0.65005-0.90499i,-1.5532+1.2747i,0.93808-1.5133i,-0.045671-2.1283i,0.14324+0.56708i,0.053493-0.49825i,-0.24276+0.35989i
-0.70079+1.08i,0.24716-1.1881i,0.43592+0.19323i,-1.0541+1.6229i,-0.27825-2.278i,-0.28751+1.1217i,0.055546-0.80437i,0.18417+0.37478i
-0.8729-0.96289i,0.70651-1.3004i,0.11577+2.3565i,0.044423-1.8498i,-0.23803-0.053301i,-0.4862+0.43557i,0.30709-0.60598i,-0.085128+0.69184i
0.85623+0.080966i,0.54553-0.83721i,-1.4409+0.81623i,-0.1634+0.89957i,-0.25689+0.10216i,0.15614+0.656i,0.022269-0.50666i,-0.19757+0.28662i
-0.96001+0.83306i,0.28465-1.1857i,0.65496+0.43763i,0.051294-0.53465i,1.6911-0.68014i,-0.40469+1.0105i,0.12424-0.76706i,0.17355+0.41656i
-0.48445-1.0477i,0.71511-1.1551i,-0.2819+2.2855i,-1.0795-0.045462i,1.6752-0.71004i,-0.36896+0.34037i,0.28103-0.51919i,-0.15389+0.62558i
0.73957+0.4163i,0.45736-0.79904i,-1.2297+0.43999i,1.2567-0.54527i,0.28063-2.1584i,0.12654+0.7387i,0.010275-0.52394i,-0.14565+0.23609i
-1.1193+0.52649i,0.33398-1.1677i,0.7614+0.72491i,-1.6256+0.75682i,0.2677-1.9873i,-0.48807+0.87675i,0.18357-0.71544i,0.14653+0.4543i
-0.11259-1.0155i,0.70247-1.0218i,-0.64022+2.1105i,0.84196-1.3062i,-0.56604-0.22823i,-0.2491+0.29184i,0.24407-0.4533i,-0.20498+0.55151i
0.53346+0.67428i,0.38825-0.78294i,-0.94952+0.16476i,-0.62139+0.74106i,-0.32811-0.32887i,0.062497+0.8032i,0.016111-0.54302i,-0.092471+0.20707i
-1.1713+0.19638i,0.38799-1.1338i,0.75551+1.0187i,0.15694-0.39044i,1.4989-0.17267i,-0.53349+0.73242i,0.2297-0.65371i,0.10614+0.48379i
0.21088-0.8816i,0.67259-0.90449i,-0.93166+1.8509i,-0.78031-0.43602i,1.2064-0.40081i,-0.13925+0.28529i,0.20254-0.40813i,-0.23758+0.47403i
0.26958+0.83777i,0.33926-0.78176i,-0.63315-4.758e-14i,1.059+0.25143i,0.70091-2.0555i,-0.02568+0.84113i,0.036858-0.5582i,-0.042894+0.19739i
-1.1194-0.12271i,0.44062-1.0853i,0.64721+1.2858i,-1.6422-0.16595i,0.55183-1.5852i,-0.5408+0.5896i,0.26053-0.58668i,0.056088+0.50191i
0.4613-0.66924i,0.63007-0.80547i,-1.1365+1.5324i,1.2162-0.53509i,-0.75564-0.55914i,-0.049613+0.31309i,0.16211-0.38197i,-0.25199+0.39755i
-0.018578+0.89992i,0.31003-0.78896i,-0.31366-0.054426i,-0.93603+0.37307i,-0.19061-0.58688i,-0.12656+0.84797i,0.068571-0.56541i,-0.001017+0.20397i
-0.97662-0.40056i,0.4871-1.0247i,0.45461+1.4986i,0.24401-0.25993i,1.1389+0.23129i,-0.51342+0.45923i,0.27567-0.51921i,0.00055013+0.50676i
0.62278-0.40652i,0.57972-0.72589i,-1.244+1.1844i,-0.41839-0.57731i,0.85113-0.34375i,0.012625+0.36552i,0.12737-0.37181i,-0.2496+0.32623i
-0.29868+0.86387i,0.29895-0.79887i,-0.021688-0.0077601i,0.56734+0.70897i,1.1036-1.7711i,-0.22868+0.82293i,0.10677-0.56222i,0.030038+0.22306i
-0.76345-0.61349i,0.52398-0.95518i,0.20192+1.6371i,-1.2149-0.87813i,0.60628-1.2223i,-0.45772+0.35025i,0.27621-0.45575i,-0.056167+0.49767i
0.68883-0.12381i,0.52625-0.66558i,-1.2528+0.83709i,1.1469+0.23123i,-0.73939-0.94906i,0.043664+0.43177i,0.10164-0.37381i,-0.23276+0.26369i
-0.54221+0.74168i,0.30345-0.80681i,0.21702+0.12294i,-1.0209-0.10856i,0.0016633-0.64747i,-0.32161+0.76867i,0.14693-0.54778i,0.048256+0.25047i
-0.50548-0.74597i,0.54914-0.88055i,-0.083006+1.6896i,0.30629-0.10437i,0.67513+0.4436i,-0.38214+0.26894i,0.26448-0.39996i,-0.10992+0.47518i
0.6623+0.14925i,0.47394-0.6233i,-1.1702+0.51871i,-0.124-0.53172i,0.67217-0.40461i,0.043095+0.50101i,0.08684-0.38365i,-0.20466+0.21277i
-0.72668+0.55252i,0.32026-0.80924i,0.38347+0.31471i,0.016132+0.7975i,1.3784-1.3364i,-0.39674+0.69066i,0.18487-0.52271i,0.052802+0.28182i
-0.23063-0.79135i,0.5617-0.80457i,-0.37132+1.6536i,-0.54855-1.2222i,0.52521-0.99316i,-0.29629+0.21854i,0.24366-0.35446i,-0.15703+0.44092i
0.55441+0.38628i,0.42643-0.59686i,-1.0114+0.25334i,0.72459+0.78805i,-0.5201-1.2805i,0.013631+0.56332i,0.083516-0.39702i,-0.16901+0.17533i
-0.83716+0.32043i,0.34576-0.80379i,0.46663+0.54095i,-0.84773-0.57083i,0.12908-0.56306i,-0.44798+0.59645i,0.21713-0.48875i,0.044008+0.31285i
0.033592-0.75177i,0.56194-0.73082i,-0.6358+1.535i,0.30694+0.082075i,0.21426+0.4339i,-0.20991+0.19922i,0.21738-0.3207i,-0.19452+0.39743i
0.38313+0.5664i,0.38653-0.58342i,-0.79736+0.058816i,0.047797-0.39834i,0.65344-0.45682i,-0.039404+0.61051i,0.090956-0.40993i,-0.12982+0.15216i
-0.86708+0.071749i,0.37619-0.78922i,0.46393+0.77402i,-0.41049+0.59844i,1.4586-0.84031i,-0.47206+0.4947i,0.24121-0.44852i,0.023286+0.33976i
0.26258-0.6374i,0.55109-0.66242i,-0.85316+1.3473i,0.12553-1.1712i,0.42329-0.91848i,-0.13199+0.20823i,0.18937-0.29892i,-0.22034+0.34791i
0.1711+0.6757i,0.35617-0.57971i,-0.55279-0.054445i,0.12128+1.0093i,-0.16515-1.4603i,-0.10879+0.63671i,0.10741-0.41907i,-0.091047+0.14296i
-0.8182-0.16749i,0.40798-0.76534i,0.38099+0.98767i,-0.46233-0.88152i,0.13483-0.4291i,-0.46866+0.39431i,0.25569-0.40511i,-0.0070422+0.35939i
0.43678-0.46489i,0.53111-0.60187i,-1.0059+1.1099i,0.21295+0.26498i,-0.13872+0.23862i,-0.06996+0.24042i,0.16309-0.28827i,-0.23347+0.2959i
-0.056779+0.70807i,0.33629-0.58233i,-0.30361-0.084021i,0.10941-0.26526i,0.72125-0.41866i,-0.18623+0.63874i,0.13038-0.42201i,-0.056331+0.1464i
-0.69993-0.37394i,0.43794-0.73291i,0.23061+1.1594i,-0.6166+0.25423i,1.342-0.3909i,-0.4402+0.30351i,0.26024-0.36172i,-0.043976+0.36946i
0.54316-0.25543i,0.50448-0.55089i,-1.0838+0.84579i,0.61632-0.8141i,0.39343-0.95295i,-0.029131+0.28886i,0.14142-0.28697i,-0.23397+0.24504i
-0.27582+0.66533i,0.32697-0.58793i,-0.074585-0.035276i,-0.46162+0.87598i,0.22178-1.4504i,-0.26325+0.61617i,0.15692-0.41732i,-0.028709+0.16023i
-0.52789-0.52898i,0.46345-0.69338i,0.031227+1.272i,0.024762-0.95107i,0.030857-0.34214i,-0.39139+0.22911i,0.25558-0.32133i,-0.084114+0.36872i
0.57606-0.032408i,0.47393-0.5104i,-1.0839+0.57938i,0.02341+0.385i,-0.31809-0.055645i,-0.012307+0.34561i,0.12643-0.29257i,-0.22291+0.19871i
-0.46385+0.55649i,0.32746-0.59349i,0.11293+0.079532i,0.11204-0.1794i,0.78088-0.27186i,-0.33197+0.57122i,0.18403-0.40462i,-0.010411+0.18158i
-0.32204-0.62018i,0.48259-0.64877i,-0.19513+1.3154i,-0.59992-0.088539i,1.0862-0.075407i,-0.32867+0.17596i,0.24328-0.28644i,-0.12395+0.35696i
0.53728+0.18087i,0.44222-0.4805i,-1.0112+0.33405i,0.81968-0.31134i,0.47736-1.0129i,-0.019699+0.40256i,0.11931-0.30225i,-0.20227+0.15976i
-0.60317+0.39647i,0.33634-0.59646i,0.24273+0.24273i,-0.85202+0.4719i,0.53902-1.2757i,-0.38589+0.50826i,0.20888-0.38451i,-0.0027167+0.20711i
-0.10455-0.64213i,0.49417-0.60138i,-0.42504+1.2866i,0.47127-0.76247i,-0.1192-0.36348i,-0.25943+0.14652i,0.22554-0.25881i,-0.16018+0.33499i
0.43553+0.36347i,0.41193-0.46055i,-0.87697+0.13009i,-0.2197+0.3867i,-0.31689-0.34515i,-0.049076+0.45222i,0.12027-0.31311i,-0.17469+0.13032i
-0.68194+0.20439i,0.3517-0.59489i,0.30504+0.43312i,0.11-0.14049i,0.75522-0.056965i,-0.4204+0.43332i,0.22913-0.35836i,-0.0058945+0.23339i
0.10251-0.59655i,0.4978-0.55361i,-0.63597+1.1898i,-0.42855-0.32502i,0.78377+0.06826i,-0.19125+0.14087i,0.20491-0.23939i,-0.18998+0.30451i
0.28512+0.49864i,0.38525-0.44931i,-0.69798-0.017134i,0.73383+0.16343i,0.65759-1.0136i,-0.096129+0.48835i,0.12869-0.32249i,-0.14329+0.11164i
-0.69504+0.0014368i,0.37133-0.58751i,0.2971+0.62817i,-0.95382-0.049611i,0.7208-1.0091i,-0.4331+0.35335i,0.24313-0.32815i,-0.019228+0.25716i
0.27924-0.49172i,0.49375-0.50773i,-0.80838+1.0358i,0.74787-0.37772i,-0.23237-0.50011i,-0.13115+0.15672i,0.184-0.22826i,-0.21118+0.26794i
0.1044+0.57526i,0.36391-0.44504i,-0.49438-0.098338i,-0.44179+0.24749i,-0.18361-0.5452i,-0.15502+0.50657i,0.14315-0.32816i,-0.11131+0.10397i
-0.64416-0.19126i,0.39292-0.57376i,0.22309+0.80613i,0.13281-0.11622i,0.61234+0.15093i,-0.42396+0.27548i,0.24998-0.29618i,-0.04112+0.27556i
0.4098-0.34138i,0.48295-0.46575i,-0.92735+0.8405i,-0.20088-0.41484i,0.52684+0.059577i,-0.084924+0.18987i,0.16524-0.22469i,-0.22251+0.22816i
-0.086333+0.58859i,0.349-0.44569i,-0.28768-0.11097i,0.44261+0.4768i,0.87136-0.90223i,-0.21905+0.5046i,0.16176-0.32855i,-0.081897+0.10665i
-0.5373-0.35468i,0.41423-0.55375i,0.09338+0.94811i,-0.76767-0.51772i,0.75543-0.74104i,-0.39511+0.20631i,0.2496-0.26485i,-0.069276+0.28643i
0.48365-0.16305i,0.46679-0.42923i,-0.98389+0.62304i,0.77931+0.081835i,-0.24159-0.70741i,-0.056638+0.23464i,0.15062-0.22729i,-0.22359+0.18824i
-0.26681+0.54042i,0.34104-0.4491i,-0.09867-0.05914i,-0.56223-0.0061543i,0.00047392-0.61631i,-0.28134+0.48242i,0.18228-0.3228i,-0.057777+0.11815i
-0.38765-0.47367i,0.4333-0.52815i,-0.07669+1.0397i,0.17444-0.068744i,0.37363+0.27595i,-0.35059+0.15126i,0.24269-0.23632i,-0.10093+0.28841i
0.49644+0.023781i,0.44699-0.39922i,-0.97545+0.40405i,-0.0045737-0.37865i,0.37587-0.037655i,-0.048332+0.28455i,0.14154-0.23418i,-0.215+0.15113i
-0.41882+0.43858i,0.33992-0.45316i,0.054541+0.047047i,0.075446+0.56891i,1.0395-0.67591i,-0.33558+0.44209i,0.20245-0.31085i,-0.041071+0.13624i
-0.21211-0.53823i,0.44851-0.49814i,-0.26854+1.0721i,-0.38088-0.79698i,0.68258-0.54628i,-0.29582+0.11412i,0.23055-0.2124i,-0.13311+0.28105i
0.45004+0.19973i,0.42543-0.37621i,-0.90595+0.20344i,0.56777+0.4748i,-0.12129-0.9106i,-0.059908+0.33298i,0.1387-0.2432i,-0.19814+0.11948i
-0.52787+0.29589i,0.34499-0.45594i,0.15816+0.19272i,-0.52623-0.30221i,0.15342-0.57195i,-0.37655+0.38749i,0.22019-0.29334i,-0.033115+0.15825i
-0.029364-0.54426i,0.45873-0.4652i,-0.46224+1.0428i,0.20173+0.02024i,0.10149+0.27189i,-0.23698+0.09671i,0.21495-0.1943i,-0.16292+0.26479i
0.35214+0.34737i,0.40399-0.36014i,-0.78508+0.038568i,0.1115-0.27443i,0.34231-0.14298i,-0.089256+0.37386i,0.14208-0.25217i,-0.17509+0.095305i
-0.58445+0.1287i,0.35515-0.45588i,0.20385+0.35985i,-0.24045+0.45886i,1.0985-0.3792i,-0.40065+0.32383i,0.23382-0.27149i,-0.034378+0.18127i
0.14194-0.49369i,0.46337-0.43103i,-0.63852+0.95561i,0.06822-0.82474i,0.57262-0.45898i,-0.18037+0.098828i,0.19789-0.1826i,-0.1878+0.2409i
0.21525+0.45288i,0.38439-0.35041i,-0.62718-0.077356i,0.19057+0.68515i,0.10493-1.0354i,-0.13255+0.40219i,0.15101-0.25913i,-0.1484+0.079913i
-0.58472-0.044912i,0.36896-0.45183i,0.18932+0.52912i,-0.32872-0.54565i,0.22194-0.46668i,-0.40615+0.25701i,0.2422-0.24697i,-0.044448+0.20246i
0.2851-0.39407i,0.46235-0.39733i,-0.78058+0.81987i,0.17587+0.13685i,-0.12721+0.13889i,-0.13177+0.11833i,0.1814-0.1772i,-0.20571+0.21136i
0.055204+0.50723i,0.36808-0.34604i,-0.44966-0.1364i,0.14497-0.16548i,0.3907-0.19035i,-0.18471+0.41453i,0.16425-0.26246i,-0.12087+0.07376i
-0.53072-0.20696i,0.38484-0.44312i,0.11831+0.68183i,-0.41956+0.22432i,1.0244-0.084467i,-0.39331+0.19308i,0.24479-0.22165i,-0.062109+0.21929i
0.3869-0.25755i,0.45607-0.36568i,-0.87565+0.64943i,0.43838-0.62247i,0.49682-0.46523i,-0.095913+0.15144i,0.16732-0.17738i,-0.21537+0.17858i
-0.11047+0.50694i,0.3561-0.34568i,-0.27115-0.13649i,-0.22672+0.65839i,0.37554-1.0364i,-0.23999+0.40928i,0.18018-0.26108i,-0.095235+0.076454i
-0.42985-0.34136i,0.40111-0.42958i,-1.7501e-13+0.80172i,-0.020646-0.65163i,0.19756-0.37051i,-0.36423+0.13755i,0.24172-0.19742i,-0.085474+0.22975i
0.43878-0.099512i,0.44538-0.33743i,-0.91608+0.46112i,0.076414+0.23938i,-0.25096-0.078638i,-0.076005+0.19319i,0.15711-0.1819i,-0.21629+0.14523i
-0.26439+0.45412i,0.34909-0.34783i,-0.10972-0.08137i,0.12804-0.0935i,0.45774-0.15099i,-0.29253+0.38671i,0.19698-0.25452i,-0.073948+0.086816i
-0.29399-0.43541i,0.41623-0.41153i,-0.15207+0.87642i,-0.43749-0.034392i,0.8394+0.13687i,-0.32259+0.094891i,0.23369-0.17599i,-0.11219+0.23253i
0.43755+0.063067i,0.43144-0.31358i,-0.8999+0.27298i,0.62962-0.27959i,0.50004-0.5139i,-0.073505+0.23797i,0.15173-0.18915i,-0.20879+0.11395i
-0.39103+0.35614i,0.3472-0.3509i,0.018953+0.019907i,-0.55204+0.41668i,0.61584-0.91205i,-0.337+0.34892i,0.21283-0.24291i,-0.058963+0.10301i
-0.1381-0.48097i,0.42887-0.38965i,-0.3215+0.89854i,0.30561-0.57678i,0.11468-0.33997i,-0.2732+0.068128i,0.22191-0.15869i,-0.13965+0.22711i
0.38544+0.21339i,0.41559-0.29474i,-0.83081+0.10247i,-0.083445+0.27715i,-0.24562-0.3105i,-0.088029+0.2801i,0.15159-0.19738i,-0.194+0.087111i
-0.47822+0.22463i,0.35016-0.3534i,0.10296+0.15409i,0.10397-0.066058i,0.48001-0.040479i,-0.36911+0.29949i,0.22611-0.22695i,-0.051564+0.12274i
0.021342-0.4751i,0.43799-0.36499i,-0.49072+0.86623i,-0.32697-0.23162i,0.60169+0.24065i,-0.22149+0.058566i,0.2079-0.14638i,-0.1653+0.21378i
0.28977+0.33648i,0.39927-0.28108i,-0.71765-0.035256i,0.60969+0.082528i,0.5857-0.54051i,-0.11746+0.31445i,0.15649-0.20482i,-0.17368+0.066612i
-0.51817+0.07423i,0.3573-0.35402i,0.13527+0.30516i,-0.68936+0.0483i,0.76597-0.70299i,-0.38597+0.24311i,0.23555-0.20779i,-0.052268+0.14347i
0.16805-0.42013i,0.44294-0.33877i,-0.64273+0.78317i,0.54675-0.33671i,0.032742-0.39675i,-0.17293+0.065737i,0.19335-0.13938i,-0.18678+0.19357i
0.16198+0.42064i,0.38388-0.27237i,-0.57336-0.12875i,-0.25708+0.21503i,-0.13106-0.4877i,-0.15824+0.33686i,0.1657-0.20992i,-0.15003+0.053697i
-0.5082-0.079019i,0.36765-0.35173i,0.11421+0.45596i,0.10319-0.06138i,0.41937+0.091619i,-0.38638+0.18505i,0.24036-0.18689i,-0.060802+0.16266i
0.28758-0.32332i,0.44347-0.31232i,-0.76283+0.65802i,-0.15503-0.32216i,0.38178+0.22438i,-0.13247+0.087497i,0.17991-0.13743i,-0.20226+0.16819i
0.016382+0.4585i,0.37063-0.26799i,-0.41357-0.17131i,0.41595+0.35284i,0.71769-0.49427i,-0.20576+0.34459i,0.17806-0.21148i,-0.12552+0.04887i
-0.45077-0.2193i,0.38002-0.34586i,0.043517+0.58994i,-0.60747-0.32401i,0.80155-0.47421i,-0.37083+0.13058i,0.24025-0.16588i,-0.07615+0.17804i
0.36866-0.19592i,0.43974-0.28694i,-0.83991+0.50343i,0.6241-0.0028408i,0.010203-0.52128i,-0.10405+0.12031i,0.16906-0.13978i,-0.21048+0.13975i
-0.13137+0.44762i,0.36049-0.26703i,-0.25495-0.16145i,-0.38044+0.053006i,0.039135-0.56715i,-0.25487+0.33652i,0.19215-0.20875i,-0.10262+0.051861i
-0.35307-0.33261i,0.39313-0.3361i,-0.068235+0.6928i,0.1292-0.045972i,0.27693+0.18425i,-0.34149+0.084465i,0.23551-0.14631i,-0.096675+0.18775i
0.4043-0.051948i,0.43226-0.2638i,-0.86753+0.33464i,0.0075939-0.30825i,0.23611+0.12519i,-0.09026+0.15963i,0.16189-0.14528i,-0.21094+0.11066i
-0.26588+0.39056i,0.35411-0.26837i,-0.11361-0.10297i,0.13443+0.46468i,0.8374-0.35795i,-0.30043+0.31321i,0.20638-0.2015i,-0.083543+0.061679i
-0.22619-0.40812i,0.40572-0.32255i,-0.2086+0.75377i,-0.34619-0.58433i,0.73976-0.28963i,-0.30182+0.05049i,0.22688-0.12957i,-0.12028+0.19056i
0.3923+0.093322i,0.42184-0.24381i,-0.84436+0.16795i,0.51128+0.32061i,0.080646-0.6627i,-0.092106+0.20043i,0.15909-0.1525i,-0.20388+0.08329i
-0.37358+0.29455i,0.35179-0.27077i,-0.0034148-0.0043756i,-0.39739-0.16824i,0.19979-0.54526i,-0.3378+0.2768i,0.21924-0.19001i,-0.070094+0.076715i
