Col0,Col1,Col2,Col3,Col4,Col5,Col6
4.9088e+06-16182i,9.3852e+05+4.8137e+06i,-4.5571e+06+1.8202e+06i,-2.6464e+06-4.1316e+06i,3.5653e+06-3.3685e+06i,3.9825e+06+2.8692e+06i,-2.0728e+06+4.4438e+06i,-4.7593e+06-1.2038e+06i
-8.1326e+05-5.9333e+06i,5.6745e+06-1.9112e+06i,2.9398e+06+5.2171e+06i,-4.5727e+06+3.8664e+06i,-4.6535e+06-3.7681e+06i,2.8288e+06-5.2785e+06i,5.7136e+06+1.7899e+06i,-6.875e+05+5.9493e+06i
-4.373e+06+1.207e+06i,-2.0036e+06-4.0754e+06i,3.6222e+06-2.7343e+06i,3.3611e+06+3.0507e+06i,-2.3626e+06+3.8776e+06i,-4.2465e+06-1.5975e+06i,7.7115e+05-4.4763e+06i,4.5355e+06-80017i
7.7148e+05+1.8164e+06i,-1.6395e+06+1.0982e+06i,-1.3859e+06-1.4049e+06i,1.1201e+06-1.6247e+06i,1.8057e+06+7.9599e+05i,-4.4343e+05+1.923e+06i,-1.9719e+06-75324i,-2.9556e+05-1.9512e+06i
2.8088e+05-1.6449e+05i,2.1402e+05+2.3902e+05i,-2.0068e+05+2.5406e+05i,-2.8922e+05-1.438e+05i,92289-3.0796e+05i,3.2381e+05+28394i,29062+3.186e+05i,-3.1292e+05+91005i
23264+30245i,-23606+28230i,-32111-19665i,11572-35600i,36448+6323.5i,2087.2+37970i,-35665+7906.1i,-15453-35007i
-3446.3+5493.5i,-7661.6-7646.7i,575.02-8359.2i,7877.1+4514i,2377+10051i,-6986.3-747.32i,-4995.2-10331i,5114.3-3124.3i
-22597-15788i,14192-26493i,27916+5858.9i,-3730.4+28689i,-29314+4892.6i,-7255.5-26855i,26595-14957i,17222+21250i
-7891.7+16591i,-20239-8550.9i,306.88-19795i,20354+1132.4i,7321+20220i,-17610+6445.1i,-13921-17804i,12393-13117i
-36987-13316i,9525.6-41642i,40557-2289.8i,5673.6+40784i,-38430+17574i,-20076-34198i,30907-30390i,31659+22809i
-1184.2+8339.1i,-10920-1902.9i,-2908-9052.2i,9829.8-1489.5i,6591.9+8494i,-7359.4+4672.7i,-9349.9-6742.8i,3855.4-7199.7i
-38810-2899.2i,-1417.9-42965i,38279-13203i,15763+38017i,-32371+27450i,-27895-27730i,21917-37842i,36109+13548i
427.68-2279.3i,563.74-915.45i,-216.41+1936.2i,-644.84+1641.1i,-25.25-1321.2i,635.38-2136.2i,263.37+520.62i,-536.68+2331.3i
-33530+6751.7i,-10985-37045i,29414-20635i,22008+29312i,-21166+31620i,-29940-17462i,9945.7-38164i,33667+3159.6i
-2950.7-10252i,9083.7-4912.8i,6355+8410.4i,-6702.1+8064.7i,-8866.7-5388.1i,3379.3-10084i,10133+1609i,418.25+10687i
-24628+12641i,-16574-27569i,18417-22973i,23476+18959i,-9618.9+30078i,-27081-7687.2i,-530.01-32959i,26882-4664.5i
-8937.1-13883i,13048-11438i,13827+9596.5i,-7866+15034i,-16775-3962.1i,1579.4-16519i,17367-2228.7i,4929+15684i
-14952+14022i,-17575-17379i,8365.5-20535i,20710+9683.2i,-603.97+24164i,-20937-627.53i,-7242.4-24399i,18223-8516.3i
-15048-13168i,12496-18035i,19731+6409i,-5101.3+20436i,-21643+1249.8i,-3009.8-19968i,20515-8733.1i,10698+16695i
-6732.7+11481i,-14584-8682.4i,1267.2-14734i,15059+3160.5i,4376.2+15919i,-13419+2805.2i,-9405-14867i,9894-8377i
-19368-9156.1i,8469.6-22792i,22542+614.41i,-21.628+23023i,-22550+8013.6i,-8429.3-20019i,19391-15516i,15696+14204i
-1396.7+6410.5i,-8958.8-2926i,-1960.7-7507.1i,8224+112.64i,5042.7+7549.3i,-6334.1+2716.5i,-7416.5-6531.2i,3554.7-5164.2i
-20835-3465.8i,2570.9-24605i,21798-5755.4i,5598.2+22448i,-19700+14168i,-12981-17139i,14835-20591i,18541+9421.9i
540.58+536.35i,-2408.5-692.76i,-1443.2-795.97i,1867.7+394.46i,2143.1+943.8i,-1064.5-40.757i,-2542.1-959.07i,111.82-318.67i
-19303+2183.1i,-3457.5-23248i,18007-10895i,10206+19165i,-14182+18078i,-15521-12390i,8365.7-22721i,18656+3874.8i
-577.36-4527.5i,3415-1725.3i,1857.2+3880.9i,-2719+3179.7i,-2876.1-2689.3i,1641.1-4187.6i,3491.2+1120i,-332.75+4607.3i
-15412+6369.6i,-8114.6-19281i,12371-13595i,12751+14186i,-7592.6+18912i,-15596-7098.4i,1747.7-21572i,16251-985.91i
-3761.2-7624.4i,7257.7-5095.7i,6481.1+5714.7i,-4828.8+7237.3i,-8290.7-3002.4i,1721.8-8362.5i,8936-131.57i,1627.1+8313.2i
-10309+8251.5i,-10429-13818i,6401-13430i,12828+8784.6i,-1593.7+16722i,-13425-2517.9i,-3437.4-17666i,12137-4102.5i
-7696.2-8254.6i,8485.9-9489.4i,10876+4698.4i,-4409.8+11250i,-12529-482.25i,-285.56-11431i,12422-3801.6i,4940.9+10006i
-5299.5+7678.2i,-10105-8203i,1512.7-10752i,10671+4173.4i,2486.5+12316i,-9739.6+442.35i,-6136.6-12151i,7439.8-4995.9i
-11094-6601.8i,7153.7-13540i,13775+1527.5i,-1991.2+14112i,-14522+3761.4i,-3450.9-12703i,13228-8521.9i,8408.4+9509.2i
-1508+5132.6i,-7509.8-3677.5i,-1306.4-6510.8i,7020.2+1237.5i,3937.3+6974.5i,-5544.7+1376.3i,-6015.2-6458.7i,3290.4-3796.8i
-12997-3397.1i,3913.7-16143i,14464-2652.8i,1506.8+15149i,-13899+8330i,-6715.6-12027i,11382-12837i,10981+7216.2i
374.9+1531.4i,-3517.1-1099.5i,-1693-1943.4i,2882.6+371.14i,2773.3+2082.5i,-1843.3+409.29i,-3464.1-1929.1i,545.11-1132.2i
-12964+328.2i,-197.83-16680i,12890-6579.4i,5028.4+14215i,-11005+11907i,-9152.8-9752.6i,7575.1-15561i,11992+3920.7i
213.57-2053.9i,753.09-780.65i,68.663+1761.3i,-727.36+1440.7i,-341.25-1221.4i,599.47-1898.5i,565.91+509.92i,-387.39+2089.6i
-11118+3534.5i,-4042.7-15114i,9602.5-9198.8i,7641.4+11667i,-6738.8+13571i,-10167-6580.9i,2928.7-16037i,11264+570.71i
-1601.4-4682i,4222.9-2463.4i,3184+3758.8i,-3029.6+3872i,-4319.4-2307.7i,1410.9-4736.9i,4848.2+532.48i,406.04+4936.4i
-8046+5435.5i,-6662.1-11938i,5549.3-9909.5i,8741.7+8224.3i,-2273.3+12992i,-9593.7-3355.5i,-1322.1-14249i,9098.2-1984.5i
-4308.3-5764.6i,6112-5433.3i,6598.8+3728.4i,-3639+6830.6i,-7962.6-1168.6i,654.95-7268.5i,8208.1-1555.4i,2421.1+6685.6i
-4600.8+5669.2i,-7490.8-8008.1i,1793.5-8670.4i,8163+4758.8i,1265.6+10454i,-7688.6-841.08i,-4147.1-10769i,6134.5-3194.7i
-7005.2-5178.2i,6101-8731.4i,9291.6+1906i,-2618.9+9445.7i,-10273+1633.8i,-1231.1-8833.4i,9811.7-4944.3i,4908.2+6980.4i
-1651+4346i,-6461-4301.5i,-770.35-5958.1i,6172.3+2068.6i,3083.5+6733.3i,-5016.7+454.76i,-4963.6-6562.9i,3156.6-2914.3i
-8894.4-3247.7i,4370.5-11408i,10532-1027.4i,-423.35+11023i,-10691+5158.2i,-3583.2-9089.4i,9348.1-8564.6i,7086.6+5879.7i
143.28+1972.9i,-3977.1-1665.1i,-1633.7-2596.9i,3364.8+691.84i,2894.7+2856.2i,-2280+378.56i,-3749.2-2714.3i,874.9-1395.8i
-9476.2-619i,1516.6-12754i,10045-4160.6i,2247.7+11194i,-9202.2+8355.8i,-5696.4-8062.9i,7067.4-11378i,8345+3799.1i
482.35-715.79i,-778.38-615.09i,-774.06+485.27i,488.29+796.95i,957.05-186.61i,-129.62-866.89i,-1005.6-138.27i,-247.25+815.07i
-8649.3+1939.1i,-1628.9-12459i,8038.8-6608.2i,4641.6+9982.3i,-6299.3+10349i,-7002.3-6103.8i,3675.1-12637i,8379.6+1368.1i
-527.55-2970.4i,2270.5-1232.8i,1378.4+2508.4i,-1753.9+2172.9i,-2035.7-1694.1i,990.96-2807.7i,2407.1+641.85i,-88.869+3048.3i
-6700.1+3746.1i,-4223.9-10658i,5117.2-7740.2i,6141.6+7756.9i,-2815.5+10647i,-7196.8-3766.7i,118.42-12059i,7241.2-752.47i
-2437.5-4223.1i,4405.6-3174.9i,4088.6+3033.2i,-2873.3+4311.6i,-5165.4-1417.4i,937.52-4842.8i,5516.7-397.52i,1129.9+4693.8i
-4193.3+4380.6i,-5628.1-7863.6i,2084.1-7327.6i,6409.2+5117.5i,317.77+9245.4i,-6290.1-1652.6i,-2675.1-9864.8i,5287.6-2044.3i
-4602.6-4221.1i,5149.2-5788.9i,6532.4+2051.6i,-2701.2+6557.8i,-7544.7+406i,-126.31-6405.7i,7497.3-2806.6i,2936+5353.9i
-1799+3768.8i,-5550.8-4813i,-281.21-5572.6i,5445.4+2724.6i,2321.9+6593.7i,-4575.2-253.55i,-4036.5-6688.7i,3062.5-2253.1i
-6367.6-3067.4i,4412-8298.8i,8021-42.643i,-1406+8282.8i,-8547.9+3146.7i,-1797.5-7103.5i,7874.3-5808.9i,4748.5+4926.6i
-106.73+2176i,-4101.5-2263.1i,-1430.4-3024.1i,3565.4+1129.7i,2766.5+3447.5i,-2528.6+162.28i,-3714.2-3386.7i,1136.7-1431.5i
-7240.2-1164.7i,2490-10009i,8173.4-2586.4i,573.1+9040.1i,-7958.6+5974.3i,-3555.7-6801.1i,6626.1-8523.1i,6038.9+3607i
524.56+109.21i,-1736.8-797.14i,-1175.5-407.95i,1296.3+644.25i,1661.3+649.39i,-673.72-400.88i,-1913.7-799.63i,-43.479+101.21i
-7009.2+914.61i,-34.036-10479i,6996.4-4841.7i,2656+8664.4i,-6001+8088.8i,-4905-5633i,4162.8-10200i,6465.1+1810.5i
44.743-1835.9i,877.85-685.78i,284.24+1578.9i,-771.33+1277.5i,-573.31-1100.1i,556.47-1689.8i,781.85+466.86i,-263.46+1864.7i
-5778.4+2593.5i,-2457.6-9616.3i,4857.4-6197.3i,4278+7293.7i,-3254.1+8930.8i,-5497.5-3946.8i,1193.9-10410i,5944.9+45.598i
-1296.7-3140.1i,3051.4-1835.5i,2440.3+2452.2i,-2136.9+2754.5i,-3241.1-1419.9i,922.27-3286.6i,3586.7+188.24i,421.91+3357.1i
-3916.3+3444.5i,-4145.9-7684.1i,2362.5-6324.2i,5031.3+5314i,-476.97+8315.7i,-5210.1-2197.6i,-1475.6-9139.3i,4657.1-1227.5i
-3038.5-3493.9i,4246.7-3833.1i,4630+2057.4i,-2511.5+4604.2i,-5571.3-331.89i,423.62-4728.5i,5730-1440.2i,1723.8+4188.8i
-1938.1+3293.4i,-4691.7-5210.7i,179.86-5246.2i,4759.1+3244.6i,1603.7+6462.2i,-4158.1-822.84i,-3162-6770.6i,2973.1-1714.5i
-4645.7-2865.8i,4210.5-6070.4i,6223.7+590.86i,-1878.1+6291.8i,-6927.5+1767.1i,-718.05-5629.6i,6658.4-3876.8i,3213.4+4176.7i
-357.87+2248.7i,-4008.2-2838.8i,-1144.2-3312.6i,3579.4+1597.3i,2485.6+3911.2i,-2647.8-131.56i,-3478-3960.5i,1344.4-1352.7i
-5657.7-1492i,3024.3-7911.1i,6791.1-1472.8i,-479.31+7359.2i,-6970.7+4230.8i,-2133-5773.6i,6171.3-6394.5i,4445.8+3377.2i
450.24+653.46i,-2334.6-1152.5i,-1325.2-1085.4i,1838+745.77i,2014+1364.9i,-1083.2-234.27i,-2419.9-1452.7i,176.32-310.14i
-5807+204.99i,1065.7-8858.3i,6206.4-3524.7i,1260.2+7537.3i,-5734.1+6349.5i,-3409.1-5157.8i,4456.5-8282.4i,5079.3+2053.9i
343.32-1022.1i,-157.44-528.58i,-402.32+824.05i,6.666+837.4i,404.82-510.22i,145.05-1028.6i,-350.46+124.74i,-276.39+1075.4i
-5079+1741.6i,-1104.9-8675.7i,4664.9-4992.9i,2853.2+6804.6i,-3595.6+7543i,-4200.7-3977.7i,2021.4-9033.7i,4958.2+592.25i
-566.05-2315.4i,1928.7-1047.9i,1288.9+1922.7i,-1445.7+1768.5i,-1830.7-1260i,759.64-2240.6i,2115.3+420.25i,33.11+2398.1i
-3699.8+2707.6i,-2899.4-7437.2i,2613.2-5494.7i,3878.7+5377.9i,-1159.6+7510.2i,-4313.3-2563.4i,-456.85-8470.9i,4142.1-611.17i
-1955.7-2895.7i,3381.7-2488.8i,3223+1963i,-2173.9+3224.5i,-4037.7-754.59i,660.68-3507.3i,4285.3-559.81i,945.3+3297.5i
-2060.3+2872.6i,-3856.6-5492i,615.03-4930.8i,4087.1+3644.1i,916.65+6296.5i,-3743.6-1284.4i,-2319.6-6777.8i,2874.3-1255.7i
-3393.3-2645.9i,3851.3-4399.1i,4836.7+997.32i,-2038.7+4772.9i,-5600.7+791.37i,-60.208-4476.3i,5578.1-2468.9i,2150.7+3551i
-601.13+2237.6i,-3757.8-3360.9i,-807.15-3497.1i,3455.3+2050.3i,2102.1+4265.5i,-2667.5-451.7i,-3101.7-4434.8i,1505.1-1210.3i
-4459.9-1681.7i,3262.2-6224.8i,5682.4-651.17i,-1132.6+5980.8i,-6106.9+2892.5i,-1156-4896.8i,5673.7-4727.7i,3282.3+3125i
310.33+1021.5i,-2672.8-1591.3i,-1312-1617.9i,2181.1+984.97i,2129.4+1987i,-1383.1-240.32i,-2647.7-2077.1i,390.82-538.09i
-4862.3-306.75i,1821.6-7460.4i,5545-2489.1i,256.44+6527.5i,-5448.9+4935.4i,-2298.5-4677.9i,4587.5-6688.5i,4017.7+2171.3i
475.07-410.56i,-929.01-612.39i,-823.23+181.06i,620.5+680.25i,1055.8+73.871i,-224.83-652.56i,-1140-318.43i,-202.41+533.23i
-4505.8+1079.6i,-47.285-7779.2i,4488.1-3994.9i,1729.2+6282i,-3840+6349.2i,-3168.3-3902.6i,2652.6-7811.8i,4162.4+975.03i
-92.4-1654.3i,985.59-626.92i,461.76+1419.3i,-812.54+1158.8i,-766.27-985.03i,525.37-1528i,963.16+412.4i,-164.41+1682.5i
-3509+2096.4i,-1826.1-7112.4i,2824.6-4761.8i,2884.6+5327.8i,-1743.6+6758.5i,-3538.1-2795i,417.64-7806i,3694.6-130.41i
-1179.4-2378.1i,2558.1-1567.1i,2138.1+1790.8i,-1756.9+2238.2i,-2796.5-952.02i,708.84-2595i,3062.1-20.485i,438.73+2587.3i
