Col0,Col1,Col2,Col3,Col4,Col5,Col6
-77.728-254.47i,197.62+195.9i,-7.6722-7.6119i,40.13-5.9606i,-35.333+14i,-2.2649-9.0421i,37.761-4.3096i,-38.201+13.66i
108.2+169.48i,216.74-61.423i,-31.021+25.319i,18.149-5.2594i,11.571-19.683i,-30.55+26.352i,21.167-8.558i,7.8655-17.181i
-89.679-103.66i,38.962-181.36i,37.804+9.0186i,-32.165+34.615i,-3.3339-46.113i,35.738+14.803i,-34.965+30.25i,1.7321-47.22i
23.776+84.389i,-60.411-138.06i,11.52+80.027i,-42.879-31.546i,34.431-46.22i,5.9807+81.078i,-40.84-40.668i,37.786-37.496i
-21.878-96.625i,-105.27+17.826i,-27.279+14.817i,16.296+1.2976i,9.8147-16.208i,-26.814+16.072i,18.921-1.0153i,6.5376-14.984i
9.2684+109.57i,-50.384+59.544i,43.412+20.027i,-41.537+27.578i,1.1011-49.581i,40.357+25.556i,-44.35+22.194i,7.1706-49.34i
-49.413-101.75i,72.062+47.405i,-2.6929+68.848i,-26.336-32.255i,30.916-34.282i,-6.7952+68.993i,-23.634-39.655i,32.123-26.497i
43.85+73.573i,75.738-2.6091i,-17.1+4.2763i,12.629+11.878i,3.5669-17.005i,-16.451+6.3459i,14.063+10.205i,1.3804-17.282i
-49.221-42.546i,27.067-85.963i,37.628+26.92i,-40.421+15.228i,5.6896-43.238i,34.324+31.109i,-42.473+9.9003i,11.192-41.719i
9.0123+27.368i,-10.551-65.719i,-12.455+54.324i,-10.92-27.815i,24.157-24.516i,-14.968+54.087i,-8.1164-33.447i,23.666-18.244i
1.0843-33.592i,-56.355-1.623i,-7.8609-1.108i,6.8447+17.926i,0.52572-18.102i,-7.4081+1.4736i,7.4132+16.523i,-0.53628-19.181i
-19.389+50.779i,-25.014+18.024i,30.23+31.651i,-36.309+4.6275i,8.6803-36.61i,27.007+34.606i,-37.622-0.47535i,13.311-34.096i
-3.3555-61.825i,37.4+30.517i,-18.069+41.233i,-0.19688-21.457i,18.28-18.239i,-19.393+41.003i,2.5025-25.702i,16.711-13.46i
9.8993+56.306i,37.54-2.5739i,-0.064315-2.8078i,0.49562+20.27i,-0.46681-18.914i,0.004647-0.00011408i,0.46183+18.915i,-0.49957-20.27i
-26.55-37.602i,24.161-53.178i,22.458+34.567i,-30.666-3.5954i,10.405-30.714i,19.515+36.51i,-31.319-8.4122i,14.048-27.495i
8.9499+19.046i,-3.5308-37.62i,-20.515+29.852i,6.4914-14.44i,13.558-14.377i,-21.021+29.848i,8.9692-17.609i,11.409-10.977i
0.6615-12.926i,-37.453-8.9248i,6.15-1.9485i,-5.4588+19.843i,-0.30004-19.317i,5.7803+0.85743i,-5.8945+18.398i,0.5365-20.574i
-22.079+21.198i,-12.621+7.5314i,14.728+35.748i,-24.189-9.4389i,11.194-25.633i,12.193+36.909i,-24.261-13.92i,13.806-21.991i
15.216-34.769i,20.929+23.123i,-20.507+20.174i,9.9329-7.5259i,9.8626-12.109i,-20.502+20.502i,12.109-9.8626i,7.5259-9.9329i
-10.592+41.272i,23.287-4.7441i,10.681+0.63966i,-10.427+17.412i,0.49265-19.299i,9.8988+3.2701i,-11.101+15.795i,1.9974-20.197i
-8.3998-34.787i,22.293-35.537i,7.3785+35.276i,-17.423-13.024i,11.293-21.318i,5.3209+35.87i,-16.995-17.122i,12.892-17.521i
5.7061+19.939i,-2.8941-25.03i,-18.624+12.237i,10.806-1.2575i,7.0442-10.889i,-18.355+12.927i,12.626-2.964i,4.8244-9.7505i
-2.6845-7.6149i,-26.144-12.483i,13.485+4.2775i,-14.059+13.639i,1.5814-18.894i,12.364+6.6086i,-14.831+11.812i,3.53-19.267i
-16.29+6.1115i,-6.6568+4.8607i,0.73447+33.303i,-10.847-14.551i,10.89-17.709i,-0.82309+33.529i,-10.008-18.222i,11.548-14.001i
19.426-14.848i,11.257+17.882i,-15.392+6.0928i,9.7204+3.971i,4.9747-10.348i,-15.052+7.1188i,11.155+2.7194i,3.0969-10.033i
-21.264+25.341i,17.555-5.9944i,14.597+8.3779i,-16.19+9.1226i,2.7529-18.154i,13.24+10.332i,-16.941+7.0815i,4.9154-17.921i
6.0123-28.276i,20.146-24.119i,-4.9107+30.064i,-4.8775-14.292i,10.138-14.748i,-5.9866+30.097i,-3.7222-17.505i,9.9755-11.337i
-1.001+20.826i,-3.3601-19.256i,-11.312+1.7582i,7.2498+7.9003i,3.5427-10.225i,-11.046+3.0569i,8.2952+6.9486i,2.1568-10.503i
-3.4753-8.5072i,-18.011-13.871i,14.148+12.432i,-16.81+4.3974i,3.8666-17.145i,12.667+13.976i,-17.441+2.1675i,6.0239-16.298i
-9.0721+0.41027i,-4.2569+4.5888i,-9.327+25.868i,0.15205-12.587i,9.164-12.379i,-9.9727+25.853i,1.5233-15.327i,8.3403-9.4285i
15.934-1.8749i,5.3289+13.341i,-6.8653-0.81823i,3.9362+10.401i,2.6471-10.328i,-6.7729+0.66708i,4.6111+9.6131i,1.8314-10.969i
-23.749+10.475i,15.347-5.9675i,12.357+16.016i,-16.039-0.074902i,4.8315-15.936i,10.862+17.153i,-16.472-2.4458i,6.79-14.532i
15.333-18.302i,17.495-16.287i,-12.37+21.073i,4.0057-9.8248i,8.0772-10.544i,-12.662+21.125i,5.4918-12.094i,6.7764-8.1641i
-8.821+18.461i,-3.462-16.822i,-2.4925-1.7694i,0.27979+11.467i,2.1926-10.52i,-2.6295-0.19396i,0.62531+10.728i,1.9594-11.302i
-0.81551-10.463i,-11.849-13.691i,9.5159+18.802i,-14.099-3.9208i,5.593-14.6i,8.1049+19.567i,-14.279-6.369i,7.1968-12.742i
-3.9935+0.32543i,-3.9386+4.7388i,-13.994+16.059i,6.5563-6.4169i,6.9678-9.1822i,-14.023+16.257i,8.0604-8.2397i,5.3854-7.4269i
9.4612+4.4755i,1.9693+9.3047i,1.4242-1.3092i,-3.2775+11.206i,2.0882-10.7i,1.0397+0.26044i,-3.2024+10.421i,2.3921-11.428i
-20.194-0.98835i,14.452-4.8181i,5.968+20.567i,-11.284-6.868i,6.1247-13.207i,4.7206+21.022i,-11.184-9.3206i,7.2643-11.033i
18.762-7.0601i,14.53-11.042i,-14.254+11.197i,7.7868-2.7711i,5.9095-8.2272i,-14.12+11.588i,9.222-4.1909i,4.237-7.0966i
-15.05+12.493i,-2.7636-15.921i,4.5804+0.27923i,-6.3708+9.8179i,2.247-10.801i,3.9629+1.7566i,-6.4938+8.9182i,2.9962-11.314i
4.0082-10.518i,-7.3312-12.413i,2.0813+21.203i,-7.9355-8.7535i,6.4228-11.822i,1.0524+21.423i,-7.5507-11.136i,7.0393-9.4892i
-2.3332+2.4486i,-4.7011+4.4718i,-13.301+6.8222i,7.7839+0.73606i,4.9594-7.611i,-13.099+7.4203i,9.0778-0.34099i,3.3704-7.0549i
3.4353+5.5788i,0.4921+5.9498i,6.765+2.6635i,-8.7273+7.5733i,2.5877-10.779i,5.9542+3.9785i,-8.9686+6.5158i,3.657-10.961i
-13.379-7.6648i,13.729-2.9172i,-1.7813+20.708i,-4.4041-9.5245i,6.501-10.501i,-2.5627+20.778i,-3.7547-11.766i,6.5864-8.1689i
16.802+2.8405i,11.62-7.8423i,-11.363+3.2083i,6.7233+3.7845i,4.1579-7.264i,-11.179+4i,7.8223+2.9774i,2.7963-7.1907i
-17.733+4.3352i,-1.2919-15.458i,7.8685+5.4865i,-10.176+4.7863i,3.0362-10.616i,6.9218+6.5901i,-10.454+3.5534i,4.2813-10.398i
8.8288-7.6052i,-4.3409-10.541i,-5.2892+19.182i,-1.0235-9.2314i,6.3861-9.2895i,-5.8202+19.187i,-0.14888-11.272i,5.9797-7.107i
-3.6155+4.0664i,-5.7724+3.5134i,-8.7266+0.54857i,4.8496+6.1298i,3.5295-7.1176i,-8.632+1.4978i,5.721+5.5125i,2.5011-7.4053i
-0.1659+3.6233i,0.30331+3.5057i,7.884+8.3943i,-10.648+1.7853i,3.5272-10.308i,6.8683+9.2608i,-10.888+0.38318i,4.7994-9.6714i
-6.125-9.5522i,12.619-0.74235i,-8.1689+16.811i,1.9171-8.0146i,6.1145-8.2226i,-8.4697+16.826i,2.9621-9.8094i,5.2953-6.3141i
11.163+9.3862i,9.1625-6.2199i,-5.7105-1.055i,2.4507+7.6161i,3.0842-7.1069i,-5.7559-9.4313e-13i,3.0842+7.1069i,2.4507-7.6161i
-16.237-3.7867i,0.66238-14.775i,6.8999+11.062i,-10.176-1.1155i,4.0057-9.8665i,5.8837+11.689i,-10.311-2.6601i,5.1661-8.8383i
11.625-2.2733i,-2.7161-8.5878i,-10.222+13.842i,4.1937-6.084i,5.7279-7.3225i,-10.332+13.931i,5.3444-7.6068i,4.6046-5.7792i
-6.2658+3.623i,-6.5777+1.9459i,-2.6374-1.5949i,-0.16889+8.1811i,2.8184-7.1724i,-2.8515-0.49478i,0.23737+7.7026i,2.5971-7.7597i
-0.88499+0.95732i,0.81228+2.0925i,5.0863+13.218i,-8.8783-3.6414i,4.4282-9.3152i,4.1328+13.624i,-8.8572-5.2851i,5.359-7.9603i
-0.6056-7.875i,10.968+1.2279i,-11.337+10.559i,5.6616-3.6957i,5.2702-6.599i,-11.309+10.767i,6.8496-4.94i,3.969-5.4735i
4.1909+11.744i,7.4572-5.6596i,0.19213-1.1536i,-2.7153+7.8533i,2.7177-7.2624i,-0.19716-0.070546i,-2.5064+7.338i,2.8832-7.7933i
-11.296-9.758i,2.6848-13.571i,2.6743+14.66i,-6.9404-5.5772i,4.7635-8.6835i,1.8356+14.883i,-6.7306-7.2658i,5.3773-7.0964i
11.255+3.8694i,-2.1612-6.9978i,-11.495+7.257i,6.2621-1.1256i,4.7841-6.0508i,-11.389+7.6099i,7.421-2.1044i,3.4363-5.3547i
-8.406+0.90687i,-6.7716+0.072258i,2.5238+0.10898i,-4.9292+6.7425i,2.7586-7.3346i,1.9729+1.1177i,-4.8729+6.1369i,3.2491-7.6943i
0.48223-0.60409i,1.4666+1.645i,-0.067627+15.273i,-4.5952-6.7816i,4.9921-8.005i,-0.7546+15.36i,-4.1835-8.4558i,5.2378-6.2985i
2.1263-4.537i,8.912+2.6207i,-10.761+4.2123i,6.0209+1.3568i,4.3085-5.6663i,-10.638+4.7156i,7.0919+0.61287i,3.0381-5.3724i
-1.88+10.371i,6.6215-5.6175i,4.1681+1.9739i,-6.6062+5.0229i,2.9115-7.3567i,3.4861+2.861i,-6.6474+4.2908i,3.6376-7.4592i
-4.6269-12.283i,4.368-11.842i,-2.8595+15.024i,-2.0966-7.194i,5.1063-7.3143i,-3.3756+15.032i,-1.4888-8.7953i,4.9712-5.6069i
7.7747+8.9089i,-2.2601-6.058i,-9.2778+1.6627i,5.0401+3.5117i,3.8766-5.426i,-9.1944+2.3031i,5.9766+2.9579i,2.7895-5.4729i
-8.5997-3.1564i,-6.2607-1.7171i,5.0126+4.1854i,-7.6106+2.913i,3.1433-7.3072i,4.2421+4.9177i,-7.6893+2.0371i,3.9982-7.1008i
2.455-0.24126i,1.8324+1.9112i,-5.4358+13.968i,0.30538-6.8343i,5.1086-6.6438i,-5.78+13.954i,1.0856-8.3102i,4.6166-5.0485i
2.2229-1.4213i,6.7619+3.2511i,-7.2465-0.21429i,3.483+5.1491i,3.5139-5.3038i,-7.2487+0.5347i,4.2541+4.7308i,2.6897-5.6044i
-5.5604+6.6913i,6.561-5.5977i,5.0274+6.4757i,-7.8825+0.65226i,3.4199-7.1747i,4.2175+7.0365i,-7.9397-0.36603i,4.291-6.6443i
1.7326-11.226i,5.4256-9.8088i,-7.5681+12.232i,2.3871-5.7945i,5.0099-6.022i,-7.756+12.248i,3.3018-7.1036i,4.2176-4.6354i
2.315+11.357i,-2.5528-5.8418i,-4.9048-1.3127i,1.5554+6.1427i,3.2379-5.2701i,-5.0253-0.49495i,2.1475+5.8005i,2.7239-5.7212i
-6.3386-7.0333i,-5.1834-3.0743i,4.2623+8.5894i,-7.4382-1.5226i,3.7089-6.9577i,3.4635+8.9789i,-7.4206-2.6645i,4.4888-6.1234i
3.5553+1.7826i,1.6682+2.5145i,-9.0835+10.001i,3.9707-4.2263i,4.8283-5.4716i,-9.145+10.09i,4.972-5.3413i,3.8167-4.3659i
0.74006+0.21263i,4.8709+3.1531i,-2.5041-1.6044i,-0.51617+6.437i,3.0572-5.2939i,-2.7601-0.76383i,-0.099336+6.1124i,2.8666-5.7866i
-6.4337+2.4991i,7.0021-5.2437i,2.8377+10.306i,-6.363-3.3994i,3.9813-6.6628i,2.0965+10.54i,-6.228-4.6321i,4.5778-5.5757i
6.1117-7.5259i,5.7644-7.8045i,-9.8778+7.4966i,4.9378-2.3221i,4.5862-5.0081i,-9.8526+7.689i,5.9724-3.2318i,3.4523-4.2256i
-3.4003+10.644i,-2.6394-6.2106i,-0.28538-1.1371i,-2.5074+6.0485i,2.9725-5.3448i,-0.67804-0.32069i,-2.2459+5.6885i,3.0848-5.7754i
-2.1468-9.244i,-3.8371-3.7962i,0.92963+11.457i,-4.799-4.8089i,4.2132-6.3035i,0.28388+11.564i,-4.5174-6.0892i,4.5572-5.0386i
2.8886+4.4081i,0.95647+3.0562i,-9.9205+4.9557i,5.2369-0.29462i,4.3084-4.64i,-9.854+5.2671i,6.2517-1.0045i,3.1544-4.1906i
-0.91517+0.040332i,3.5138+2.5508i,1.5421-0.026076i,-4.2168+5.059i,2.9769-5.3954i,1.0266+0.72301i,-4.0771+4.6206i,3.3426-5.6746i
-5.0944-0.67676i,7.5775-4.4018i,-1.2498+11.94i,-2.9276-5.638i,4.3872-5.8979i,-1.7739+11.959i,-2.4862-6.9175i,4.4382-4.5454i
7.6929-2.7666i,5.4961-6.1518i,-9.2546+2.606i,4.8844+1.6443i,4.0202-4.3681i,-9.1927+3.0368i,5.8311+1.1137i,2.9437-4.2303i
-7.6863+7.2459i,-2.272-6.8713i,2.8186+1.5598i,-5.4833+3.6043i,3.0576-5.4223i,2.2066+2.2066i,-5.4223+3.0576i,3.6043-5.4833i
2.6923-8.9295i,-2.5709-3.8762i,-3.474+11.723i,-0.95042-5.8376i,4.4925-5.4671i,-3.864+11.696i,-0.35165-7.0674i,4.2408-4.1226i
0.43851+6.31i,-0.12303+3.224i,-7.9878+0.64584i,3.9593+3.3042i,3.7448-4.1868i,-7.9724+1.1826i,4.7989+2.9195i,2.8297-4.3113i
-1.5775-1.3813i,2.8013+1.7758i,3.4464+3.4168i,-6.1994+1.8581i,3.1973-5.408i,2.7731+3.9375i,-6.169+1.1884i,3.838-5.2111i
-2.7615-2.0373i,7.9364-3.132i,-5.5241+10.845i,0.9319-5.4232i,4.5254-5.0328i,-5.7816+10.817i,1.6704-6.5588i,3.9915-3.7878i
6.66+1.4216i,4.8875-5.0563i,-6.2801-0.77326i,2.592+4.5331i,3.5023-4.0847i,-6.3453-0.15577i,3.2977+4.2516i,2.8113-4.4005i
-9.4583+2.4394i,-1.4035-7.4776i,3.3956+5.327i,-6.3185+0.013062i,3.3757-5.341i,2.7009+5.7106i,-6.2702-0.77883i,4.0185-4.876i
6.6554-6.1413i,-1.6709-3.4915i,-7.2091+9.4063i,2.5386-4.4702i,4.4886-4.6158i,-7.3489+9.4167i,3.3868-5.4757i,3.7194-3.5487i
-2.9959+6.4644i,-1.2724+2.8719i,-4.3253-1.5586i,0.94906+5.2297i,3.3082-4.0458i,-4.4943-0.89398i,1.5081+5.0038i,2.8781-4.4684i
-0.74823-2.9772i,2.6548+1.1582i,2.7036+7.0793i,-5.856-1.7387i,3.572-5.216i,2.0281+7.3285i,-5.7454-2.6376i,4.129-4.5019i
-0.73194-1.6607i,7.8459-1.6596i,-8.3828+7.5599i,3.7254-3.1034i,4.3905-4.2341i,-8.4305+7.6409i,4.6441-3.9543i,3.4536-3.4033i
3.9908+3.9021i,4.2662-4.5468i,-2.3317-1.6825i,-0.78485+5.3508i,3.1727-4.0517i,-2.6152-1.0088i,-0.37011+5.1328i,3.0119-4.4918i
-8.5358-2.1981i,-0.17604-7.7393i,1.4687+8.4895i,-4.8845-3.2244i,3.7658-5.0341i,0.84891+8.6191i,-4.6755-4.2027i,4.1616-4.1153i
8.5451-1.7812i,-1.2752-2.9335i,-8.9554+5.4906i,4.3968-1.4823i,4.2435-3.9021i,-8.9445+5.664i,5.3418-2.1677i,3.2199-3.3409i
-6.1648+4.5514i,-2.1835+2.0466i,-0.50104-1.1822i,-2.4256+4.9129i,3.1004-4.0827i,-0.897-0.53764i,-2.1391+4.6589i,3.1894-4.4551i
1.281-3.6654i,2.8422+0.92439i,-0.16242+9.416i,-3.5241-4.3061i,3.9391-4.8014i,-0.69718+9.4515i,-3.1919-5.3274i,4.1178-3.7424i
0.11749-0.31929i,7.2496-0.28209i,-8.9+3.3976i,4.5131+0.21619i,4.0635-3.6293i,-8.8678+3.6731i,5.4396-0.30705i,3.0383-3.3441i
1.0055+4.3383i,3.9129-4.4765i,0.99007-0.15317i,-3.8075+3.9871i,3.0902-4.1196i,0.49583+0.4277i,-3.6216+3.6612i,3.3853-4.3513i
-5.6082-5.3407i,1.1458-7.5088i,-2.0109+9.7721i,-1.9282-4.893i,4.0773-4.5285i,-2.4412+9.746i,-1.4612-5.9158i,4.0071-3.4063i
7.897+2.7606i,-1.3407-2.5069i,-8.2519+1.4743i,4.0912+1.8157i,3.8675-3.4201i,-8.2359+1.8494i,4.9585+1.4382i,2.9221-3.3906i
-7.8765+1.0614i,-2.6401+0.95291i,2.0064+1.2623i,-4.7988+2.6899i,3.1363-4.1449i,1.4378+1.752i,-4.6771+2.2674i,3.5744-4.1819i
3.6198-2.8191i,3.0631+1.1344i,-3.8842+9.5314i,-0.26694-4.9478i,4.1703-4.2291i,-4.2022+9.4799i,0.33298-5.9301i,3.8453-3.1249i
-0.39146+0.93553i,6.2687+0.73789i,-7.1033-0.11025i,3.2013+3.1579i,3.6726-3.274i,-7.1371+0.35062i,3.9758+2.8982i,2.8763-3.4565i
-1.1492+3.1827i,3.975-4.5818i,2.4652+2.8906i,-5.3131+1.17i,3.2286-4.1444i,1.8532+3.2713i,-5.2146+0.63863i,3.735-3.9557i
-1.9048-6.3275i,2.2751-6.815i,-5.5953+8.7282i,1.2904-4.4881i,4.2125-3.9185i,-5.8047+8.6873i,2.0082-5.3913i,3.6526-2.9097i
5.0989+6.1157i,-1.6723-2.4293i,-5.5915-1.2265i,1.9568+4.1171i,3.4945-3.1856i,-5.7017-0.70323i,2.6157+3.9392i,2.8985-3.5182i
-7.4546-2.9104i,-2.5835-0.12822i,2.3423+4.5451i,-5.3157-0.40829i,3.3542-4.1075i,1.7211+4.8102i,-5.1986-1.0473i,3.85-3.6878i
5.1897-0.51135i,3.0504+1.6775i,-6.9807+7.4512i,2.5918-3.5824i,4.2031-3.6121i,-7.0962+7.4533i,3.4015-4.3753i,3.451-2.7645i
-1.7589+1.2443i,5.1456+1.2601i,-3.884-1.7958i,0.50185+4.6112i,3.3462-3.1458i,-4.0878-1.24i,1.0345+4.4747i,2.9791-3.5553i
-1.8877+1.3856i,4.4301-4.5773i,1.6719+6.0447i,-4.8247-1.8815i,3.4985-4.0284i,1.0755+6.1985i,-4.6511-2.6143i,3.9088-3.3969i
1.2874-5.3033i,3.0018-5.8394i,-7.9154+5.8334i,3.5173-2.3413i,4.1461-3.3243i,-7.9605+5.9039i,4.3847-3.0026i,3.2615-2.6862i
1.2003+7.4038i,-1.9992-2.7663i,-2.1611-1.7962i,-1.0043+4.6085i,3.2373-3.1426i,-2.465-1.2408i,-0.59567+4.4722i,3.1034-3.5519i
-4.9804-6.0856i,-2.1208-0.94099i,0.54129+7.2309i,-3.9077-3.1032i,3.6465-3.9053i,6.7115e-13+7.2884i,-3.6465-3.9053i,3.9077-3.1032i
5.1827+2.5312i,2.6566+2.3234i,-8.3237+4.037i,3.9889-0.90465i,4.0489-3.0675i,-8.328+4.192i,4.8758-1.4248i,3.1028-2.6651i
-3.0902+0.28746i,4.1514+1.3068i,-0.59779-1.2621i,-2.4035+4.1284i,3.1735-3.1621i,-0.99741-0.73973i,-2.1047+3.9548i,3.2529-3.4984i
-1.3202-0.044043i,5.1068-4.2516i,-0.91985+7.983i,-2.6726-3.9583i,3.784-3.7411i,-1.3825+7.9675i,-2.3024-4.7972i,3.8499-2.8265i
3.0758-3.0611i,3.2599-4.8415i,-8.1849+2.2363i,3.9777+0.57334i,3.9221-2.8507i,-8.1809+2.4816i,4.8449+0.19126i,2.9888-2.6866i
-2.4976+6.494i,-2.073-3.4211i,0.65319-0.27959i,-3.5549+3.2376i,3.1564-3.19i,0.1723+0.18098i,-3.341+2.9961i,3.4081-3.3917i
-1.2433-7.4725i,-1.4766-1.3403i,-2.5534+8.2281i,-1.2554-4.3725i,3.8988-3.5423i,-2.9228+8.1686i,-0.76663-5.2116i,3.7443-2.5835i
3.3912+5.2294i,1.8937+2.8117i,-7.5332+0.60056i,3.504+1.9399i,3.7781-2.6794i,-7.5528+0.93155i,4.3159+1.6811i,2.9276-2.7332i
-3.5133-1.612i,3.4909+1.0452i,1.4756+1.0243i,-4.3474+2.0421i,3.1833-3.2127i,0.93602+1.4009i,-4.1864+1.7115i,3.5503-3.235i
-0.1089-0.44797i,5.7553-3.5342i,-4.1896+7.9466i,0.19402-4.319i,3.9817-3.3181i,-4.461+7.8748i,0.79897-5.1211i,3.6048-2.3868i
3.2229-0.67171i,3.1403-4.0638i,-6.4528-0.72279i,2.6343+3.0589i,3.6298-2.5553i,-6.5241-0.32051i,3.3618+2.8988i,2.9214-2.786i
-4.9072+3.9805i,-1.7521-4.1797i,1.8+2.4952i,-4.7107+0.67482i,3.2482-3.2184i,1.2297+2.7742i,-4.566+0.24543i,3.6635-3.0372i
2.5648-6.7093i,-0.90836-1.3343i,-5.6639+7.1727i,1.5277-3.8194i,4.0267-3.0797i,-5.843+7.1197i,2.235-4.5502i,3.4479-2.2435i
0.29243+6.5799i,0.91744+2.9446i,-5.0679-1.6219i,1.4725+3.824i,3.4898-2.4761i,-5.2124-1.1705i,2.0961+3.7305i,2.9661-2.8273i
-2.5599-3.6522i,3.235+0.7205i,1.6088+3.9674i,-4.62-0.71835i,3.3423-3.1976i,1.0383+4.1451i,-4.455-1.2445i,3.7359-2.8114i
0.87651+0.25073i,6.1404-2.5092i,-6.8332+5.9892i,2.6143-2.9393i,4.0316-2.8393i,-6.9348+5.982i,3.4001-3.5713i,3.2911-2.1548i
2.1402+0.94793i,2.8493-3.6479i,-3.5289-2.0306i,0.14893+4.1682i,3.3693-2.4363i,-3.7597-1.5573i,0.65975+4.1052i,3.0527-2.8421i
-5.5059+0.90569i,-1.0445-4.7937i,0.93678+5.2807i,-4.0979-1.9937i,3.4547-3.1442i,0.39561+5.3631i,-3.8787-2.6032i,3.761-2.5734i
5.2848-4.1626i,-0.61428-1.071i,-7.5893+4.5173i,3.3515-1.7811i,3.9977-2.6086i,-7.6356+4.5766i,4.185-2.2959i,3.1507-2.1161i
-3.1331+6.0417i,-0.03712+2.6544i,-1.9974-1.9332i,-1.1942+4.0692i,3.2772-2.4276i,-2.3178-1.4677i,-0.79333+4.0005i,3.1679-2.8194i
-0.36545-4.9029i,3.3052+0.56545i,-0.13424+6.2959i,-3.2097-3.0238i,3.5739-3.0555i,-0.62032+6.2982i,-2.9092-3.694i,3.7379-2.3395i
0.95375+1.5705i,6.1242-1.3756i,-7.8685+2.9042i,3.6755-0.47225i,3.9296-2.3981i,-7.8867+3.0422i,4.5222-0.86207i,3.0405-2.1184i
0.64045+1.3612i,2.6283-3.5912i,-0.62892-1.3653i,-2.4171+3.5506i,3.2192-2.4397i,-1.0328-0.93606i,-2.1124+3.4428i,3.2966-2.7535i
-4.4551-1.6534i,-0.096324-5.0702i,-1.4847+6.9082i,-2.0563-3.7101i,3.6884-2.9322i,-1.8963+6.8525i,-1.6561-4.4113i,3.6711-2.1251i
6.1921-0.75939i,-0.66737-0.7766i,-7.6568+1.3073i,3.5664+0.84838i,3.8349-2.2164i,-7.676+1.5269i,4.3912+0.58016i,2.9702-2.1486i
-5.7704+3.7377i,-0.74427+2.0197i,0.44146-0.40802i,-3.3962+2.6777i,3.1981-2.4615i,-0.031043-0.039778i,-3.1648+2.5042i,3.4227-2.6438i
2.3821-4.6982i,3.5106+0.71937i,-2.9703+7.0565i,-0.76264-3.992i,3.7876-2.7785i,-3.2964+6.9696i,-0.25505-4.6905i,3.5697-1.943i
-0.081832+2.7198i,5.7099-0.36981i,-6.9899-0.12199i,3.0487+2.0447i,3.7227-2.0692i,-7.0382+0.17278i,3.8198+1.884i,2.9447-2.1918i
-0.43736+0.72065i,2.6658-3.756i,1.1125+0.82066i,-4.0365+1.5502i,3.2132-2.4819i,0.59308+1.1096i,-3.8488+1.2928i,3.5315-2.495i
-2.4602-2.9712i,0.86804-4.9382i,-4.437+6.7283i,0.53548-3.8515i,3.8632-2.6008i,-4.6755+6.6387i,1.1473-4.5135i,3.446-1.8017i
5.2171+2.3722i,-0.99722-0.66974i,-5.9483-1.2525i,2.188+2.9969i,3.6035-1.9591i,-6.0497-0.89739i,2.8797+2.9208i,2.9637-2.2327i
-6.7782+0.4025i,-1.0681+1.2309i,1.326+2.1789i,-4.2802+0.29087i,3.2608-2.4906i,0.78566+2.3782i,-4.1028-0.058003i,3.6111-2.3161i
4.7128-2.9143i,3.623+1.1839i,-5.7367+5.9595i,1.7054-3.3142i,3.9091-2.4079i,-5.8946+5.8946i,2.4079-3.9091i,3.3142-1.7054i
