Col0,Col1,Col2,Col3,Col4,Col5,Col6
0.18982+7.4928i,5.2293+1.7714i,-0.0064315-0.28078i,0.049562+2.027i,-0.046681-1.8914i,0.0004647-1.1408e-05i,0.046183+1.8915i,-0.049957-2.027i
-1.2565-5.3992i,4.0615-5.364i,2.2458+3.4567i,-3.0666-0.35954i,1.0405-3.0714i,1.9515+3.651i,-3.1319-0.84122i,1.4048-2.7495i
0.014122+3.3424i,-0.21475-4.9613i,-2.0515+2.9852i,0.64914-1.444i,1.3558-1.4377i,-2.1021+2.9848i,0.89692-1.7609i,1.1409-1.0977i
1.4477-2.5482i,-5.2249-1.4815i,0.615-0.19485i,-0.54588+1.9843i,-0.030004-1.9317i,0.57803+0.085743i,-0.58945+1.8398i,0.05365-2.0574i
-3.1246+3.2099i,-3.0348+1.7332i,1.4728+3.5748i,-2.4189-0.94389i,1.1194-2.5633i,1.2193+3.6909i,-2.4261-1.392i,1.3806-2.1991i
2.8614-4.4161i,1.4352+4.2944i,-2.0507+2.0174i,0.99329-0.75259i,0.98626-1.2109i,-2.0502+2.0502i,1.2109-0.98626i,0.75259-0.99329i
-1.9783+4.9287i,3.0355+1.1172i,1.0681+0.063966i,-1.0427+1.7412i,0.049265-1.9299i,0.98988+0.32701i,-1.1101+1.5795i,0.19974-2.0197i
0.43973-4.1541i,3.3206-3.2419i,0.73785+3.5276i,-1.7423-1.3024i,1.1293-2.1318i,0.53209+3.587i,-1.6995-1.7122i,1.2892-1.7521i
-0.32597+2.554i,-0.008636-3.1353i,-1.8624+1.2237i,1.0806-0.12575i,0.70442-1.0889i,-1.8355+1.2927i,1.2626-0.2964i,0.48244-0.97505i
0.93786-1.2159i,-3.4736-1.7061i,1.3485+0.42775i,-1.4059+1.3639i,0.15814-1.8894i,1.2364+0.66086i,-1.4831+1.1812i,0.353-1.9267i
-2.4843+0.96881i,-1.9376+1.0239i,0.073447+3.3303i,-1.0847-1.4551i,1.089-1.7709i,-0.082309+3.3529i,-1.0008-1.8222i,1.1548-1.4001i
3.066-1.7539i,0.46023+3.1503i,-1.5392+0.60928i,0.97204+0.3971i,0.49747-1.0348i,-1.5052+0.71188i,1.1155+0.27194i,0.30969-1.0033i
-2.9268+2.7222i,2.068+0.68433i,1.4597+0.83779i,-1.619+0.91226i,0.27529-1.8154i,1.324+1.0332i,-1.6941+0.70815i,0.49154-1.7921i
1.6351-2.9419i,2.7654-1.9569i,-0.49107+3.0064i,-0.48775-1.4292i,1.0138-1.4748i,-0.59866+3.0097i,-0.37222-1.7505i,0.99755-1.1337i
-0.8355+2.1296i,-0.021914-2.2411i,-1.1312+0.17582i,0.72498+0.79003i,0.35427-1.0225i,-1.1046+0.30569i,0.82952+0.69486i,0.21568-1.0503i
0.59263-0.8366i,-2.3169-1.7388i,1.4148+1.2432i,-1.681+0.43974i,0.38666-1.7145i,1.2667+1.3976i,-1.7441+0.21675i,0.60239-1.6298i
-1.5707-0.028419i,-1.3764+0.75753i,-0.9327+2.5868i,0.015205-1.2587i,0.9164-1.2379i,-0.99727+2.5853i,0.15233-1.5327i,0.83403-0.94285i
2.4377-0.068151i,-0.099678+2.3092i,-0.68653-0.081823i,0.39362+1.0401i,0.26471-1.0328i,-0.67729+0.066708i,0.46111+0.96131i,0.18314-1.0969i
-2.9621+0.88336i,1.62+0.45807i,1.2357+1.6016i,-1.6039-0.0074902i,0.48315-1.5936i,1.0862+1.7153i,-1.6472-0.24458i,0.679-1.4532i
2.2813-1.6262i,2.2698-1.1189i,-1.237+2.1073i,0.40057-0.98248i,0.80772-1.0544i,-1.2662+2.1125i,0.54918-1.2094i,0.67764-0.81641i
-1.3908+1.6067i,-0.041213-1.8027i,-0.24925-0.17694i,0.027979+1.1467i,0.21926-1.052i,-0.26295-0.019396i,0.062531+1.0728i,0.19594-1.1302i
0.57115-0.77578i,-1.4934-1.6343i,0.95159+1.8802i,-1.4099-0.39208i,0.5593-1.46i,0.81049+1.9567i,-1.4279-0.6369i,0.71968-1.2742i
-0.8289-0.26504i,-1.1219+0.6334i,-1.3994+1.6059i,0.65563-0.64169i,0.69678-0.91822i,-1.4023+1.6257i,0.80604-0.82397i,0.53854-0.74269i
1.5057+0.76835i,-0.38923+1.6447i,0.14242-0.13092i,-0.32775+1.1206i,0.20882-1.07i,0.10397+0.026044i,-0.32024+1.0421i,0.23921-1.1428i
-2.3708-0.43922i,1.3908+0.395i,0.5968+2.0567i,-1.1284-0.6868i,0.61247-1.3207i,0.47206+2.1022i,-1.1184-0.93206i,0.72643-1.1033i
2.3458-0.34944i,1.8072-0.58165i,-1.4254+1.1197i,0.77868-0.27711i,0.59095-0.82272i,-1.412+1.1588i,0.9222-0.41909i,0.4237-0.70966i
-1.7803+0.87971i,0.0013963-1.5851i,0.45804+0.027923i,-0.63708+0.98179i,0.2247-1.0801i,0.39629+0.17566i,-0.64938+0.89182i,0.29962-1.1314i
0.78471-0.67235i,-0.90992-1.4347i,0.20813+2.1203i,-0.79355-0.87535i,0.64228-1.1822i,0.10524+2.1423i,-0.75507-1.1136i,0.70393-0.94892i
-0.43581-0.14175i,-1.0355+0.523i,-1.3301+0.68222i,0.77839+0.073606i,0.49594-0.7611i,-1.3099+0.74203i,0.90778-0.034099i,0.33704-0.70549i
0.64648+0.94894i,-0.48681+1.1243i,0.6765+0.26635i,-0.87273+0.75733i,0.25877-1.0779i,0.59542+0.39785i,-0.89686+0.65158i,0.3657-1.0961i
-1.4716-1.1595i,1.2296+0.44198i,-0.17813+2.0708i,-0.44041-0.95245i,0.6501-1.0501i,-0.25627+2.0778i,-0.37547-1.1766i,0.65864-0.81689i
1.9076+0.67672i,1.3913-0.27091i,-1.1363+0.32083i,0.67233+0.37845i,0.41579-0.7264i,-1.1179+0.4i,0.78223+0.29774i,0.27963-0.71907i
-1.843+0.04338i,0.1135-1.4524i,0.78685+0.54865i,-1.0176+0.47863i,0.30362-1.0616i,0.69218+0.65901i,-1.0454+0.35534i,0.42813-1.0398i
1.0408-0.37491i,-0.52507-1.1868i,-0.52892+1.9182i,-0.10235-0.92314i,0.63861-0.92895i,-0.58202+1.9187i,-0.014888-1.1272i,0.59797-0.7107i
-0.37242+0.027412i,-1.0193+0.3767i,-0.87266+0.054857i,0.48496+0.61298i,0.35295-0.71176i,-0.8632+0.14978i,0.5721+0.55125i,0.25011-0.74053i
0.078082+0.73348i,-0.45567+0.74411i,0.7884+0.83943i,-1.0648+0.17853i,0.35272-1.0308i,0.68683+0.92608i,-1.0888+0.038318i,0.47994-0.96714i
-0.57029-1.3167i,1.0615+0.54156i,-0.81689+1.6811i,0.19171-0.80146i,0.61145-0.82226i,-0.84697+1.6826i,0.29621-0.98094i,0.52953-0.63141i
1.1543+1.2891i,1.0489-0.12983i,-0.57105-0.1055i,0.24507+0.76161i,0.30842-0.71069i,-0.57559-9.7179e-14i,0.30842+0.71069i,0.24507-0.76161i
-1.5344-0.71678i,0.27087-1.3247i,0.68999+1.1062i,-1.0176-0.11155i,0.40057-0.98665i,0.58837+1.1689i,-1.0311-0.26601i,0.51661-0.88383i
1.1505+0.097302i,-0.30638-0.93981i,-1.0222+1.3842i,0.41937-0.6084i,0.57279-0.73225i,-1.0332+1.3931i,0.53444-0.76068i,0.46046-0.57792i
-0.49642+0.052174i,-1.004+0.19062i,-0.26374-0.15949i,-0.016889+0.81811i,0.28184-0.71724i,-0.28515-0.049478i,0.023737+0.77026i,0.25971-0.77597i
-0.14375+0.39047i,-0.35655+0.50079i,0.50863+1.3218i,-0.88783-0.36414i,0.44282-0.93152i,0.41328+1.3624i,-0.88572-0.52851i,0.5359-0.79603i
0.10423-1.0661i,0.86031+0.63968i,-1.1337+1.0559i,0.56616-0.36957i,0.52702-0.6599i,-1.1309+1.0767i,0.68496-0.494i,0.3969-0.54735i
0.32734+1.4362i,0.80212-0.10169i,0.019213-0.11536i,-0.27153+0.78533i,0.27177-0.72624i,-0.019716-0.0070546i,-0.25064+0.7338i,0.28832-0.77933i
-0.93641-1.2202i,0.43451-1.1634i,0.26743+1.466i,-0.69404-0.55772i,0.47635-0.86835i,0.18356+1.4883i,-0.67306-0.72658i,0.53773-0.70964i
1.0038+0.6136i,-0.21474-0.73647i,-1.1495+0.7257i,0.62621-0.11256i,0.47841-0.60508i,-1.1389+0.76099i,0.7421-0.21044i,0.34363-0.53547i
-0.62516-0.11788i,-0.94764-0.012085i,0.25238+0.010898i,-0.49292+0.67425i,0.27586-0.73346i,0.19729+0.11177i,-0.48729+0.61369i,0.32491-0.76943i
-0.096875+0.12985i,-0.2454+0.3783i,-0.0067627+1.5273i,-0.45952-0.67816i,0.49921-0.8005i,-0.07546+1.536i,-0.41835-0.84558i,0.52378-0.62985i
0.44438-0.62553i,0.6333+0.69491i,-1.0761+0.42123i,0.60209+0.13568i,0.43085-0.56663i,-1.0638+0.47156i,0.70919+0.061287i,0.30381-0.53724i
-0.3504+1.1905i,0.65771-0.1291i,0.41681+0.19739i,-0.66062+0.50229i,0.29115-0.73567i,0.34861+0.2861i,-0.66474+0.42908i,0.36376-0.74592i
-0.22032-1.3633i,0.565-0.96311i,-0.28595+1.5024i,-0.20966-0.7194i,0.51063-0.73143i,-0.33756+1.5032i,-0.14888-0.87953i,0.49712-0.56069i
0.6036+1.0076i,-0.20262-0.60434i,-0.92778+0.16627i,0.50401+0.35117i,0.38766-0.5426i,-0.91944+0.23031i,0.59766+0.29579i,0.27895-0.54729i
-0.61234-0.41433i,-0.83609-0.19686i,0.50126+0.41854i,-0.76106+0.2913i,0.31433-0.73072i,0.42421+0.49177i,-0.76893+0.20371i,0.39982-0.71008i
0.065625+0.056831i,-0.16591+0.34526i,-0.54358+1.3968i,0.030538-0.68343i,0.51086-0.66438i,-0.578+1.3954i,0.10856-0.83102i,0.46166-0.50485i
0.47017-0.20572i,0.40733+0.68588i,-0.72465-0.021429i,0.3483+0.51491i,0.35139-0.53038i,-0.72487+0.05347i,0.42541+0.47308i,0.26897-0.56044i
-0.7369+0.7158i,0.60287-0.16068i,0.50274+0.64757i,-0.78825+0.065226i,0.34199-0.71747i,0.42175+0.70365i,-0.79397-0.036603i,0.4291-0.66443i
0.41683-1.1528i,0.63443-0.74246i,-0.75681+1.2232i,0.23871-0.57945i,0.50099-0.6022i,-0.7756+1.2248i,0.33018-0.71036i,0.42176-0.46354i
0.054239+1.15i,-0.22013-0.54998i,-0.49048-0.13127i,0.15554+0.61427i,0.32379-0.52701i,-0.50253-0.049495i,0.21475+0.58005i,0.27239-0.57212i
-0.39872-0.70242i,-0.67992-0.33185i,0.42623+0.85894i,-0.74382-0.15226i,0.37089-0.69577i,0.34635+0.89789i,-0.74206-0.26645i,0.44888-0.61234i
0.18594+0.16273i,-0.14235+0.3598i,-0.90835+1.0001i,0.39707-0.42263i,0.48283-0.54716i,-0.9145+1.009i,0.4972-0.53413i,0.38167-0.43659i
0.29707+0.050716i,0.21495+0.61395i,-0.25041-0.16044i,-0.051617+0.6437i,0.30572-0.52939i,-0.27601-0.076383i,-0.0099336+0.61124i,0.28666-0.57866i
-0.80172+0.20727i,0.6079-0.15963i,0.28377+1.0306i,-0.6363-0.33994i,0.39813-0.66628i,0.20965+1.054i,-0.6228-0.46321i,0.45778-0.55757i
0.81904-0.69752i,0.63392-0.53247i,-0.98778+0.74966i,0.49378-0.23221i,0.45862-0.50081i,-0.98526+0.7689i,0.59724-0.32318i,0.34523-0.42256i
-0.48412+0.99765i,-0.2246-0.55888i,-0.028538-0.11371i,-0.25074+0.60485i,0.29725-0.53448i,-0.067804-0.032069i,-0.22459+0.56885i,0.30848-0.57754i
-0.0246-0.84688i,-0.50658-0.39878i,0.092963+1.1457i,-0.4799-0.48089i,0.42132-0.63035i,0.028388+1.1564i,-0.45174-0.60892i,0.45572-0.50386i
0.16153+0.35332i,-0.17651+0.37909i,-0.99205+0.49557i,0.52369-0.029462i,0.43084-0.464i,-0.9854+0.52671i,0.62517-0.10045i,0.31544-0.41906i
0.078674+0.10065i,0.081657+0.49999i,0.15421-0.0026076i,-0.42168+0.5059i,0.29769-0.53954i,0.10266+0.072301i,-0.40771+0.46206i,0.33426-0.56746i
-0.61803-0.17255i,0.63436-0.1098i,-0.12498+1.194i,-0.29276-0.5638i,0.43872-0.58979i,-0.17739+1.1959i,-0.24862-0.69175i,0.44382-0.45454i
0.91803-0.1644i,0.5749-0.36374i,-0.92546+0.2606i,0.48844+0.16443i,0.40202-0.43681i,-0.91927+0.30368i,0.58311+0.11137i,0.29437-0.42303i
-0.85706+0.60582i,-0.18935-0.60132i,0.28186+0.15598i,-0.54833+0.36043i,0.30576-0.54223i,0.22066+0.22066i,-0.54223+0.30576i,0.36043-0.54833i
0.39546-0.76854i,-0.34926-0.39843i,-0.3474+1.1723i,-0.095042-0.58376i,0.44925-0.54671i,-0.3864+1.1696i,-0.035165-0.70674i,0.42408-0.41226i
-0.023496+0.50183i,-0.25041+0.36968i,-0.79878+0.064584i,0.39593+0.33042i,0.37448-0.41868i,-0.79724+0.11826i,0.47989+0.29195i,0.28297-0.43113i
-0.054592-0.0050558i,0.017111+0.37604i,0.34464+0.34168i,-0.61994+0.18581i,0.31973-0.5408i,0.27731+0.39375i,-0.6169+0.11884i,0.3838-0.52111i
-0.32197-0.33986i,0.6459-0.016681i,-0.55241+1.0845i,0.09319-0.54232i,0.45254-0.50328i,-0.57816+1.0817i,0.16704-0.65588i,0.39915-0.37878i
0.74599+0.28052i,0.48421-0.25564i,-0.62801-0.077326i,0.2592+0.45331i,0.35023-0.40847i,-0.63453-0.015577i,0.32977+0.42516i,0.28113-0.44005i
-0.97016+0.10419i,-0.10824-0.64226i,0.33956+0.5327i,-0.63185+0.0013062i,0.33757-0.5341i,0.27009+0.57106i,-0.62702-0.077883i,0.40185-0.4876i
0.7227-0.47377i,-0.2353-0.34957i,-0.72091+0.94063i,0.25386-0.44702i,0.44886-0.46158i,-0.73489+0.94167i,0.33868-0.54757i,0.37194-0.35487i
-0.30288+0.50624i,-0.33423+0.31533i,-0.43253-0.15586i,0.094906+0.52297i,0.33082-0.40458i,-0.44943-0.089398i,0.15081+0.50038i,0.28781-0.44684i
-0.039747-0.15842i,0.012351+0.27419i,0.27036+0.70793i,-0.5856-0.17387i,0.3572-0.5216i,0.20281+0.73285i,-0.57454-0.26376i,0.4129-0.45019i
-0.05629-0.30375i,0.61822+0.097614i,-0.83828+0.75599i,0.37254-0.31034i,0.43905-0.42341i,-0.84305+0.76409i,0.46441-0.39543i,0.34536-0.34033i
0.41318+0.52558i,0.39471-0.21009i,-0.23317-0.16825i,-0.078485+0.53508i,0.31727-0.40517i,-0.26152-0.10088i,-0.037011+0.51328i,0.30119-0.44918i
-0.81768-0.35222i,0.0055669-0.6524i,0.14687+0.84895i,-0.48845-0.32244i,0.37658-0.50341i,0.084891+0.86191i,-0.46755-0.42027i,0.41616-0.41153i
0.84906-0.049285i,-0.17748-0.2822i,-0.89554+0.54906i,0.43968-0.14823i,0.42435-0.39021i,-0.89445+0.5664i,0.53418-0.21677i,0.32199-0.33409i
-0.56309+0.33045i,-0.39712+0.21942i,-0.050104-0.11822i,-0.24256+0.49129i,0.31004-0.40827i,-0.0897-0.053764i,-0.21391+0.46589i,0.31894-0.44551i
0.10482-0.24654i,0.043337+0.21638i,-0.016242+0.9416i,-0.35241-0.43061i,0.39391-0.48014i,-0.069718+0.94515i,-0.31919-0.53274i,0.41178-0.37424i
0.080858-0.14674i,0.54489+0.20362i,-0.89+0.33976i,0.45131+0.021619i,0.40635-0.36293i,-0.88678+0.36731i,0.54396-0.030705i,0.30383-0.33441i
0.061381+0.543i,0.33452-0.21164i,0.099007-0.015317i,-0.38075+0.39871i,0.30902-0.41196i,0.049583+0.04277i,-0.36216+0.36612i,0.33853-0.43513i
-0.47797-0.63717i,0.12647-0.6167i,-0.20109+0.97721i,-0.19282-0.4893i,0.40773-0.45285i,-0.24412+0.9746i,-0.14612-0.59158i,0.40071-0.34063i
0.73677+0.37273i,-0.17073-0.22737i,-0.82519+0.14743i,0.40912+0.18157i,0.38675-0.34201i,-0.82359+0.18494i,0.49585+0.14382i,0.29221-0.33906i
-0.6932+0.016247i,-0.41743+0.10139i,0.20064+0.12623i,-0.47988+0.26899i,0.31363-0.41449i,0.14378+0.1752i,-0.46771+0.22674i,0.35744-0.41819i
0.29756-0.19908i,0.079338+0.20802i,-0.38842+0.95314i,-0.026694-0.49478i,0.41703-0.42291i,-0.42022+0.94799i,0.033298-0.59301i,0.38453-0.31249i
0.064642+0.018018i,0.43737+0.27529i,-0.71033-0.011025i,0.32013+0.31579i,0.36726-0.3274i,-0.71371+0.035062i,0.39758+0.28982i,0.28763-0.34565i
-0.18849+0.38631i,0.31843-0.23335i,0.24652+0.28906i,-0.53131+0.117i,0.32286-0.41444i,0.18532+0.32713i,-0.52146+0.063863i,0.3735-0.39557i
-0.079686-0.69312i,0.22645-0.53785i,-0.55953+0.87282i,0.12904-0.44881i,0.42125-0.39185i,-0.58047+0.86873i,0.20082-0.53913i,0.36526-0.29097i
0.42958+0.66416i,-0.19482-0.20737i,-0.55915-0.12265i,0.19568+0.41171i,0.34945-0.31856i,-0.57017-0.070323i,0.26157+0.39392i,0.28985-0.35182i
-0.63-0.33578i,-0.38923-0.011508i,0.23423+0.45451i,-0.53157-0.040829i,0.33542-0.41075i,0.17211+0.48102i,-0.51986-0.10473i,0.385-0.36878i
0.4343-0.014274i,0.093114+0.23753i,-0.69807+0.74512i,0.25918-0.35824i,0.42031-0.36121i,-0.70962+0.74533i,0.34015-0.43753i,0.3451-0.27645i
-0.058088+0.095446i,0.31934+0.2988i,-0.3884-0.17958i,0.050185+0.46112i,0.33462-0.31458i,-0.40878-0.124i,0.10345+0.44747i,0.29791-0.35553i
-0.27547+0.15972i,0.34418-0.24613i,0.16719+0.60447i,-0.48247-0.18815i,0.34985-0.40284i,0.10755+0.61985i,-0.46511-0.26143i,0.39088-0.33969i
0.24662-0.54374i,0.28506-0.43376i,-0.79154+0.58334i,0.35173-0.23413i,0.41461-0.33243i,-0.79605+0.59039i,0.43847-0.30026i,0.32615-0.26862i
0.033558+0.74618i,-0.22213-0.22915i,-0.21611-0.17962i,-0.10043+0.46085i,0.32373-0.31426i,-0.2465-0.12408i,-0.059567+0.44722i,0.31034-0.35519i
-0.38224-0.6069i,-0.32317-0.09441i,0.054129+0.72309i,-0.39077-0.31032i,0.36465-0.39053i,7.3266e-14+0.72884i,-0.36465-0.39053i,0.39077-0.31032i
0.43416+0.24419i,0.069431+0.28147i,-0.83237+0.4037i,0.39889-0.090465i,0.40489-0.30675i,-0.8328+0.4192i,0.48758-0.14248i,0.31028-0.26651i
-0.1973+0.044728i,0.21743+0.27652i,-0.059779-0.12621i,-0.24035+0.41284i,0.31735-0.31621i,-0.099741-0.073973i,-0.21047+0.39548i,0.32529-0.34984i
-0.21181-0.027181i,0.39462-0.22842i,-0.091985+0.7983i,-0.26726-0.39583i,0.3784-0.37411i,-0.13825+0.79675i,-0.23024-0.47972i,0.38499-0.28265i
0.41336-0.27682i,0.29616-0.33018i,-0.81849+0.22363i,0.39777+0.057334i,0.39221-0.28507i,-0.81809+0.24816i,0.48449+0.019126i,0.29888-0.26866i
-0.32344+0.6139i,-0.22732-0.28336i,0.065319-0.027959i,-0.35549+0.32376i,0.31564-0.319i,0.01723+0.018098i,-0.3341+0.29961i,0.34081-0.33917i
-0.026125-0.70588i,-0.24166-0.13341i,-0.25534+0.82281i,-0.12554-0.43725i,0.38988-0.35423i,-0.29228+0.81686i,-0.076663-0.52116i,0.37443-0.25835i
0.27311+0.47605i,0.0091022+0.31339i,-0.75332+0.060056i,0.3504+0.19399i,0.37781-0.26794i,-0.75528+0.093155i,0.43159+0.16811i,0.29276-0.27332i
-0.26213-0.10916i,0.15167+0.22527i,0.14756+0.10243i,-0.43474+0.20421i,0.31833-0.32127i,0.093602+0.14009i,-0.41864+0.17115i,0.35503-0.3235i
-0.067879-0.1016i,0.44473-0.17276i,-0.41896+0.79466i,0.019402-0.4319i,0.39817-0.33181i,-0.4461+0.78748i,0.079897-0.51211i,0.36048-0.23868i
0.40129-0.0060176i,0.26925-0.25117i,-0.64528-0.072279i,0.26343+0.30589i,0.36298-0.25553i,-0.65241-0.032051i,0.33618+0.28988i,0.29214-0.2786i
-0.53759+0.33297i,-0.19578-0.34886i,0.18+0.24952i,-0.47107+0.067482i,0.32482-0.32184i,0.12297+0.27742i,-0.4566+0.024543i,0.36635-0.30372i
0.32434-0.60234i,-0.17036-0.12986i,-0.56639+0.71727i,0.15277-0.38194i,0.40267-0.30797i,-0.5843+0.71197i,0.2235-0.45502i,0.34479-0.22435i
-0.0066831+0.58633i,-0.072633+0.3132i,-0.50679-0.16219i,0.14725+0.3824i,0.34898-0.24761i,-0.52124-0.11705i,0.20961+0.37305i,0.29661-0.28273i
-0.19996-0.29094i,0.12878+0.16967i,0.16088+0.39674i,-0.462-0.071835i,0.33423-0.31976i,0.10383+0.41451i,-0.4455-0.12445i,0.37359-0.28114i
0.063254-0.051371i,0.47096-0.087203i,-0.68332+0.59892i,0.26143-0.29393i,0.40316-0.28393i,-0.69348+0.5982i,0.34001-0.35713i,0.32911-0.21548i
0.25781+0.17296i,0.22529-0.2107i,-0.35289-0.20306i,0.014893+0.41682i,0.33693-0.24363i,-0.37597-0.15573i,0.065975+0.41052i,0.30527-0.28421i
-0.56314+0.011134i,-0.12793-0.40101i,0.093678+0.52807i,-0.40979-0.19937i,0.34547-0.31442i,0.039561+0.53631i,-0.38787-0.26032i,0.3761-0.25734i
0.55986-0.336i,-0.12902-0.099012i,-0.75893+0.45173i,0.33515-0.17811i,0.39977-0.26086i,-0.76356+0.45766i,0.4185-0.22959i,0.31507-0.21161i
-0.31395+0.52353i,-0.15256+0.27376i,-0.19974-0.19332i,-0.11942+0.40692i,0.32772-0.24276i,-0.23178-0.14677i,-0.079333+0.40005i,0.31679-0.28194i
-0.017495-0.40971i,0.14054+0.13306i,-0.013424+0.62959i,-0.32097-0.30238i,0.35739-0.30555i,-0.062032+0.62982i,-0.29092-0.3694i,0.37379-0.23395i
0.10647+0.076948i,0.45942+0.0086471i,-0.78685+0.29042i,0.36755-0.047225i,0.39296-0.23981i,-0.78867+0.30422i,0.45222-0.086207i,0.30405-0.21184i
0.071088+0.21532i,0.18871-0.20829i,-0.062892-0.13653i,-0.24171+0.35506i,0.32192-0.24397i,-0.10328-0.093606i,-0.21124+0.34428i,0.32966-0.27535i
-0.4231-0.24324i,-0.037984-0.42071i,-0.14847+0.69082i,-0.20563-0.37101i,0.36884-0.29322i,-0.18963+0.68525i,-0.16561-0.44113i,0.36711-0.21251i
0.61479+0.00026588i,-0.12485-0.063915i,-0.76568+0.13073i,0.35664+0.084838i,0.38349-0.22164i,-0.7676+0.15269i,0.43912+0.058016i,0.29702-0.21486i
-0.54395+0.29964i,-0.20837+0.20267i,0.044146-0.040802i,-0.33962+0.26777i,0.31981-0.24615i,-0.0031043-0.0039778i,-0.31648+0.25042i,0.34227-0.26438i
0.22308-0.3981i,0.16752+0.12941i,-0.29703+0.70565i,-0.076264-0.3992i,0.37876-0.27785i,-0.32964+0.69696i,-0.025505-0.46905i,0.35697-0.1943i
