Col0,Col1,Col2,Col3,Col4,Col5,Col6
0.43869-0.083529i,0.41453-0.36244i,-0.88293+0.47193i,0.53166-0.14331i,0.31317-0.31835i,-0.86727+0.48448i,0.61624-0.20084i,0.52105-0.6475i
0.39815+0.19999i,0.38398-0.3369i,-0.80964+0.16105i,0.48368+0.16431i,0.29131-0.33713i,-0.79586+0.19698i,0.56158+0.12604i,0.55586+0.021433i
0.21234+0.41135i,0.3507-0.32979i,-0.58817-0.05793i,0.27962+0.39187i,0.28852-0.36202i,-0.58881-0.0039099i,0.34248+0.36621i,-0.11783-0.12293i
-0.054696+0.48507i,0.32457-0.33933i,-0.29313-0.12142i,-0.010435+0.46945i,0.30432-0.38167i,-0.31569-0.060434i,0.03399+0.44643i,0.17901-0.7534i
-0.31486+0.40137i,0.31284-0.35891i,-0.020404-0.016745i,-0.29098+0.37685i,0.33223-0.38711i,-0.065059+0.037995i,-0.26251+0.34639i,0.71798-0.33856i
-0.48465+0.19128i,0.31805-0.37933i,0.14382+0.21524i,-0.47217+0.14867i,0.36218-0.37456i,0.084033+0.25273i,-0.45224+0.10372i,0.21759+0.055135i
-0.5117-0.074683i,0.33752-0.39172i,0.15+0.49447i,-0.49827-0.13818i,0.38397-0.34638i,0.086779+0.50939i,-0.47697-0.1995i,0.0077017-0.5196i
-0.39059-0.30998i,0.36448-0.3901i,4.4139e-14+0.72803i,-0.36448-0.3901i,0.39059-0.30998i,-0.054103+0.72229i,-0.33261-0.46406i,0.64719-0.55394i
-0.16338-0.44007i,0.3902-0.37308i,-0.25478+0.83989i,-0.11717-0.52699i,0.38034-0.27514i,-0.29043+0.82184i,-0.069105-0.60559i,0.54452+0.10219i
0.094985-0.4259i,0.40679-0.34404i,-0.53092+0.79458i,0.16218-0.50748i,0.35713-0.25074i,-0.54489+0.77619i,0.22681-0.58107i,-0.049978-0.11879i
0.30141-0.27543i,0.40947-0.30985i,-0.74022+0.60748i,0.38378-0.34116i,0.32893-0.24188i,-0.73629+0.60037i,0.46011-0.40151i,0.29907-0.59512i
0.39133-0.040026i,0.39789-0.27872i,-0.81772+0.33871i,0.47843-0.084267i,0.30501-0.24841i,-0.8053+0.35047i,0.55799-0.12718i,0.64319-0.11988i
0.33892+0.20296i,0.376-0.25757i,-0.74186+0.073067i,0.41902+0.17927i,0.29282-0.26518i,-0.73282+0.10491i,0.49251+0.15275i,0.076843+0.093194i
0.16446+0.3755i,0.35071-0.25011i,-0.5403-0.10747i,0.2283+0.36528i,0.29564-0.28398i,-0.54513-0.06095i,0.28855+0.3493i,-0.0015571-0.51435i
-0.073204+0.42382i,0.32968-0.25578i,-0.2801-0.14971i,-0.029512+0.41622i,0.31172-0.29633i,-0.30455-0.098658i,0.014646+0.40205i,0.59743-0.45703i
-0.29625+0.33504i,0.31894-0.27013i,-0.045548-0.045548i,-0.27013+0.31894i,0.33504-0.29625i,-0.088911-0.0014676i,-0.23975+0.29782i,0.40647+0.082529i
-0.43317+0.14044i,0.32121-0.28633i,0.088945+0.1664i,-0.41653+0.108i,0.35743-0.28214i,0.033488+0.19436i,-0.39332+0.073858i,-0.034356-0.24519i
-0.44152-0.09543i,0.33515-0.29728i,0.082353+0.41401i,-0.4234-0.1464i,0.37139-0.25713i,0.025403+0.42195i,-0.39861-0.19506i,0.42285-0.57837i
-0.32086-0.2961i,0.35595-0.29781i,-0.060597+0.61525i,-0.29101-0.36153i,0.37246-0.22782i,-0.10814+0.60567i,-0.25658-0.42125i,0.65452-0.035044i
-0.11213-0.39786i,0.37693-0.28611i,-0.2918+0.70447i,-0.064218-0.46884i,0.36062-0.20204i,-0.32224+0.68535i,-0.015289-0.53242i,0.09139+0.081271i
0.11627-0.36987i,0.39157-0.2642i,-0.5359+0.653i,0.18273-0.43559i,0.34008-0.1862i,-0.54718+0.63513i,0.2463-0.49444i,0.12241-0.45472i
0.2909-0.22348i,0.39555-0.23715i,-0.7148+0.47761i,0.37047-0.27469i,0.31779-0.18324i,-0.71103+0.47106i,0.44418-0.32157i,0.61529-0.26389i
0.35685-0.0077657i,0.38791-0.21144i,-0.77256+0.23435i,0.44001-0.039708i,0.30103-0.1918i,-0.76261+0.24525i,0.51622-0.071025i,0.28776+0.17328i
0.29502+0.20679i,0.37127-0.19297i,-0.69289-3.9916e-15i,0.37127+0.19297i,0.29502-0.20679i,-0.68742+0.028644i,0.44166+0.1761i,-0.06789-0.25292i
0.12759+0.35131i,0.35087-0.18526i,-0.5036-0.15277i,0.18881+0.34898i,0.30126-0.22122i,-0.51166-0.11191i,0.24706+0.34115i,0.42033-0.49957i
-0.089732+0.38048i,0.33297-0.18851i,-0.2671-0.17847i,-0.046736+0.37976i,0.31718-0.22851i,-0.29317-0.13488i,-0.0030017+0.37305i,0.53668+0.013425i
-0.28614+0.28678i,0.32284-0.19957i,-0.059831-0.072905i,-0.25872+0.2777i,0.33709-0.22469i,-0.10252-0.036906i,-0.22722+0.26424i,0.031373-0.018501i
-0.39866+0.1022i,0.32324-0.21308i,0.052251+0.12615i,-0.37924+0.077896i,0.35416-0.20962i,-0.00029932+0.14675i,-0.35384+0.052361i,0.2148-0.49913i
-0.39221-0.11254i,0.33367-0.2231i,0.034632+0.35163i,-0.37078-0.15372i,0.36272-0.18689i,-0.017925+0.35401i,-0.34351-0.19248i,0.65652-0.19214i
-0.27045-0.28797i,0.35057-0.22496i,-0.10523+0.52905i,-0.23779-0.342i,0.36006-0.16255i,-0.14807+0.51619i,-0.20138-0.39063i,0.27087+0.17557i
-0.074018-0.36823i,0.36852-0.21663i,-0.32091+0.60038i,-0.024618-0.42677i,0.34729-0.14303i,-0.34756+0.58005i,0.02517-0.47858i,0.02459-0.26015i
0.13302-0.32881i,0.38195-0.19925i,-0.54234+0.54234i,0.19925-0.38195i,0.32881-0.13302i,-0.55162+0.5245i,0.26234-0.42906i,0.50182-0.35996i
0.28406-0.18401i,0.3868-0.17672i,-0.69858+0.3734i,0.36183-0.22343i,0.31082-0.13396i,-0.69492+0.36699i,0.4339-0.25932i,0.46339+0.14244i
0.33137+0.018214i,0.38174-0.15444i,-0.74047+0.14729i,0.41178-0.0034055i,0.29918-0.14364i,-0.7324+0.15734i,0.4857-0.024971i,-0.027282-0.014833i
0.26116+0.21206i,0.3685-0.13759i,-0.65606-0.064617i,0.33458+0.20683i,0.29752-0.15704i,-0.65341-0.038544i,0.40271+0.19834i,0.23353-0.45188i
0.097595+0.33524i,0.35126-0.12961i,-0.47402-0.19635i,0.15673+0.34002i,0.30606-0.16804i,-0.48472-0.15994i,0.21339+0.33944i,0.58233-0.104i
-0.10545+0.34894i,0.33532-0.13117i,-0.2539-0.20837i,-0.063227+0.35447i,0.32166-0.17149i,-0.28148-0.17069i,-0.020009+0.35441i,0.16624+0.12821i
-0.28202+0.25i,0.32549-0.14001i,-0.066786-0.099953i,-0.25391+0.24713i,0.33889-0.16488i,-0.10926-0.070431i,-0.2218+0.24036i,0.065613-0.34056i
-0.37545+0.071543i,0.32457-0.15175i,0.027629+0.09108i,-0.35417+0.054144i,0.35192-0.1491i,-0.022966+0.10564i,-0.32731+0.03589i,0.56515-0.31836i
-0.35644-0.12809i,0.33261-0.1612i,-3.5549e-13+0.30085i,-0.33261-0.1612i,0.35644-0.12809i,-0.049372+0.29847i,-0.30353-0.19177i,0.43976+0.1684i
-0.23218-0.28438i,0.34691-0.16402i,-0.13959+0.46015i,-0.19732-0.32911i,0.35104-0.10746i,-0.17888+0.44427i,-0.15935-0.36864i,0.018653-0.054516i
-0.043671-0.3474i,0.36291-0.15798i,-0.34525+0.5167i,0.0070708-0.39574i,0.33767-0.092597i,-0.36894+0.49498i,0.057702-0.43785i,0.34445-0.37856i
0.1478-0.29775i,0.37564-0.14363i,-0.55036+0.45167i,0.21415-0.3404i,0.32086-0.086874i,-0.55801+0.4335i,0.27713-0.37769i,0.56738+0.038893i
0.28059-0.15248i,0.38121-0.12406i,-0.68911+0.28544i,0.35728-0.18183i,0.30623-0.090583i,-0.68545+0.2789i,0.42834-0.2083i,0.095159+0.16102i
0.3125+0.040704i,0.37798-0.10393i,-0.71756+0.070674i,0.391+0.028192i,0.29855-0.10089i,-0.71094+0.079923i,0.46333+0.015237i,0.081834-0.32231i
0.23419+0.21912i,0.36707-0.08798i,-0.62757-0.12483i,0.30546+0.22176i,0.30022-0.11281i,-0.62719-0.10086i,0.37191+0.2209i,0.53993-0.22031i
0.071921+0.32534i,0.35191-0.079617i,-0.44905-0.24002i,0.12931+0.33684i,0.31047-0.12095i,-0.46203-0.20722i,0.18466+0.34302i,0.32425+0.18168i
-0.12124+0.32571i,0.33719-0.079877i,-0.2401-0.2401i,-0.079877+0.33719i,0.32571-0.12124i,-0.26917-0.20726i,-0.037252+0.34335i,0.00125-0.14083i
-0.28268+0.2209i,0.32738-0.087148i,-0.068153-0.12751i,-0.25434+0.22379i,0.34072-0.11232i,-0.11079-0.10342i,-0.22199+0.22315i,0.41203-0.37659i
-0.36049+0.045503i,0.3254-0.097702i,0.011775+0.059199i,-0.33802+0.034261i,0.35046-0.095915i,-0.037557+0.068527i,-0.31022+0.022478i,0.55666+0.082685i
-0.33008-0.14339i,0.33172-0.10687i,-0.025402+0.25791i,-0.30449-0.16953i,0.35171-0.076239i,-0.072422+0.25123i,-0.2741-0.19299i,0.096415+0.11943i
-0.20194-0.28473i,0.34425-0.11047i,-0.16698+0.40312i,-0.16531-0.32153i,0.34413-0.058546i,-0.20348+0.38427i,-0.12607-0.35326i,0.18905-0.3126i
-0.017982-0.33321i,0.35903-0.10611i,-0.36678+0.44692i,0.034025-0.37284i,0.33032-0.047369i,-0.38801+0.4236i,0.085495-0.40658i,0.58289-0.091192i
0.16211-0.27373i,0.37147-0.093861i,-0.5602+0.37432i,0.22887-0.30728i,0.31493-0.045022i,-0.56637+0.35552i,0.29202-0.33598i,0.26086+0.25029i
0.28028-0.12612i,0.37774-0.076237i,-0.68508+0.20782i,0.35643-0.14647i,0.30311-0.050851i,-0.68126+0.20097i,0.42696-0.16451i,-0.00059443-0.13791i
0.29873+0.06149i,0.37594-0.057378i,-0.70161-7.2026e-15i,0.37594+0.057378i,0.29873-0.06149i,-0.69607+0.0085173i,0.44722+0.052362i,0.42679-0.29275i
0.21206+0.2283i,0.36669-0.041769i,-0.60503-0.18353i,0.28169+0.23845i,0.30316-0.072006i,-0.60657-0.16129i,0.34688+0.24485i,0.4602+0.14932i
0.048811+0.32052i,0.3529-0.032857i,-0.427-0.28531i,0.10469+0.33861i,0.3148-0.077563i,-0.44205-0.25549i,0.15892+0.35136i,0.027384+0.056217i
-0.13791+0.3087i,0.33883-0.032006i,-0.2252-0.2744i,-0.097493+0.32607i,0.32968-0.075033i,-0.25581-0.24566i,-0.055541+0.3383i,0.23924-0.34843i
-0.28763+0.19709i,0.3288-0.038094i,-0.064728-0.15627i,-0.25943+0.20556i,0.34275-0.06402i,-0.10788-0.13695i,-0.22714+0.21079i,0.5948-0.044367i
-0.35208+0.022136i,0.32586-0.047877i,0.0028731+0.029171i,-0.32894+0.016615i,0.34964-0.046977i,-0.045749+0.033728i,-0.30061+0.010832i,0.23133+0.22824i
-0.31071-0.15939i,0.33086-0.057002i,-0.043856+0.22048i,-0.28386-0.17928i,0.34805-0.028358i,-0.089135+0.20967i,-0.25253-0.19633i,0.076743-0.17618i
-0.17719-0.2888i,0.34218-0.061352i,-0.18951+0.35454i,-0.13909-0.3186i,0.33857-0.013119i,-0.22373+0.33266i,-0.0988-0.34337i,0.51421-0.20165i
0.0050608-0.32439i,0.35628-0.058311i,-0.38687+0.38687i,0.058311-0.35628i,0.32439-0.0050608i,-0.40594+0.36171i,0.11064-0.38256i,0.42526+0.24786i
0.177-0.2549i,0.36879-0.047555i,-0.57223+0.30586i,0.24443-0.28022i,0.31028-0.0055606i,-0.57694+0.28618i,0.308-0.30113i,0.0033726+0.062335i
0.28308-0.10305i,0.37584-0.031147i,-0.68585+0.13642i,0.35915-0.11505i,0.30096-0.013128i,-0.68168+0.12912i,0.42956-0.12525i,0.2761-0.29262i
0.28912+0.081891i,0.37527-0.012883i,-0.69127-0.068085i,0.36554+0.085846i,0.29954-0.023913i,-0.68655-0.06022i,0.4362+0.088448i,0.53813+0.056946i
0.19336+0.24003i,0.36726+0.0028779i,-0.58693-0.24311i,0.26173+0.25766i,0.30645-0.033004i,-0.59013-0.22229i,0.32597+0.27122i,0.12939+0.21021i
0.026919+0.32024i,0.35431+0.012561i,-0.40662-0.3337i,0.081442+0.34505i,0.31934-0.036074i,-0.42366-0.30639i,0.13468+0.36442i,0.090736-0.23641i
-0.15625+0.29665i,0.34043+0.014474i,-0.20858-0.31217i,-0.11691+0.32006i,0.33387-0.030827i,-0.24088-0.28702i,-0.075724+0.33842i,0.5467-0.16862i
-0.29684+0.17698i,0.32992+0.0093242i,-0.056717-0.18697i,-0.26914+0.19104i,0.34514-0.017762i,-0.10073-0.17201i,-0.23719+0.2021i,0.38472+0.25476i
-0.34937,0.32601,2.571e-14,-0.32601,0.34937,-0.048393,-0.29751,0.035931
