Col0,Col1,Col2,Col3,Col4,Col5,Col6
16.851+689.17i,-15.872-643.09i,0.158-0.0038787i,683.04+1064.2i,630-1096.4i,0.158-0.0038787i,15.702+643.09i,-16.985-689.17i
-1042.6-122.24i,353.78-1044.3i,663.51+1241.3i,-1602.1-744.38i,271.13-1745.6i,663.51+1241.3i,-1064.8-286.02i,477.62-934.84i
220.71-490.97i,460.97-488.82i,-714.71+1014.8i,754.31-65.702i,-192.26-732.35i,-714.71+1014.8i,304.95-598.71i,387.91-373.21i
-185.6+674.67i,-10.201-656.77i,196.53+29.153i,-618.59+29.222i,-583.47-207.53i,196.53+29.153i,-200.41+625.53i,18.241-699.5i
-822.44-320.92i,380.61-871.53i,414.56+1254.9i,-410.89+136.52i,411.36-135.12i,414.56+1254.9i,-824.87-473.29i,469.42-747.7i
337.72-255.88i,335.33-411.69i,-697.07+697.07i,21.483-910.29i,910.29-21.483i,-697.07+697.07i,411.69-335.33i,255.88-337.72i
-354.51+592i,16.75-656.17i,336.56+111.18i,-55.672+1065.7i,590.1-889.12i,336.56+111.18i,-377.43+537.02i,67.91-686.68i
-592.39-442.83i,383.97-724.83i,180.91+1219.6i,-800.83-1093.3i,449-1278.6i,180.91+1219.6i,-577.84-582.16i,438.33-595.73i
367.4-42.756i,239.5-370.23i,-624.06+439.51i,562.44+433i,-218.21-675.43i,-624.06+439.51i,429.27-100.78i,164.03-331.52i
-477.99+463.73i,53.766-642.39i,420.37+224.69i,-587.43-171.07i,-468.6-393.39i,420.37+224.69i,-504.26+401.6i,120.02-655.07i
-368.81-494.73i,370.26-602.12i,-27.985+1140i,-268.68-29.372i,269.8-16.153i,-27.985+1140i,-340.27-619.56i,392.64-476.04i
330.49+135.01i,169.14-351.84i,-511.75+242.04i,311.15-473.83i,563.67+60.068i,-511.75+242.04i,379.28+92.46i,105.29-341.13i
-550.45+310.17i,93.598-617.24i,450.15+351.3i,-536.17+754.2i,601.32-703.35i,450.15+351.3i,-576+240.77i,167.13-609.32i
-165.84-485.92i,344.68-501.44i,-203.55+1023.3i,-104.23-1059.7i,501.84-939.19i,-203.55+1023.3i,-126.55-595.17i,339.17-385.47i
246.49+268.61i,120.45-347.64i,-375.58+103.94i,184.27+681.88i,-192.5-679.61i,-375.58+103.94i,282.04+236.25i,73.332-357.12i
-571.56+149.51i,131.46-582.92i,430.67+475.17i,-438.43-381.56i,-336.75-473.72i,430.67+475.17i,-592.99+73.696i,204.81-554.15i
5.1696-427.96i,311.58-420.89i,-339.07+879.01i,-123.95-53.387i,127.7+43.686i,-339.07+879.01i,51.791-521.1i,283.57-320.57i
133.83+353.63i,90.001-351.15i,-230.28+22.681i,328.78-128.26i,347.48+61.652i,-230.28+22.681i,156.78+326.85i,62.267-372.95i
-545.34-2.5467i,164.27-541.82i,369.3+583.19i,-731.55+326.85i,608.24-521.57i,369.3+583.19i,-560.03-83.157i,230.86-494.07i
136.2-334.04i,274.62-358.51i,-430.5+718.24i,383.1-761.67i,491.14-696.92i,-430.5+718.24i,186.72-411.2i,230.4-277.58i
9.5129+389.89i,74.549-357.67i,-89.403-6.5948i,-223.84+669.07i,-123.25-694.67i,-89.403-6.5948i,21.261+364.74i,66.619-384.28i
-479.35-133.31i,190.16-496.4i,275.57+665.28i,-190.44-502.93i,-220.97-490.28i,275.57+665.28i,-485.47-216.54i,244.69-433.22i
222.92-218.17i,236.9-312.19i,-476.8+552.74i,-47.616+7.1692i,-0.10482+48.153i,-476.8+552.74i,274.05-280.15i,183.1-252.52i
-111.44+381.01i,70.997-363.8i,35.351+8.8549i,209.58+71.819i,218.69+35.457i,35.351+8.8549i,-108.88+354.31i,81.332-388.56i
-383.66-233.51i,208.24-449.05i,160.5+714.73i,-681.51-64.237i,588.61-349.45i,160.5+714.73i,-380.24-316.9i,246.99-375.13i
264.75-94.218i,200.92-279.73i,-480.07+393.99i,608.12-341.86i,453.93-529.75i,-480.07+393.99i,313.55-142.49i,144.06-241.28i
-216.61+333.81i,76.396-367.22i,134.74+59.725i,-532.15+446.11i,-26.826-693.89i,134.74+59.725i,-220.79+303.22i,101.87-384.67i
-269.81-297.62i,218.38-401.95i,35.783+728.37i,86.474-483.82i,-133.48-473.02i,35.783+728.37i,-256.72-378.61i,239.34-322.63i
264.65+25.026i,168.62-258.77i,-445.35+252.29i,-59.325+80.714i,-99.73+9.3891i,-445.35+252.29i,308.65-11.594i,114.59-239.87i
-296.73+257.49i,87.982-366.5i,202.44+135.27i,63.442+131.42i,145.7+8.3198i,202.44+135.27i,-304.93+221.54i,124.34-372.68i
-149.74-323.83i,221.03-357.03i,-87.131+706.44i,-473.38-323.21i,537.73-198.5i,-87.131+706.44i,-127.66-400.03i,223.94-277.74i
228.59+128.67i,141.37-246.98i,-380.09+136i,584.19+60.341i,413.3-417.25i,-380.09+136i,265.96+101.23i,95.075-244.48i
-345.97+162.73i,103.23-360.94i,235.34+224.06i,-661.12+110.92i,78.346-665.77i,235.34+224.06i,-355.44+120.82i,145.56-353.54i
-34.799-313.87i,217.13-315.84i,-197.89+652.34i,308.42-327.87i,-74.289-443.96i,-197.89+652.34i,-5.0621-383.24i,203.31-241.64i
164.89+208.41i,120-242i,-293.49+50.925i,-134.34+107.77i,-162.8-56.215i,-293.49+50.925i,194.52+187.43i,85.036-251.78i
-362.04+60.701i,119.92-350.46i,233.52+314.87i,-38.225+96.747i,103.68-8.4949i,233.52+314.87i,-370.18+13.028i,163.18-328.83i
65.181-272.49i,207.89-279.57i,-287.97+572.1i,-211.5-417.49i,461.33-78.819i,-287.97+572.1i,100.71-333.52i,180.04-214.68i
83.325+258.95i,104.86-241.63i,-195.7-1.5186e-11i,381.56+339.98i,381.56-339.98i,-195.7+1.3678e-12i,104.86+241.63i,83.325-258.95i
-346-37.929i,136.19-335.46i,200.05+397.43i,-594.42-222.1i,175.71-609.74i,200.05+397.43i,-350.57-90.442i,175.65-300.5i
142.59-206.85i,194.75-248.96i,-351.29+473.66i,410-86.534i,-36.208-417.46i,-351.29+473.66i,181.71-258.63i,156.56-196.49i
-5.7424+278.16i,95.826-243.86i,-96.95-16.822i,-221.14+60.598i,-187.8-131.55i,-96.95-16.822i,8.0707+261.89i,88.301-263.83i
-301.86-123.81i,150.56-316.72i,140.52+463.22i,-69.531+29.613i,74.265-14.007i,140.52+463.22i,-301.14-179.69i,182.21-270.65i
192.5-125.65i,179.19-224.36i,-384.52+366.09i,13.883-370.39i,370.62+4.3073i,-384.52+366.09i,232.89-167.96i,134.95-186.1i
-92.319+267.01i,92.402-246.92i,-6.7035-2.3986i,101.69+447i,362.18-281.02i,-6.7035-2.3986i,-85.218+249.49i,98.028-264.97i
-235.97-189.62i,161.96-295.24i,62.411+506.02i,-375.07-455.02i,253.27-532.52i,62.411+506.02i,-228.84-247.04i,182.83-241.28i
212.91-38.269i,162.66-205.73i,-387.23+258.74i,366.38+161.53i,-9.0259-400.31i,-387.23+258.74i,252.31-71.549i,116.83-182.06i
-167.59+229.25i,93.792-249.38i,67.08+38i,-265.48-50.164i,-179.51-201.92i,67.08+38i,-165.68+208.65i,110.47-261.6i
-156.24-230.57i,169.73-272.17i,-25.656+522.25i,-44.481-17.759i,46.008-13.314i,-25.656+522.25i,-142.24-287.5i,178.09-214.15i
204.71+46.13i,146.49-192.66i,-361.7+160.33i,148.72-240.64i,278.18+51.406i,-361.7+160.33i,241.13+20.838i,103.3-182.66i
-224.61+170.78i,98.991-250.13i,118.53+97.273i,-154.75+389.89i,352.21-227.84i,118.53+97.273i,-226.01+145.89i,123.68-253.61i
-71.284-244.6i,173.62-248.69i,-114.77+511.1i,-85.687-532.21i,305.01-444.48i,-114.77+511.1i,-50.62-299.04i,169.02-190.64i
171.36+119.4i,131.8-184.48i,-312.61+78.305i,200.11+338.29i,17.013-392.68i,-312.61+78.305i,203.21+100.57i,94.844-186.08i
-258.76+99.043i,106.87-248.44i,144.23+167.2i,-232.82-183.17i,-147.03-257.17i,144.23+167.2i,-261.44+69.26i,135.94-241.43i
10.383-232.36i,173.69-225.89i,-196.52+474.44i,-0.29038-19.837i,14.232-13.821i,-196.52+474.44i,36.91-282.55i,156.96-171.65i
118.42+175.07i,119.47-180.33i,-246.46+18.18i,182.6-95.903i,194.7+68.072i,-246.46+18.18i,144.64+160.85i,91.451-190.55i
-268.01+22.177i,116.28-243.94i,143.4+239.24i,-315.59+222.63i,345.11-173.38i,143.4+239.24i,-269.95-12.445i,145.9-225.91i
81.162-197.01i,170.34-204.75i,-263.7+416.43i,180.69-451.4i,330.81-356.34i,-263.7+416.43i,112.26-241.52i,143.4-157.6i
52.885+208.85i,110.09-179.18i,-170.86-16.828i,-28.359+392.09i,48.68-390.09i,-170.86-16.828i,73.016+197.22i,92.614-194.52i
-252.9-51.77i,126.1-236.56i,117.76+305.28i,-121.61-284.83i,-101.17-292.71i,117.76+305.28i,-252.3-90.594i,152.62-208.2i
135.01-143.69i,164.16-186.03i,-310.93+343.06i,23.99+17.842i,-20.108-22.126i,-310.93+343.06i,169.05-181.61i,129.77-148.44i
-17.55+218.86i,103.95-179.99i,-93.844-25.97i,141.34+11.196i,126.99+63.06i,-93.844-25.97i,-3.3774+207.82i,97.463-196.74i
-216.34-115.58i,135.36-226.54i,71.28+358.35i,-352.71+20.474i,333.7-116.06i,71.28+358.35i,-211.75-157.49i,155.64-189.57i
167.89-78.95i,155.93-170.28i,-334.99+261.43i,349.74-257.9i,335.15-276.6i,-334.99+261.43i,203.06-109.88i,117.38-143.67i
-85.253+205.65i,101.06-181.72i,-23.053-10.903i,-242.16+313.22i,88.499-385.89i,-23.053-10.903i,-76.36+193.41i,104.88-196.36i
-163.16-163.5i,143.25-214.32i,9.652+393.18i,36.677-311.2i,-51.903-309.02i,9.652+393.18i,-153.59-207.03i,154.95-171.31i
178.05-10.017i,146.49-157.76i,-335.04+179.08i,5.7254+66.874i,-52.423-41.914i,-335.04+179.08i,212.56-34.153i,107.25-142.48i
-143.37+172i,101.22-183.44i,34.904+24.582i,69.252+57.28i,77.262+45.907i,34.904+24.582i,-138.62+157.1i,113.65-192.94i
-99.539-191.69i,149.16-200.53i,-60.312+406.59i,-282.02-146.85i,312.5-58.659i,-60.312+406.59i,-84.53-235.19i,150.9-154.54i
166.07+55.906i,136.69-148.52i,-312.55+103.25i,386.17-24.951i,325.04-210i,-312.55+103.25i,198.26+37.866i,100.09-143.83i
-186.43+122.55i,103.96-184.36i,75.024+75.024i,-373.76+134.8i,134.8-373.76i,75.024+75.024i,-184.36+103.96i,122.55-186.43i
-32.314-198.48i,152.74-185.88i,-131.37+397.68i,189.99-245.39i,-6.4243-310.27i,-131.37+397.68i,-11.956-240.29i,144.19-140.17i
134.62+112.34i,127.32-142.35i,-271.06+40.208i,-52.33+92.272i,-76.862-73.108i,-271.06+40.208i,163.16+99.263i,96.209-146.58i
-210.78+63.175i,108.71-183.87i,94.285+133.87i,8.5824+49.508i,43.723+24.76i,94.285+133.87i,-209.75+40.407i,130.49-177.18i
31.685-184.39i,153.86-171.12i,-196.57+367.76i,-149.86-235.75i,279.27-6.3727i,-196.57+367.76i,56.795-223i,135.71-128.78i
88.129+154.13i,119.08-138.88i,-215.74-5.2961i,299.67+172.25i,307.76-157.34i,-215.74-5.2961i,112.12+144.55i,95.586-149.62i
-214.83+0.44409i,114.77-181.59i,91.832+194.16i,-386.25-80.446i,182.85-349.61i,91.832+194.16i,-213.19-26.48i,136.63-165.78i
86.312-151.99i,152.61-156.94i,-249.86+320.17i,285.5-104.22i,31.726-302.26i,-249.86+320.17i,115.15-186.17i,126.46-120.66i
32.268+177.81i,112.48-137.56i,-152.81-30.395i,-124.71+69.806i,-88.5-112.22i,-152.81-30.395i,51.277+170.13i,97.856-151.93i
-199.1-59.116i,121.45-177.34i,68.954+249.17i,-16.354+15.537i,22.015+4.9195i,68.954+249.17i,-195.34-89.677i,140.38-153.07i
126.66-105.52i,149.28-143.96i,-286.64+259.79i,-12.04-237.63i,235.31+35.274i,-286.64+259.79i,157.9-134.45i,117.42-115.71i
-26.685+181.93i,107.87-137.76i,-88.918-34.3i,136.08+280.17i,288.98-116.21i,-88.918-34.3i,-12.584+174.52i,102.4-152.72i
-166.07-109.63i,128.04-171.16i,28.863+293.05i,-283.24-262.37i,226.61-312.59i,28.863+293.05i,-158.97-142.89i,141.49-139.92i
149.49-50.398i,144.28-132.67i,-304.11+192.58i,289.3+67.7i,62.491-290.47i,-304.11+192.58i,181.62-73.703i,109.48-113.59i
-82.469+167.04i,105.41-138.81i,-30.498-18.28i,-175.45-2.443i,-84.862-153.58i,-30.498-18.28i,-72.73+158.4i,108.44-151.47i
-119.82-146.41i,133.93-163.25i,-23.704+321.35i,-5.2854-12.537i,7.0678-11.626i,-23.704+321.35i,-108.53-181.13i,140.01-127.24i
153.44+7.3506i,138.16-123.4i,-301.5+124.89i,86.632-174.69i,184.78+62.267i,-301.5+124.89i,184.95-10.44i,103.3-113.7i
-129.45+135.56i,105.07-140.07i,16.858+14.542i,-41.835+280.88i,271.7-82.596i,16.858+14.542i,-123.13+124.48i,115.1-147.94i
-65.56-166.36i,138.63-153.97i,-83.002+331.36i,-104.9-356.59i,260.61-265.04i,-83.002+331.36i,-49.679-201.14i,136.24-115.81i
139.1+61.735i,131.5-116.28i,-280.02+62.881i,198.86+214.05i,88.246-278.52i,-280.02+62.881i,168.59+48.897i,99.352-115.28i
-163.16+91.458i,106.63-140.93i,48.886+59.568i,-174.44-102.51i,-66.513-191.09i,48.886+59.568i,-159.02+77.091i,121.53-142.18i
-9.076-168.22i,141.79-143.79i,-142.87+322.32i,22.566-13.391i,-5.2319-25.713i,-142.87+322.32i,11.321-201.62i,130.74-106.25i
108.84+107.37i,124.87-111.31i,-242.66+11.921i,125.54-85.918i,133.35+73.2i,-242.66+11.921i,135.18+98.539i,97.796-117.52i
-180.65+39.78i,109.77-140.91i,63.009+111.23i,-176.68+192.73i,256.14-52.465i,63.009+111.23i,-177.3+21.713i,126.99-134.5i
43.873-152.6i,143.22-133.23i,-197.36+295.37i,87.772-340.9i,281.37-211.55i,-197.36+295.37i,68.277-183.31i,124.19-98.929i
66.531+139.98i,118.81-108.31i,-193.86-23.91i,43.903+286.82i,112.28-267.56i,-193.86-23.91i,88.935+133.93i,98.549-119.62i
-180.73-13.882i,114.04-139.66i,58.517+163.55i,-111.03-193.14i,-36.702-219.74i,58.517+163.55i,-176.75-35.607i,130.9-125.39i
88.123-121.8i,142.91-122.81i,-241.27+253.41i,40.607+14.988i,-16.962-39.822i,-241.27+253.41i,115.65-148.76i,117.33-93.993i
17.063+156.78i,113.77-106.96i,-138.98-42.16i,110.58-9.677i,86.57+69.483i,-138.98-42.16i,35.174+152.14i,101.29-120.88i
-164.04-63.97i,118.95-136.96i,36.568+210.75i,-234.19+59.179i,240.43-23.176i,36.568+210.75i,-158.14-88.885i,132.9-115.49i
119.59-79.605i,140.97-113.03i,-270.66+200.73i,234.41-229.9i,288.05-157.58i,-270.66+200.73i,149.08-102.09i,110.89-91.33i
-34.145+156.69i,110.07-106.85i,-83.81-42.187i,-124.17+263.04i,137.31-256.43i,-83.81-42.187i,-20.253+152.06i,105.51-120.77i
-132.86-105.51i,123.98-132.78i,-5.744e-11+247.81i,0.30257-236.76i,-0.30257-236.76i,-1.6954e-11+247.81i,-123.98-132.78i,132.86-105.51i
135.62-30.758i,137.66-104.3i,-283.15+142.53i,28.877+56.138i,-27.889-56.636i,-283.15+142.53i,165.78-48.444i,105.5-90.612i
-81.72+140.36i,107.9-107.51i,-33.912-25.151i,66.451+30.535i,48.51+54.725i,-33.912-25.151i,-71.559+134.46i,110.6-118.95i
-90.868-134.58i,128.65-127.2i,-47.005+270.89i,-210.85-69.25i,221.85+5.8305i,-47.005+270.89i,-78.282-163.11i,130.9-96.101i
135.24+19.494i,133.35-96.924i,-278.15+84.376i,294.8-67.115i,282.4-107.98i,-278.15+84.376i,164.73+6.5027i,101.62-91.344i
-120.87+110.08i,107.32-108.46i,5.8583+6.1532i,-250.35+152.32i,164.42-242.57i,5.8583+6.1532i,-113.6+101.87i,115.88-115.32i
-42.684-148.66i,132.56-120.44i,-99.374+277.73i,124.45-210.85i,37.559-241.94i,-99.374+277.73i,-26.066-177.19i,127.31-87.84i
119.14+65.956i,128.45-91.101i,-256.8+31.673i,-15.983+84.185i,-35.959-77.779i,-256.8+31.673i,146.74+57.159i,99.54-92.927i
-147.81+69.431i,108.23-109.23i,31.825+47.629i,22.991+32.268i,21.014+33.589i,31.825+47.629i,-142.34+58.192i,120.71-109.99i
6.5966-146.85i,135.38-112.81i,-151.68+267.74i,-130.24-152.93i,198.13+33.086i,-151.68+267.74i,27.165-174.12i,122.56-81.153i
89.565+104i,123.41-86.88i,-221.82-10.897i,260.13+91.839i,267.88-65.9i,-221.82-10.897i,114.3+98.559i,99.328-94.723i
-160.16+22.944i,110.44-109.43i,41.81+94.322i,-294.84-7.151i,192.7-223.26i,41.81+94.322i,-155.25+8.3446i,124.56-103.26i
51.943-129.86i,136.91-104.71i,-198.66+242.07i,218.45-117.64i,72.762-237.21i,-198.66+242.07i,75.988-154.71i,117.23-76.279i
50.066+130.02i,118.65-84.188i,-177.22-39.797i,-78.715+76.805i,-38.319-103.09i,-177.22-39.797i,71.267+126.84i,100.85-96.128i
-157.08-24.424i,113.64-108.72i,35.302+140.93i,1.7387+10.984i,3.6445+10.507i,35.302+140.93i,-151.47-42.312i,127.02-95.588i
88.887-99.935i,137.07-96.536i,-235.78+203.39i,-30.485-174.82i,168.45+55.806i,-235.78+203.39i,115.6-121.43i,111.9-73.262i
5.0637+141.72i,114.56-82.835i,-127.83-52.949i,152.82+198.6i,248.49-32.367i,-127.83-52.949i,22.432+139.58i,103.79-96.63i
-139.33-67.784i,117.46-106.9i,13.451+182.35i,-246.08-162.38i,219.59-196.73i,13.451+182.35i,-131.88-88.51i,127.87-87.494i
113.95-60.557i,135.92-88.692i,-259.61+155.6i,247.61+15.585i,102.98-225.72i,-259.61+155.6i,142.29-78.062i,107.12-71.949i
-40.604+138.35i,111.42-82.538i,-78.804-49.902i,-131.89+26.444i,-32.487-130.54i,-78.804-49.902i,-26.973+136.02i,107.71-95.859i
-109.13-102.81i,121.51-103.89i,-21.091+214.14i,7.8083-10.021i,-5.7034-11.351i,-21.091+214.14i,-98.911-125.6i,127.09-79.543i
124.97-16.057i,133.61-81.537i,-268.15+103.44i,51.54-142.49i,133.88+70.963i,-268.15+103.44i,153.75-29.31i,103.38-72.025i
-82.181+120.72i,109.45-82.95i,-35.115-31.826i,15.864+227.18i,227.64-6.4805i,-35.115-31.826i,-71.822+117.06i,112.08-93.618i
-69.914-126.14i,125.4-99.696i,-64.475+232.98i,-123.55-263.99i,241.7-162.92i,-64.475+232.98i,-56.309-149.98i,124.82-72.255i
121.26+28.845i,130.39-75.358i,-260.98+51.913i,198.74+145.75i,127.84-210.71i,-260.98+51.913i,149.3+19.725i,100.99-73.052i
-115.47+91.041i,108.74-83.692i,-1.0555-1.3525i,-147.92-54.896i,-17.309-156.83i,-1.0555-1.3525i,-107.6+85.141i,116.37-89.89i
-25.93-135.73i,128.78-94.468i,-112.08+236.97i,29.867-11.815i,-9.8148-30.583i,-112.08+236.97i,-8.6718-159.48i,121.37-66.061i
103.66+69.519i,126.57-70.352i,-239.3+5.8745i,93.251-81.031i,97.114+76.358i,-239.3+5.8745i,129.87+64.057i,100.12-74.521i
-137.24+52.706i,109.25-84.385i,20.165+37.725i,-103.71+180.1i,207.37+13.825i,20.165+37.725i,-130.86+43.956i,120.07-84.831i
18.206-130.95i,131.35-88.427i,-158.97+225.71i,30.147-282.58i,255.9-123.58i,-158.97+225.71i,39.008-153.46i,117.16-61.258i
74.391+101.89i,122.52-66.61i,-205.69-30.511i,85.627+229.23i,148.48-194.5i,-205.69-30.511i,97.909+99.308i,100.77-75.912i
-145.53+9.8895i,110.87-84.681i,26.712+80.859i,-111.49-139.3i,6.566-178.31i,26.712+80.859i,-139.49-1.9721i,122.78-78.746i
57.983-112.68i,132.91-81.867i,-200.42+200.42i,47.45+11.119i,-11.119-47.45i,-200.42+200.42i,81.867-132.91i,112.68-57.983i
36.813+122.86i,118.59-64.118i,-163.9-54.144i,92.152-20.508i,61.8+71.367i,-163.9-54.144i,57.054+122.14i,102.75-76.749i
-139.78-32.883i,113.38-84.294i,18.278+123.22i,-171.03+84.061i,188.07+30.794i,18.278+123.22i,-132.97-47.752i,124.22-72.043i
89.448-83.149i,133.36-75.117i,-232.36+163.65i,164.79-217.48i,260.28-81.893i,-232.36+163.65i,115.65-100.26i,108.42-56.207i
-4.9674+130.53i,115.1-62.759i,-118.38-63.273i,-55.396+237.53i,166.72-178.02i,-118.38-63.273i,11.762+130.57i,105.77-76.649i
-120.91-71.208i,116.5-83.017i,-3.932+160.17i,-27.337-193.56i,36.801-191.98i,-3.932+160.17i,-112.28-88.633i,124.26-65.189i
109.59-45.666i,132.69-68.515i,-251.8+119.09i,41.975+48.589i,-10.931-63.272i,-251.8+119.09i,137.14-59.109i,104.83-55.747i
-46.512+124.44i,112.33-62.332i,-73.866-57.646i,63.106+16.679i,31.512+57.162i,-73.866-57.646i,-33.17+124.11i,109.41-75.355i
-91.151-101.24i,119.91-80.736i,-37.348+187.76i,-173.58-22.152i,168.84+45.96i,-37.348+187.76i,-79.883-120.48i,122.95-58.65i
116.64-4.2853i,131.01-62.377i,-257.04+71.132i,239.74-95.248i,254.6-41.555i,-257.04+71.132i,144.44-13.852i,102.25-56.287i
-83.513+105.55i,110.48-62.568i,-34.889-38.494i,-178.04+167.45i,184.1-160.77i,-34.889-38.494i,-73.096+103.82i,113.22-72.765i
-53.783-120.07i,123.28-77.437i,-78.326+203.05i,79.963-192.45i,69.992-196.29i,-78.326+203.05i,-39.338-140.16i,120.48-52.845i
110.17+36.637i,128.5-56.969i,-247.88+24.414i,6.5147+79.81i,-9.1806-79.547i,-247.88+24.414i,137.14+30.806i,100.91-57.427i
-112.23+76.066i,109.68-63.159i,-5.3074-8.3814i,29.092+23.567i,8.8665+36.375i,-5.3074-8.3814i,-103.99+72.141i,116.75-68.929i
-12.806-125.99i,126.29-73.202i,-122.54+204.44i,-122.44-102.62i,148.22+59.613i,-122.54+204.44i,5.024-145.89i,117.15-48.1i
91.186+72.887i,125.39-52.488i,-225.56-16.638i,236.86+41.073i,240.33-5.8731i,-225.56-16.638i,116.33+70.319i,100.89-58.719i
-129.84+39.276i,109.92-63.785i,12.045+29.08i,-242.21+42.306i,201.18-141.35i,12.045+29.08i,-122.83+32.622i,119.58-64.039i
27.5-118.68i,128.69-68.196i,-165.42+191.76i,174.26-129.52i,102.55-191.38i,-165.42+191.76i,48.574-137.31i,113.36-44.617i
61.92+100.82i,121.99-49.048i,-192.65-48.257i,-49.894+83.464i,-4.6581-97.128i,-192.65-48.257i,84.465+100.76i,102.13-59.726i
-134.74-0.87836i,111.14-64.139i,15.632+69.613i,9.8467+9.0257i,-5.0423+12.369i,15.632+69.613i,-127.89-10.462i,121.43-58.402i
63.008-99.147i,130.28-62.649i,-202.62+166.29i,-45.032-136.42i,125.01+70.78i,-202.62+166.29i,86.861-115.55i,109.53-42.455i
