Col0,Col1,Col2,Col3,Col4,Col5,Col6
-179.76-22.48i,15.891-37.955i,20.278+55.466i,-36.316-17.913i,16.301-37.423i,19.897+55.607i,-36.342-18.587i,16.709-36.885i
-74.91+98.597i,1.838-16.774i,-17.357+10.688i,15.645+6.009i,1.5989-16.74i,-17.255+10.853i,15.781+5.809i,1.3595-16.704i
-36.484+133.93i,5.5351-38.984i,32.897+32.65i,-38.671+6.0973i,6.0538-38.792i,32.573+32.976i,-38.863+5.5773i,6.5714-38.593i
94.909+79.635i,10.968-16.147i,-20.581+31.861i,9.7628-15.945i,10.748-15.801i,-20.589+31.86i,9.9898-16.291i,10.526-15.452i
100.82+44.046i,-2.7951-30.679i,24.39+8.6315i,-21.771+21.985i,-2.4606-30.775i,24.25+9.0138i,-21.965+21.696i,-2.1257-30.867i
93.637-75.256i,14.152-21.471i,-6.0491+44.714i,-8.059-23.568i,14.166-20.976i,-6.2101+44.696i,-7.9113-24.044i,14.179-20.478i
40.465-69.63i,-3.8062-20.242i,4.202-0.63698i,-0.42632+20.884i,-3.7726-20.398i,4.2263-0.33784i,-0.48428+20.739i,-3.7385-20.551i
-49.458-93.146i,10.506-26.168i,12.751+40.689i,-23.349-14.816i,10.767-25.765i,12.504+40.768i,-23.361-15.298i,11.027-25.359i
-53.395-20.974i,0.69888-13.654i,-12.493+6.8831i,11.885+6.7208i,0.52222-13.653i,-12.411+7.0308i,11.979+6.571i,0.34549-13.649i
-85.496+34.936i,3.8495-26.176i,22.172+24.168i,-26.182+1.8335i,4.1999-26.015i,21.952+24.37i,-26.311+1.4684i,4.5497-25.849i
-6.2336+61.997i,6.0096-12.778i,-15.713+21.959i,9.8176-9.3405i,5.8246-12.551i,-15.684+21.982i,9.9734-9.5907i,5.6387-12.322i
23.833+83.87i,-1.1933-21.661i,17.233+7.0148i,-16.165+14.595i,-0.95131-21.716i,17.123+7.2779i,-16.296+14.385i,-0.70914-21.767i
75.307+13.954i,8.2968-15.616i,-5.926+32.253i,-2.3279-16.87i,8.2708-15.26i,-6.0028+32.241i,-2.2244-17.214i,8.2434-14.902i
77.752-6.1001i,-2.1808-15.657i,3.2-0.33855i,-1.0424+15.998i,-2.1501-15.776i,3.2081-0.10831i,-1.0812+15.885i,-2.119-15.892i
29.459-72.408i,6.6386-18.574i,8.0613+30.714i,-14.758-12.363i,6.804-18.262i,7.9051+30.757i,-14.766-12.718i,6.9682-17.947i
3.2111-57.596i,0.27426-11.472i,-9.487+4.6458i,9.2814+6.7929i,0.13826-11.488i,-9.4207+4.7783i,9.3507+6.6751i,0.002236-11.502i
-63.428-33.876i,2.8099-18.996i,16.069+19.252i,-18.996-0.39588i,3.064-18.853i,15.909+19.386i,-19.089-0.67297i,3.3176-18.708i
-42.16+8.6233i,3.6251-10.608i,-12.746+16.142i,9.2132-5.6511i,3.466-10.45i,-12.704+16.176i,9.3304-5.8441i,3.3063-10.29i
-36.54+63.182i,-0.44879-16.52i,13.337+6.1693i,-12.985+10.306i,-0.25805-16.55i,13.245+6.3639i,-13.082+10.14i,-0.067277-16.577i
22.723+48.947i,5.3807-12.25i,-5.7966+24.903i,0.45796-12.833i,5.3354-11.977i,-5.832+24.897i,0.53889-13.1i,5.2892-11.702i
59.768+49.391i,-1.3307-12.761i,2.8928-0.15125i,-1.583+12.913i,-1.2983-12.855i,2.8908+0.035477i,-1.6134+12.82i,-1.2657-12.948i
62.22-18.749i,4.6149-14.267i,5.2739+24.761i,-9.927-10.674i,4.7251-14.01i,5.1677+24.785i,-9.9302-10.955i,4.8345-13.751i
56.592-41.279i,0.11716-9.8712i,-7.43+3.2043i,7.3666+6.6437i,0.0099422-9.8962i,-7.3767+3.3242i,7.4202+6.5479i,-0.097282-9.9195i
-9.0126-62.359i,2.2081-14.79i,12.369+16.311i,-14.667-1.6395i,2.404-14.66i,12.245+16.405i,-14.738-1.8646i,2.5995-14.527i
-26.505-43.483i,2.3971-9.0813i,-10.764+12.386i,8.4446-3.3941i,2.2579-8.967i,-10.719+12.426i,8.5386-3.5492i,2.1183-8.8512i
-60.737+10.269i,-0.067788-13.321i,10.991+5.7238i,-11.003+7.5555i,0.091595-13.334i,10.911+5.8752i,-11.082+7.4163i,0.25096-13.345i
-29.199+33.987i,3.7799-10.093i,-5.6794+20.091i,1.9406-10.143i,3.7247-9.8743i,-5.6924+20.089i,2.0089-10.36i,3.6689-9.6536i
9.1165+71.786i,-0.8402-10.78i,2.8554+0.0093766i,-2.0359+10.771i,-0.80475-10.858i,2.8464+0.16611i,-2.0623+10.691i,-0.76918-10.935i
46.694+34.909i,3.4417-11.546i,3.4268+20.815i,-6.8934-9.4196i,3.5165-11.327i,3.3514+20.829i,-6.8922-9.6526i,3.5907-11.106i
78.657+8.919i,0.060105-8.6562i,-5.9076+2.215i,5.8903+6.4252i,-0.025388-8.6867i,-5.8647+2.3245i,5.9326+6.3454i,-0.11088-8.7159i
46.162-43.465i,1.8271-12.067i,9.8732+14.365i,-11.772-2.4023i,1.984-11.946i,9.7735+14.435i,-11.828-2.5935i,2.1405-11.822i
24.228-64.406i,1.6968-7.9467i,-9.3143+9.7533i,7.685-1.8772i,1.5736-7.8624i,-9.27+9.7966i,7.7636-2.0052i,1.4502-7.7769i
-37.959-43.716i,0.14713-11.15i,9.4188+5.4807i,-9.6342+5.6295i,0.2852-11.151i,9.3469+5.6023i,-9.6998+5.5081i,0.42322-11.15i
-49.34-16.324i,2.8139-8.5932i,-5.5649+16.671i,2.7913-8.1984i,2.7533-8.413i,-5.5646+16.672i,2.8516-8.3802i,2.6923-8.2314i
-42.976+47.735i,-0.53061-9.3388i,2.914+0.16903i,-2.4045+9.1685i,-0.49207-9.404i,2.9001+0.30362i,-2.4291+9.0982i,-0.45346-9.4677i
-4.1714+56.691i,2.6998-9.6826i,2.1058+17.982i,-4.8208-8.4296i,2.75-9.4912i,2.0509+17.99i,-4.8157-8.6287i,2.7997-9.2983i
54.242+61.79i,0.044943-7.7062i,-4.7204+1.5112i,4.7097+6.184i,-0.023391-7.7401i,-4.6861+1.6121i,4.7435+6.1162i,-0.091722-7.7727i
69.433+11.686i,1.5674-10.17i,8.0543+12.975i,-9.6801-2.8987i,1.6959-10.055i,7.9719+13.027i,-9.7256-3.0659i,1.8241-9.9388i
78.894-37.197i,1.2658-7.0694i,-8.184+7.8024i,6.9776-0.78957i,1.1559-7.0072i,-8.1419+7.8475i,7.0449-0.89721i,1.0459-6.9438i
22.411-64.704i,0.27724-9.5817i,8.273+5.3481i,-8.6102+4.1948i,0.39958-9.5733i,8.2077+5.4479i,-8.6668+4.086i,0.52186-9.5635i
-18.998-70.504i,2.1876-7.4883i,-5.447+14.094i,3.2989-6.7079i,2.1242-7.3375i,-5.4384+14.099i,3.3537-6.8633i,2.0605-7.1856i
-60.729-14.451i,-0.32156-8.2405i,3.0005+0.33446i,-2.7007+7.9037i,-0.28025-8.2954i,2.983+0.45184i,-2.7244+7.8403i,-0.23889-8.3489i
-58.512+26.594i,2.1988-8.3292i,1.1103+15.826i,-3.3171-7.6111i,2.2308-8.1594i,1.07+15.83i,-3.3087-7.7849i,2.2626-7.9883i
-9.217+80.314i,0.048605-6.9444i,-3.76+1.0013i,3.7386+5.9358i,-0.0057329-6.9801i,-3.7329+1.0949i,3.7656+5.8773i,-0.06007-7.0148i
39.346+71.616i,1.38-8.7764i,6.6523+11.921i,-8.0805-3.231i,1.4868-8.6666i,6.5829+11.96i,-8.1174-3.3805i,1.5933-8.5554i
99.271+32.492i,0.98492-6.3706i,-7.2602+6.2995i,6.3279+0.025485i,0.88645-6.3252i,-7.2208+6.3455i,6.3867-0.066332i,0.78785-6.2787i
89.549-28.442i,0.36009-8.3957i,7.3833+5.279i,-7.7969+3.0785i,0.47009-8.3798i,7.3234+5.362i,-7.8465+2.9789i,0.58001-8.3625i
58.569-87.978i,1.759-6.6399i,-5.3226+12.069i,3.6023-5.5167i,1.6943-6.5125i,-5.3088+12.076i,3.653-5.6514i,1.6293-6.384i
-16.178-83.636i,-0.17295-7.3748i,3.0867+0.50642i,-2.9361+6.8647i,-0.1293-7.4209i,3.0664+0.60994i,-2.9593+6.8065i,-0.085637-7.4658i
-72.863-53.984i,1.843-7.3032i,0.3324+14.111i,-2.1778-6.9103i,1.8612-7.1509i,0.30313+14.113i,-2.1665-7.0643i,1.8791-6.9974i
-80.263+33.318i,0.060942-6.3204i,-2.9619+0.63024i,2.9225+5.6856i,0.018301-6.357i,-2.9409+0.71751i,2.9439+5.6343i,-0.024342-6.3926i
-45.407+91.22i,1.2389-7.7099i,5.5254+11.084i,-6.8043-3.454i,1.3282-7.6045i,5.4665+11.114i,-6.8343-3.5896i,1.4174-7.498i
50.04+115.42i,0.79391-5.8009i,-6.4782+5.1091i,5.7312+0.65477i,0.70543-5.7686i,-6.4417+5.1556i,5.783+0.57561i,0.61685-5.7354i
116.7+73.199i,0.41477-7.4671i,6.6571+5.2473i,-7.1201+2.1818i,0.5146-7.4449i,6.6018+5.317i,-7.1642+2.0894i,0.61435-7.4215i
158.32-24.741i,1.453-5.9677i,-5.1904+10.427i,3.775-4.5345i,1.3881-5.8593i,-5.1731+10.436i,3.8226-4.6525i,1.3229-5.75i
109.79-108.22i,-0.062978-6.6741i,3.1605+0.6838i,-3.1204+5.9853i,-0.017464-6.7125i,3.138+0.77581i,-3.1433+5.931i,0.028053-6.7498i
9.8757-164.48i,1.5802-6.4992i,-0.29097+12.701i,-1.2871-6.2937i,1.5874-6.3616i,-0.3118+12.701i,-1.2733-6.4318i,1.5944-6.2229i
-101.48-113.58i,0.077156-5.8001i,-2.2856+0.36257i,2.225+5.4349i,0.044471-5.8369i,-2.2698+0.44425i,2.2417+5.3894i,0.011779-5.8727i
-176.22-5.2374i,1.1288-6.8682i,4.5908+10.392i,-5.7528-3.5991i,1.2037-6.7669i,4.5404+10.415i,-5.777-3.7236i,1.2785-6.6644i
-137.72+148.48i,0.65964-5.3273i,-5.7982+4.147i,5.1806+1.1503i,0.58009-5.3056i,-5.7648+4.1938i,5.2265+1.0814i,0.50044-5.2831i
-20.372+260.17i,0.45174-6.7201i,6.0408+5.2372i,-6.5364+1.4449i,0.54288-6.6926i,5.9895+5.2962i,-6.5758+1.358i,0.63394-6.6641i
179.84+267i,1.2272-5.4219i,-5.0497+9.0614i,3.8591-3.7052i,1.1627-5.3294i,-5.0302+9.0732i,3.9039-3.8096i,1.0979-5.236i
349.95+163.78i,0.021026-6.0948i,3.2169+0.86492i,-3.2612+5.2236i,0.067969-6.1264i,3.1928+0.94716i,-3.2839+5.1723i,0.1149-6.157i
440.49-56.316i,1.3797-5.8527i,-0.7993+11.509i,-0.57464-5.7397i,1.3781-5.7277i,-0.81345+11.509i,-0.55876-5.8646i,1.3763-5.6018i
395.44-281.49i,0.09487-5.3598i,-1.7039+0.17441i,1.6213+5.1841i,0.070774-5.3961i,-1.6926+0.25108i,1.6341+5.1432i,0.046667-5.4315i
212.71-467.25i,1.0404-6.1874i,3.7966+9.8025i,-4.8646-3.6861i,1.1032-6.0897i,3.7534+9.8199i,-4.8838-3.8013i,1.1658-5.991i
-25.819-514.17i,0.56282-4.9276i,-5.1947+3.3583i,4.6695+1.5449i,0.49134-4.9144i,-5.1644+3.4051i,4.7105+1.4846i,0.41979-4.9005i
-270.56-423.7i,0.47712-6.1059i,5.5014+5.2389i,-6.0184+0.82899i,0.56059-6.0739i,5.4538+5.289i,-6.0539+0.74665i,0.64398-6.041i
-402.06-229.32i,1.056-4.9697i,-4.9003+7.905i,3.8798-2.9925i,0.99237-4.8908i,-4.8794+7.9187i,3.9224-3.0854i,0.92859-4.811i
-417.08+8.5337i,0.086875-5.6075i,3.2541+1.048i,-3.3645+4.5519i,0.13484-5.6329i,3.2287+1.1218i,-3.3869+4.5029i,0.18278-5.6574i
-300.24+179.58i,1.2228-5.3217i,-1.2185+10.48i,0.0045001-5.2338i,1.214-5.2079i,-1.2273+10.479i,0.022191-5.3475i,1.2049-5.0932i
-120.95+265.33i,0.11287-4.9822i,-1.1982+0.048886i,1.094+4.933i,0.09626-5.0176i,-1.191+0.12099i,1.1034+4.8957i,0.079635-5.0522i
41.924+218.19i,0.96794-5.6256i,3.1091+9.2859i,-4.0995-3.7276i,1.0202-5.5313i,3.072+9.299i,-4.1144-3.8351i,1.0723-5.4361i
147.14+107.41i,0.49161-4.5855i,-4.6505+2.7051i,4.1926+1.8608i,0.42753-4.5794i,-4.6232+2.7518i,4.2292+1.8077i,0.36338-4.5726i
139.85-26.187i,0.49461-5.5918i,5.0177+5.2458i,-5.5487+0.30799i,0.57118-5.556i,4.9734+5.2883i,-5.5806+0.2294i,0.64766-5.5194i
76.012-118.19i,0.92321-4.5891i,-4.7424+6.9106i,3.8536-2.3716i,0.86092-4.5218i,-4.7207+6.9262i,3.894-2.4546i,0.79849-4.4539i
-32.034-127.9i,0.1396-5.1917i,3.2717+1.2315i,-3.435+3.9513i,0.1882-5.2114i,3.2455+1.2979i,-3.4572+3.9041i,0.23677-5.2303i
-104.73-85.948i,1.0973-4.8782i,-1.5664+9.5746i,0.48038-4.7659i,1.0825-4.7742i,-1.5707+9.5747i,0.49961-4.8699i,1.0675-4.6696i
-124.61+4.853i,0.13054-4.6548i,-0.75534-0.026351i,0.63027+4.6814i,0.1205-4.6889i,-0.75165+0.041551i,0.63659+4.6471i,0.11044-4.7223i
-91.431+64.368i,0.90728-5.1542i,2.5052+8.8229i,-3.4307-3.7326i,0.95029-5.0632i,2.4735+8.8325i,-3.4417-3.8333i,0.99315-4.9714i
-16.494+93.327i,0.43842-4.2896i,-4.1538+2.1608i,3.7454+2.1131i,0.38118-4.2892i,-4.1294+2.2072i,3.7781+2.066i,0.32388-4.2882i
35.426+64.639i,0.5066-5.1551i,4.5757+5.2533i,-5.1154-0.13627i,0.57682-5.1161i,4.5344+5.2894i,-5.1441-0.21167i,0.64696-5.0762i
68.856+7.0003i,0.81829-4.2643i,-4.5764+6.0455i,3.7912-1.825i,0.75765-4.2072i,-4.5544+6.0628i,3.8297-1.8995i,0.6969-4.1495i
42.814-41.04i,0.18257-4.8325i,3.2703+1.4138i,-3.4766+3.4085i,0.23146-4.847i,3.2435+1.4736i,-3.4984+3.3627i,0.28031-4.8607i
0.25209-72.447i,0.99508-4.5021i,-1.8555+8.7675i,0.87385-4.3289i,0.9753-4.4072i,-1.8562+8.7681i,0.89437-4.4244i,0.95537-4.3116i
-47.555-49.275i,0.14757-4.3682i,-0.36555-0.060627i,0.22062+4.4293i,0.14333-4.4008i,-0.36499+0.0033594i,0.2243+4.3974i,0.13906-4.4326i
-73.37-16.472i,0.85567-4.7531i,1.969+8.3996i,-2.839-3.7074i,0.89051-4.6654i,1.942+8.4066i,-2.8466-3.8021i,0.92521-4.5769i
-56.149+32.702i,0.39827-4.0309i,-3.6961+1.7057i,3.3246+2.3128i,0.34739-4.0353i,-3.6745+1.7517i,3.3537+2.2709i,0.29647-4.0391i
-28.198+52.69i,0.51464-4.7794i,4.1658+5.2582i,-4.7106-0.51688i,0.57896-4.7376i,4.1274+5.2888i,-4.7363-0.58953i,0.64319-4.695i
19.892+44.35i,0.73409-3.9838i,-4.4027+5.2859i,3.7005-1.3404i,0.67537-3.9358i,-4.3808+5.3047i,3.7371-1.4073i,0.61654-3.8872i
35.323+17.628i,0.2181-4.5189i,3.2507+1.5935i,-3.4924+2.9139i,0.26697-4.5285i,3.2235+1.6474i,-3.5138+2.8692i,0.31579-4.5374i
35.288-25.088i,0.91043-4.1795i,-2.0951+8.0391i,1.1998-3.9178i,0.88656-4.0929i,-2.0928+8.0403i,1.2214-4.0057i,0.86254-4.0056i
7.1471-38.544i,0.16383-4.1151i,-0.02157-0.061185i,-0.1421+4.1768i,0.1647-4.1458i,-0.023793-0.00087635i,-0.14073+4.1467i,0.16555-4.1759i
-27.676-43.245i,0.81114-4.4078i,1.489+8.0065i,-2.3109-3.6567i,0.83867-4.3233i,1.4662+8.0113i,-2.3155-3.746i,0.86608-4.2381i
-42.982-13.227i,0.36773-3.8029i,-3.2713+1.3252i,2.9273+2.4682i,0.32281-3.8112i,-3.2525+1.3707i,2.9532+2.4306i,0.27784-3.8189i
-48.472+13.892i,0.51978-4.4528i,3.7813+5.2582i,-4.3285-0.84355i,0.57855-4.4086i,3.7457+5.284i,-4.3514-0.91378i,0.63723-4.3636i
-19.186+33.967i,0.66561-3.7393i,-4.2219+4.6142i,3.5869-0.90829i,0.60902-3.6993i,-4.2004+4.6344i,3.6218-0.96868i,0.55234-3.6587i
2.1433+37.254i,0.24786-4.2427i,3.2138+1.7694i,-3.4849+2.4605i,0.2964-4.2477i,3.1864+1.818i,-3.5059+2.4165i,0.34489-4.252i
26.781+12.563i,0.83942-3.8998i,-2.2922+7.3752i,1.4694-3.5289i,0.81216-3.8208i,-2.2874+7.3773i,1.4918-3.61i,0.78477-3.7411i
26.174-6.0692i,0.17925-3.8899i,0.28214-0.033796i,-0.46343+3.924i,0.18465-3.9186i,0.27744+0.023035i,-0.46411+3.8954i,0.19003-3.9467i
8.3972-32.373i,0.77224-4.1075i,1.0566+7.6363i,-1.8365-3.5842i,0.79321-4.0262i,1.0376+7.6395i,-1.8383-3.6688i,0.81405-3.9442i
-11.216-28.304i,0.34441-3.6004i,-2.8752+1.0078i,2.5516+2.5853i,0.30509-3.6118i,-2.8589+1.0527i,2.5746+2.5515i,0.26571-3.6227i
-35.735-17.247i,0.52277-4.166i,3.4177+5.2516i,-3.9652-1.1236i,0.57627-4.1198i,3.3848+5.2733i,-3.9856-1.1917i,0.62968-4.073i
-31.065+5.8262i,0.60928-3.5243i,-4.0348+4.017i,3.4548-0.52186i,0.55501-3.4914i,-4.0138+4.0385i,3.4879-0.57642i,0.50065-3.4579i
-24.701+26.01i,0.27303-3.9974i,3.1607+1.9404i,-3.4566+2.0429i,0.32098-3.9981i,3.1333+1.9841i,-3.477+1.9996i,0.36888-3.9982i
1.5046+24.413i,0.77913-3.655i,-2.4521+6.7655i,1.6907-3.1595i,0.74911-3.5831i,-2.4453+6.7686i,1.7139-3.2345i,0.71897-3.5106i
16.289+19.641i,0.19384-3.6882i,0.54991+0.016839i,-0.74774+3.6712i,0.20325-3.7147i,0.54302+0.07036i,-0.7502+3.6438i,0.21262-3.7406i
19.939-7.0028i,0.73791-3.8439i,0.66563+7.2841i,-1.4084-3.493i,0.75294-3.7658i,0.64996+7.2861i,-1.4076-3.5731i,0.76785-3.6871i
13.453-17.373i,0.32662-3.4193i,-2.5044+0.74479i,2.1959+2.6691i,0.29256-3.4332i,-2.4906+0.78901i,2.2161+2.6385i,0.25845-3.4466i
-10.426-26.053i,0.52412-3.9123i,3.0717+5.2372i,-3.6181-1.3628i,0.5726-3.8645i,3.0413+5.2553i,-3.636-1.4289i,0.62099-3.816i
-19.362-15.896i,0.56251-3.3337i,-3.842+3.4841i,3.3074-0.1757i,0.51071-3.3071i,-3.8218+3.5068i,3.3388-0.22508i,0.45882-3.2801i
-31.034+2.9621i,0.29452-3.7779i,3.0924+2.1054i,-3.4093+1.6573i,0.34163-3.7747i,3.0652+2.1447i,-3.4291+1.6144i,0.38869-3.7708i
-17.806+13.928i,0.72742-3.4391i,-2.5792+6.202i,1.8704-2.8078i,0.69518-3.3738i,-2.5706+6.2061i,1.8941-2.8772i,0.66283-3.308i
-4.6227+25.612i,0.20763-3.5063i,0.7852+0.086809i,-0.99852+3.4189i,0.22056-3.5305i,0.77636+0.13717i,-1.0025+3.3923i,0.23345-3.5541i
10.339+11.984i,0.70731-3.6108i,0.31116+6.9459i,-1.0207-3.3854i,0.71696-3.5359i,0.29857+6.947i,-1.0177-3.4614i,0.7265-3.4605i
19.123+3.1665i,0.3131-3.2563i,-2.1564+0.52896i,1.859+2.7235i,0.28401-3.2722i,-2.145+0.57241i,1.8766+2.6957i,0.25486-3.2876i
8.152-15.474i,0.52421-3.6861i,2.7409+5.214i,-3.285-1.5657i,0.56788-3.637i,2.713+5.229i,-3.3005-1.6299i,0.61146-3.5873i
0.71999-19.887i,0.52336-3.1636i,-3.6444+3.0075i,3.1474+0.13437i,0.47414-3.1428i,-3.625+3.0312i,3.1771+0.089633i,0.42485-3.1215i
-19.538-13.607i,0.31299-3.5804i,3.0101+2.2635i,-3.3449+1.3005i,0.35904-3.5734i,2.9833+2.2988i,-3.3639+1.2579i,0.40504-3.5659i
-20.464-4.3565i,0.68267-3.2474i,-2.6768+5.6786i,2.0135-2.4723i,0.64869-3.1883i,-2.6669+5.6838i,2.0375-2.5366i,0.6146-3.1287i
-19.242+14.675i,0.22066-3.3415i,0.99078+0.1728i,-1.2186+3.1674i,0.23667-3.3632i,0.98024+0.22012i,-1.224+3.1415i,0.25264-3.3844i
-6.4764+14.808i,0.67981-3.4032i,-0.010498+6.6189i,-0.66924-3.2637i,0.68458-3.3316i,-0.020308+6.6194i,-0.66413-3.3358i,0.68925-3.2595i
8.7671+17.14i,0.30294-3.1089i,-1.8296+0.35448i,1.5399+2.7518i,0.27852-3.1262i,-1.8204+0.39707i,1.5551+2.7263i,0.25406-3.1431i
11.039+1.3417i,0.52331-3.4833i,2.4238+5.1815i,-2.9647-1.7358i,0.56236-3.4331i,2.3983+5.1938i,-2.978-1.7984i,0.60132-3.3825i
14.023-9.0557i,0.49036-3.011i,-3.4426+2.5806i,2.9771+0.4117i,0.44384-2.9953i,-3.4242+2.6053i,3.0052+0.37112i,0.39725-2.9791i
-2.6985-15.302i,0.32896-3.4016i,2.9148+2.4139i,-3.2649+0.97017i,0.37374-3.3911i,2.8884+2.4456i,-3.2831+0.92787i,0.41847-3.3801i
-9.3756-16.022i,0.64364-3.076i,-2.7479+5.1906i,2.1242-2.1522i,0.60834-3.0228i,-2.7369+5.1969i,2.1484-2.2117i,0.57293-2.9691i
-19.727-1.1056i,0.23295-3.1913i,1.169+0.27195i,-1.4104+2.9174i,0.25164-3.2105i,1.1569+0.31635i,-1.417+2.8919i,0.27029-3.2292i
-16.791+4.5534i,0.65492-3.2173i,-0.30228+6.3012i,-0.35045-3.1295i,0.65527-3.149i,-0.30956+6.3013i,-0.34346-3.198i,0.65551-3.0801i
-5.9435+17.384i,0.29544-2.9748i,-1.5224+0.2165i,1.238+2.7567i,0.27544-2.9932i,-1.5154+0.25816i,1.251+2.7332i,0.25539-3.0111i
1.4898+11.471i,0.52164-3.3002i,2.1193+5.1393i,-2.6563-1.8764i,0.55624-3.2494i,2.096+5.1493i,-2.6674-1.9372i,0.59076-3.198i
14.008+5.4125i,0.4624-2.8733i,-3.2375+2.1984i,2.7985+0.659i,0.41866-2.8621i,-3.2202+2.2239i,2.8249+0.62214i,0.37485-2.8505i
7.2912-5.4186i,0.34284-3.2389i,2.8075+2.5559i,-3.1707+0.66448i,0.38617-3.2252i,2.7818+2.5841i,-3.1881+0.62238i,0.42942-3.211i
4.7104-15.002i,0.60935-2.922i,-2.7949+4.7343i,2.2058-1.8466i,0.57312-2.8743i,-2.7831+4.7417i,2.2301-1.9018i,0.53679-2.8262i
-9.4367-10.11i,0.24457-3.0539i,1.3218+0.38176i,-1.5759+2.6694i,0.26556-3.0705i,1.3084+0.42336i,-1.5835+2.6441i,0.28652-3.0866i
-14.999-8.3314i,0.63224-3.0498i,-0.56652+5.9911i,-0.061614-2.9847i,0.62858-2.9847i,-0.57152+5.9911i,-0.052918-3.0498i,0.62482-2.9192i
-13.939+7.4109i,0.29007-2.8523i,-1.2339+0.11092i,0.9528+2.7406i,0.27422-2.8714i,-1.229+0.15158i,0.96369+2.7187i,0.25833-2.89i
-10.339+9.8322i,0.51933-3.1343i,1.8265+5.0872i,-2.3591-1.9898i,0.54966-3.083i,1.8054+5.0951i,-2.3682-2.049i,0.57991-3.0312i
4.3253+13.047i,0.43859-2.7484i,-3.0299+1.8564i,2.6132+0.87849i,0.3977-2.7413i,-3.0138+1.8827i,2.638+0.84498i,0.35674-2.7338i
5.8365+6.2307i,0.35495-3.0902i,2.6894+2.6888i,-3.0639+0.38194i,0.39664-3.0735i,2.6644+2.7139i,-3.0803+0.34i,0.43827-3.0563i
11.879-5.0114i,0.57905-2.7829i,-2.8199+4.3068i,2.2613-1.5551i,0.54223-2.7404i,-2.8075+4.3154i,2.2856-1.6063i,0.50533-2.6975i
2.139-8.1404i,0.25554-2.9276i,1.4508+0.50004i,-1.7168+2.424i,0.2785-2.9416i,1.4363+0.53892i,-1.7252+2.3988i,0.30141-2.9551i
-4.8794-14.396i,0.61145-2.8982i,-0.80513+5.6877i,0.19951-2.8307i,0.60417-2.8364i,-0.80806+5.6877i,0.20975-2.8925i,0.59679-2.7743i
-11.404-3.5361i,0.28642-2.74i,-0.96336+0.034205i,0.68392+2.7055i,0.27448-2.7593i,-0.96039+0.073806i,0.69287+2.685i,0.2625-2.7782i
-15.442+0.32014i,0.51653-2.9831i,1.5451+5.025i,-2.0729-2.0783i,0.54274-2.9316i,1.5262+5.0312i,-2.08-2.136i,0.56887-2.8797i
-6.0239+10.445i,0.41825-2.6346i,-2.8207+1.5513i,2.4229+1.0721i,0.38025-2.6311i,-2.8059+1.5782i,2.4459+1.0415i,0.3422-2.6272i
