Col0,Col1,Col2,Col3,Col4,Col5,Col6
-207.68+137.89i,5.5053-247.9i,201.78+127.78i,-46.661+173.39i,243.52-83.188i,-44.503+334.44i,-62.605-280.29i,160.98+187.03i
-131.68-161.27i,154.58-171.41i,-33.976+344.96i,-281.63-280.74i,317.59+57.194i,-83.208+95.592i,63.032-142.76i,-34.061+170.01i
63.143+59.39i,17.834-85.027i,-82.255+31.729i,235.79+139.82i,56.126-319.92i,107.2+185.36i,-95.116-113.76i,69.766+26.289i
-202.1+76.138i,28.448-216.19i,171.62+155.55i,-376.09-29.88i,148.25-380.25i,-76.527+260.61i,-16.862-234.26i,107.9+175.22i
-54.599-139.07i,120.78-122.58i,-74.84+270.44i,107.45-101.58i,-96.478-43.278i,-37.765+66.87i,40.399-99.799i,-37.397+118.8i
34.224+89.63i,2.6286-90.512i,-37.041+7.3678i,-84.67+21.592i,-158.26-111.08i,76.534+191.95i,-79.26-121.72i,70.927+34.508i
-181.54+23.138i,43.401-183.05i,135.03+173.03i,-91.238+67.645i,187.98-4.744i,-89.246+194.37i,12.547-188.8i,65.902+156.89i
-0.98438-107.28i,91.4-91.197i,-96.965+205.01i,-71.011-214.37i,121.46+52.774i,-3.7444+57.562i,20.181-75.616i,-33.803+83.119i
2.4781+101.35i,-2.3341-94.572i,0.023235-0.00057039i,84.454+191.64i,95.803-267.75i,44.315+189.63i,-59.995-125.09i,67.305+43.103i
-153.33-17.977i,52.026-153.57i,97.576+182.55i,-240.88-138.91i,146.54-203.81i,-88.442+141.32i,28.521-150.23i,35.379+138.18i
32.457-72.201i,67.79-71.886i,-105.1+149.24i,124.98-0.21844i,-124.04-79.163i,18.821+59.927i,4.465-63.844i,-27.128+58.853i
-27.294+99.217i,-1.5002-96.583i,28.902+4.2871i,-95.683+13.066i,-70.133-136.84i,14.467+180.15i,-40.702-124.17i,61.258+50.859i
-120.95-47.195i,55.972-128.17i,60.965+184.54i,-73.871+8.1111i,114.25+57.305i,-78.924+100.69i,35.227-118.73i,13.385+120.21i
49.665-37.629i,49.313-60.543i,-102.51+102.51i,28.194-133.95i,37.331+13.007i,31.344+68.374i,-6.5129-59.663i,-19.227+42.627i
-52.134+87.059i,2.4633-96.496i,49.494+16.351i,-29.436+172.33i,140.09-201.8i,-11.07+165.13i,-22.906-119.58i,53.686+57.344i
-87.116-65.122i,56.466-106.59i,26.604+179.35i,-111.52-181.98i,107.23-108.21i,-64.283+71.133i,35.761-93.716i,-2.2493+103.22i
54.029-6.2876i,35.221-54.446i,-91.774+64.635i,89.962+76.234i,-111.85-126.2i,35.416+79.062i,-13.049-59.83i,-11.138+32.251i
-70.293+68.195i,7.9068-94.47i,61.819+33.043i,-95.136-22.271i,-10.217-116.53i,-31.212+146.22i,-7.4615-112.09i,45.094+62.33i
-54.236-72.754i,54.45-88.546i,-4.1155+167.65i,-41.367-17.084i,39.177+77.6i,-47.309+51.324i,32.389-74.537i,-12.951+87.351i
48.602+19.855i,24.874-51.742i,-75.258+35.594i,60.742-59.65i,14.41-26.666i,32.7+89.327i,-15.68-62.128i,-3.5289+26.261i
-80.949+45.613i,13.764-90.771i,66.198+51.662i,-98.568+112.73i,160.92-126.86i,-45.459+125.09i,5.1524-102.53i,35.873+65.674i
-24.388-71.459i,50.689-73.741i,-29.933+150.48i,-2.7133-168.12i,61.435-67.117i,-30.217+39.875i,26.828-60.523i,-19.696+72.727i
36.249+39.501i,17.714-51.123i,-55.232+15.285i,27.162+112.96i,-71.237-158.64i,24.913+97.37i,-15.075-65.021i,3.1344+23.6i
-84.052+21.987i,19.333-85.723i,63.334+69.878i,-72.453-59.14i,17.551-78.577i,-53.79+103.36i,14.728-91.729i,26.389+67.299i
0.76024-62.935i,45.82-61.896i,-49.864+129.27i,-12.968-16.425i,-21.656+63.003i,-14.726+35.312i,20.394-50.97i,-23.217+59.516i
19.681+52.005i,13.236-51.64i,-33.865+3.3354i,53.411-5.9466i,24.179-48.788i,13.774+102.09i,-11.984-67.468i,8.5213+23.435i
-80.197-0.37451i,24.158-79.679i,54.309+85.763i,-121.61+40.936i,153.04-56.909i,-56.602+82.52i,21.282-80.473i,17.008+67.198i
20.029-49.124i,40.386-52.722i,-63.308+105.62i,70.603-115.37i,27.521-61.826i,-2.0826+36.078i,14.084-45.134i,-24.12+47.892i
1.399+57.337i,10.963-52.599i,-13.148-0.96982i,-38.763+108.07i,-19.204-166.02i,0.94309+102.96i,-7.1785-68.808i,12.412+25.06i
-70.493-19.604i,27.965-73i,40.524+97.835i,-32.2-80.734i,17.052-43.01i,-54.634+63.815i,25.02-69.477i,8.0844+65.445i
32.782-32.084i,34.839-45.911i,-70.117+81.285i,0.86835-1.607i,-57.92+27.259i,6.9221+40.579i,8.6151-42.242i,-22.95+38.011i
-16.388+56.032i,10.441-53.5i,5.1986+1.3022i,28.095+21.365i,44.636-48.176i,-12.066+99.958i,-1.4115-68.694i,14.692+27.846i
-56.421-34.34i,30.624-66.036i,23.603+105.11i,-106.69-20.678i,122.38-4.6023i,-48.886+48.202i,26.301-59.334i,-0.047101+62.188i
38.934-13.856i,29.548-41.136i,-70.599+57.939i,101.33-46.236i,14.386-74.152i,11.936+47.257i,4.4578-41.52i,-20.23+29.991i
-31.854+49.09i,11.235-54.003i,19.814+8.7831i,-87.413+70.156i,28.039-148.83i,-23.96+93.478i,4.6288-67.031i,15.348+31.232i
-39.677-43.768i,32.114-59.11i,5.2621+107.11i,13.358-78.626i,-1.2715-22.584i,-40.517+36.298i,25.591-50.499i,-7.094+57.654i
38.919+3.6803i,24.797-38.055i,-65.493+37.101i,-2.0379+14.444i,-67.048-13.819i,13.011+54.667i,1.8558-42.221i,-16.464+23.885i
-43.637+37.866i,12.938-53.897i,29.771+19.892i,2.213+25.21i,59.407-29.096i,-33.724+84.212i,10.353-63.922i,14.463+34.713i
-22.02-47.622i,32.505-52.504i,-12.813+103.89i,-68.867-58.451i,80.879+23.306i,-30.747+28.364i,23.419-43.266i,-12.824+52.131i
33.617+18.923i,20.789-36.32i,-55.896+20i,92.744+17.472i,21.91-87.705i,10.545+61.558i,0.85628-43.662i,-12.138+19.674i
-50.878+23.932i,15.181-53.079i,34.609+32.951i,-106.51+15.232i,59.065-115.28i,-40.672+73.063i,15.298-59.62i,12.211+37.858i
-5.1175-46.157i,31.93-46.447i,-29.101+95.933i,50.036-53.577i,-24.093-21.752i,-20.758+24.32i,20.339-37.775i,-17.082+45.959i
24.248+30.649i,17.648-35.588i,-43.16+7.489i,-16.622+21.418i,-54.087-46.651i,5.2081+66.933i,1.3426-45.251i,-7.7059+17.256i
-53.241+8.9266i,17.636-51.538i,34.341+46.304i,-13.456+14.594i,59.403-1.6378i,-44.458+61.035i,19.142-54.476i,8.8449+40.316i
9.5854-40.073i,30.572-41.113i,-42.348+84.132i,-25.257-68.774i,41.63+27.525i,-11.604+23.774i,16.879-34.011i,-19.799+39.503i
12.254+38.081i,15.421-35.534i,-28.779-2.1718e-12i,56.979+59.696i,42.924-90.881i,-2.14+70.094i,3.0715-46.517i,-3.5745+16.449i
-50.882-5.5777i,20.028-49.332i,29.419+58.445i,-94.006-38.22i,69.565-77.257i,-45.067+49.133i,21.711-48.89i,4.674+41.826i
20.968-30.42i,28.639-36.612i,-51.66+69.655i,66.908-14.249i,-39.495-37.201i,-4.1344+26.091i,13.509-31.831i,-21+33.129i
-0.84447+40.905i,14.092-35.862i,-14.257-2.4739i,-33.528+14.677i,-29.215-63.22i,-10.546+70.664i,5.7142-47.118i,-0.08475+16.997i
-44.392-18.207i,22.141-46.576i,20.664+68.12i,-15.811+0.47371i,43.456+22.668i,-42.785+38.269i,22.972-43.268i,0.045844+42.23i
28.308-18.478i,26.351-32.995i,-56.547+53.837i,9.9098-56.809i,14.621+15.122i,1.0521+30.46i,10.614-30.984i,-20.8+27.186i
-13.576+39.267i,13.589-36.312i,-0.98581-0.35273i,10.76+73.382i,66.739-78.927i,-19.057+68.577i,8.8976-46.851i,2.5031+18.589i
-34.702-27.886i,23.817-43.417i,9.1781+74.414i,-57.362-74.602i,62.394-45.881i,-38.143+29.187i,23.018-37.979i,-4.6806+41.472i
31.31-5.6278i,23.92-30.254i,-56.945+38.049i,59.874+26.265i,-40.384-60.338i,3.6387+35.98i,8.47-31.151i,-19.397+21.975i
-24.646+33.713i,13.793-36.673i,9.8647+5.5883i,-43.159-3.7733i,-3.9356-62.454i,-26.801+64.055i,12.244-45.649i,4.0213+20.873i
-22.976-33.908i,24.961-40.025i,-3.773+76.801i,-8.3238-8.3525i,16.971+34.937i,-31.845+22.411i,22.04-33.33i,-9.16+39.598i
30.105+6.7839i,21.543-28.332i,-53.191+23.578i,28.716-33.032i,4.0562-3.5096i,3.5912+41.751i,7.2366-31.971i,-17.055+17.731i
-33.031+25.115i,14.557-36.784i,17.43+14.305i,-29.773+60.908i,83.219-54.008i,-33.062+57.555i,15.406-43.559i,4.4001+23.485i
-10.483-35.97i,25.532-36.571i,-16.878+75.162i,-10.284-85.346i,45.47-28.062i,-24.691+18.212i,20.305-29.538i,-13.085+36.743i
25.2+17.558i,19.383-27.13i,-45.972+11.515i,32.71+55.056i,-26.026-80.991i,1.1359+46.944i,6.9597-33.085i,-14.084+14.611i
-38.053+14.565i,15.716-36.536i,21.21+24.589i,-39.43-26.691i,12.702-49.344i,-37.331+49.704i,18.094-40.729i,3.6673+26.071i
1.5269-34.171i,25.543-33.219i,-28.9+69.771i,1.9032-7.9615i,-11.096+31.577i,-17.492+16.602i,18.115-26.725i,-16.21+33.119i
17.415+25.746i,17.57-26.519i,-36.243+2.6735i,30.547-8.8206i,7.8936-18.402i,-3.2837+50.876i,7.5797-34.161i,-10.818+12.68i
-39.413+3.2613i,17.1-35.874i,21.088+35.183i,-53.495+31.786i,86.116-23.244i,-39.338+41.225i,20.101-37.377i,1.9405+28.313i
11.936-28.973i,25.049-30.11i,-38.78+61.24i,32.093-70.623i,28.368-24.849i,-10.999+17.353i,15.781-24.91i,-18.362+28.992i
7.7772+30.713i,16.189-26.351i,-25.127-2.4748i,-4.5566+63.65i,-1.3554-91.095i,-9.0657+53.059i,8.9509-34.923i,-7.5872+11.914i
-37.191-7.6132i,18.545-34.788i,17.318+44.894i,-21.959-44.773i,16.645-32.27i,-39.055+32.859i,21.307-33.759i,-0.58685+29.949i
19.854-21.131i,24.141-27.358i,-45.725+50.45i,7.7971+0.12901i,-31.918+14.847i,-5.83+20.035i,13.591-24.023i,-19.456+24.659i
-2.5808+32.185i,15.286-26.469i,-13.801-3.8191i,20.628+7.4349i,19.483-23.197i,-15.519+53.228i,10.865-35.167i,-4.6942+12.2i
-31.815-16.997i,19.906-33.314i,10.482+52.698i,-56.665-1.4102i,74.708+4.5454i,-36.683+25.292i,21.687-30.143i,-3.6647+30.788i
24.689-11.61i,22.931-25.041i,-49.263+38.445i,57.946-38.263i,18.806-31.941i,-2.4276+24.072i,11.785-23.914i,-19.498+20.42i
-12.537+30.242i,14.862-26.724i,-3.3902-1.6034i,-39.252+50.551i,25.485-87.214i,-21.937+51.348i,13.077-34.776i,-2.3924+13.353i
-23.995-24.044i,21.066-31.517i,1.4194+57.82i,3.9724-50.389i,9.4223-19.566i,-32.616+19.093i,21.298-26.778i,-7.0095+30.727i
26.184-1.4731i,21.542-23.2i,-49.27+26.335i,5.3861+10.508i,-39.93-8.6308i,-1.0256+28.801i,10.536-24.381i,-18.576+16.559i
-21.084+25.295i,14.885-26.977i,5.133+3.6151i,6.9171+12.529i,30.548-16.745i,-27.664+47.601i,15.336-33.719i,-0.86759+15.131i
-14.638-28.19i,21.936-29.49i,-8.8694+59.793i,-42.713-27.44i,53.366+22.216i,-27.389+14.663i,20.274-23.87i,-10.329+29.746i
24.422+8.2215i,20.101-21.841i,-45.963+15.184i,61.992-0.44424i,20.209-41.952i,-1.6416+33.547i,9.9421-25.187i,-16.856+13.313i
-27.417+18.021i,15.288-27.112i,11.033+11.033i,-60.327+21.327i,46.396-71.182i,-32.158+42.355i,17.406-32.042i,-0.22639+17.259i
-4.7521-29.188i,22.462-27.335i,-19.32+58.482i,29.562-40.512i,-3.2278-16.546i,-21.619+12.21i,18.795-21.567i,-13.349+27.915i
19.797+16.521i,18.724-20.934i,-39.862+5.913i,-4.7521+16.744i,-34.455-30.682i,-4.0897+37.685i,10.023-26.093i,-14.558+10.86i
-30.997+9.2904i,15.986-27.04i,13.865+19.687i,-3.3882+8.4502i,34.368-2.7515i,-35.033+36.11i,19.094-29.863i,-0.49121+19.449i
4.6595-27.116i,22.627-25.164i,-28.908+54.083i,-19.829-39.698i,29.427+26.683i,-15.938+11.739i,17.076-19.949i,-15.831+25.376i
12.96+22.666i,17.511-20.423i,-31.726-0.77884i,46.339+30.614i,31.046-47.482i,-8.0108+40.696i,10.724-26.874i,-11.941+9.303i
-31.593+0.065308i,16.879-26.705i,13.505+28.553i,-61.857-13.632i,56.184-48.847i,-36.092+29.446i,20.261-27.345i,-1.6023+21.43i
12.693-22.351i,22.443-23.079i,-36.744+47.083i,45.852-17.835i,-14.021-23.925i,-10.929+13.06i,15.334-19.021i,-17.598+22.329i
4.7453+26.148i,16.541-20.229i,-22.472-4.4699i,-18.035+14.387i,-19.419-44.631i,-12.918+42.214i,11.929-27.347i,-9.276+8.6642i
-29.28-8.6936i,17.86-26.08i,10.14+36.642i,-6.4569+0.51327i,28.057+12.237i,-35.33+22.957i,20.831-24.682i,-3.4267+22.963i
18.627-15.517i,21.952-21.171i,-42.152+38.205i,2.6061-37.5i,10.254+19.607i,-7.077+15.822i,13.77-18.724i,-18.542+19.014i
-3.9242+26.754i,15.864-20.259i,-13.076-5.0441i,18.896+46.495i,45.987-43.855i,-18.254+42.05i,13.48-27.379i,-6.8247+8.8876i
-24.423-16.122i,18.829-25.17i,4.2446+43.096i,-44.628-42.815i,54.09-27.541i,-32.926+17.193i,20.8-22.071i,-5.773+23.869i
21.984-7.4115i,21.218-19.511i,-44.722+28.32i,47.053+10.241i,-17.049-38.063i,-4.7199+19.553i,12.552-18.941i,-18.633+15.686i
-12.128+24.565i,15.502-20.414i,-4.485-2.6882i,-28.043+2.939i,-1.4719-47.5i,-23.445+40.201i,15.19-26.9i,-4.8148+9.8457i
-17.621-21.531i,19.695-24.007i,-3.4859+47.258i,-2.732-5.4675i,13.226+21.628i,-29.216+12.605i,20.224-19.694i,-8.4108+24.035i
22.565+1.081i,20.318-18.146i,-44.339+18.366i,17.405-25.192i,0.60011+6.3073i,-4.0276+23.712i,11.795-19.515i,-17.917+12.594i
-19.037+19.935i,15.451-20.598i,2.4791+2.1385i,-9.8901+44.762i,58.32-30.59i,-27.965+36.841i,16.871-25.904i,-3.4226+11.354i
-9.6412-24.465i,20.387-22.643i,-12.206+48.73i,-15.411-57.422i,43.583-13.278i,-24.652+9.5098i,19.213-17.7i,-11.093+23.421i
20.456+9.0787i,19.338-17.101i,-41.179+9.2472i,32.641+34.326i,-9.8975-52.762i,-4.9924+27.749i,11.558-20.266i,-16.512+9.9564i
-23.994+13.45i,15.681-20.725i,7.1891+8.76i,-29.352-13.898i,12.696-40.668i,-31.379+32.291i,18.349-24.445i,-2.7596+13.188i
-1.3347-24.739i,20.851-21.146i,-21.011+47.4i,3.9859-5.7828i,-5.0486+21.322i,-19.748+8.0592i,17.912-16.192i,-13.577+22.065i
16.006+15.79i,18.363-16.37i,-35.685+1.7531i,21.661-9.6725i,1.1672-6.5406i,-7.438+31.155i,11.84-21.015i,-14.59+7.9421i
-26.566+5.85i,16.143-20.722i,9.266+16.357i,-30.74+28.943i,62.625-11.212i,-33.387+26.986i,19.485-22.624i,-2.8648+15.106i
6.452-22.44i,21.062-19.592i,-29.023+43.437i,15.694-54.036i,30.641-8.6988i,-15.03+8.2356i,16.49-15.217i,-15.65+20.075i
9.7839+20.585i,17.472-15.928i,-28.508-3.5162i,7.499+46.405i,5.7127-61.831i,-11.046+33.516i,12.584-21.594i,-12.367+6.6594i
-26.578-2.0415i,16.771-20.538i,8.6055+24.051i,-19.899-29.717i,18.792-28.894i,-33.846+21.418i,20.183-20.581i,-3.704+16.872i
12.959-17.912i,21.016-18.06i,-35.481+37.267i,8.7183-0.23993i,-20.444+11.095i,-10.981+9.8608i,15.116-14.767i,-17.143+17.613i
2.5093+23.056i,16.731-15.729i,-20.439-6.2001i,16.981+2.5835i,8.778-13.486i,-15.393+34.544i,13.688-21.871i,-10.073+6.1466i
-24.124-9.4074i,17.493-20.142i,5.3777+30.992i,-38.408+6.5404i,56.751+8.4045i,-32.776+16.09i,20.399-18.471i,-5.1757+18.274i
17.586-11.707i,20.731-16.622i,-39.802+29.519i,38.832-35.317i,21.276-12.45i,-7.9927+12.62i,13.943-14.782i,-17.948+14.881i
-5.0213+23.043i,16.187-15.713i,-12.325-6.2039i,-19.87+42.638i,24.872-61.441i,-19.999+34.106i,15.015-21.757i,-7.9363+6.3712i
-19.539-15.516i,18.232-19.527i,-8.0835e-12+36.442i,-1.9559-37.988i,16.265-18.176i,-30.353+11.462i,20.143-16.452i,-7.1228+19.146i
19.945-4.5233i,20.245-15.338i,-41.64+20.96i,7.767+8.0588i,-27.879-5.5714i,-6.3338+16.099i,13.092-15.158i,-18.024+12.102i
-12.018+20.642i,15.868-15.81i,-4.9871-3.6987i,8.0276+7.8875i,17.964-12.209i,-24.377+32.226i,16.415-21.21i,-6.1624+7.2347i
-13.363-19.791i,18.92-18.706i,-6.9124+39.837i,-32.836-14.036i,42.409+22.428i,-26.883+7.9076i,19.474-14.666i,-9.3488+19.378i
19.888+2.8667i,19.611-14.254i,-40.904+12.408i,47.606-8.6173i,19.261-20.086i,-6.1254+19.83i,12.644-15.763i,-17.399+9.4955i
-17.774+16.188i,15.782-15.95i,0.86151+0.90488i,-40.369+24.617i,41.542-51.409i,-28.084+29.076i,17.736-20.242i,-4.9136+8.5843i
-6.2771-21.862i,19.494-17.711i,-14.614+40.843i,18.624-34.699i,8.1439-13.355i,-22.767+5.6773i,18.492-13.224i,-11.638+18.926i
17.52+9.6994i,18.89-13.397i,-37.764+4.6577i,0.43747+14.348i,-25.357-23.033i,-7.3357+23.342i,12.633-16.448i,-16.167+7.2593i
-21.737+10.21i,15.916-16.064i,4.6801+7.0043i,0.12014+6.2777i,23.27-4.1051i,-30.759+24.957i,18.843-18.912i,-4.297+10.228i
0.97008-21.595i,19.909-16.59i,-22.305+39.374i,-18.393-26.445i,24.285+27.266i,-18.458+4.8805i,17.325-12.199i,-13.775+17.815i
13.171+15.295i,18.149-12.777i,-32.621-1.6025i,40.877+16.861i,24.884-26.057i,-9.7887+26.204i,13.041-17.068i,-14.473+5.551i
-23.553+3.3741i,16.241-16.092i,6.1485+13.871i,-47.453-1.3267i,50.892-35.033i,-32.164+20.259i,19.629-17.315i,-4.3557+11.956i
7.6387-19.097i,20.134-15.399i,-29.215+35.599i,34.582-20.03i,-0.45592-16.329i,-14.411+5.4781i,16.112-11.615i,-15.565+16.131i
7.3627+19.12i,17.449-12.381i,-26.062-5.8524i,-10.631+14.489i,-14.515-35.724i,-13.187+28.071i,13.808-17.493i,-12.503+4.4748i
-23.1-3.5918i,16.711-15.988i,5.1914+20.725i,-3.0814+0.86146i,21.382+6.5826i,-32.198+15.421i,20.03-15.574i,-5.0668+13.555i
13.072-14.696i,20.158-14.196i,-34.674+29.91i,-1.6787-28.287i,8.0972+22.767i,-11.039+7.2914i,14.993-11.452i,-16.855+14.016i
0.74466+20.841i,16.847-12.182i,-18.799-7.7866i,22.637+33.289i,35.111-25.972i,-17.147+28.716i,14.839-17.623i,-10.46+4.0725i
-20.489-9.9683i,17.274-15.721i,1.978+26.816i,-39.283-26.44i,51.02-17.626i,-30.903+10.881i,20.021-13.823i,-6.3459+14.836i
16.757-8.9055i,19.988-13.043i,-38.178+22.883i,39.986+1.579i,-4.5013-25.524i,-8.6705+10.026i,14.088-11.649i,-17.54+11.646i
-5.9712+20.346i,16.386-12.138i,-11.589-7.3385i,-20.604+6.9318i,0.22366-40.224i,-21.239+28.043i,16.012-17.396i,-8.5515+4.3218i
-16.048-15.119i,17.87-15.277i,-3.1016+31.491i,-0.91798-4.0099i,12.281+14.641i,-28.457+7.0388i,19.626-12.193i,-8.0562+15.645i
18.377-2.3613i,19.648-11.991i,-39.433+15.211i,11.172-21.319i,-1.6055+12.051i,-7.5216+13.303i,13.491-12.107i,-17.578+9.2215i
-12.085+17.753i,16.096-12.199i,-5.1639-4.6803i,0.16546+36.676i,45.005-18.252i,-25.035+26.101i,17.198-16.792i,-6.9619+5.1399i
-10.282-18.551i,18.442-14.661i,-9.4817+34.262i,-19.163-42.621i,43.458-4.4009i,-25.151+4.2075i,18.906-10.797i,-10.024+15.88i
17.832+4.2419i,19.174-11.082i,-38.38+7.6343i,32.497+22.975i,-1.0382-36.729i,-7.6755+16.703i,13.257-12.708i,-16.99+6.9408i
-16.981+13.388i,15.991-12.308i,-0.15522-0.19889i,-24.543-6.4322i,13.493-36.378i,-28.15+23.067i,18.27-15.835i,-5.8412+6.3929i
-3.8132-19.96i,18.938-13.892i,-16.482+34.848i,4.3411-4.8885i,-0.93576+16.022i,-21.355+2.5908i,17.957-9.7225i,-12.054+15.498i
15.244+10.223i,18.614-10.346i,-35.191+0.86389i,16.647-10.134i,-3.0605+0.11323i,-9.0788+19.808i,13.402-13.326i,-15.855+4.9851i
-20.183+7.7508i,16.066-12.41i,2.9654+5.5479i,-18.775+27.797i,49.789-4.6121i,-30.28+19.228i,19.118-14.586i,-5.2895+7.91i
2.6774-19.258i,19.316-13.004i,-23.377+33.193i,5.8118-45.131i,32.348+1.487i,-17.479+2.2624i,16.893-9.0183i,-13.951+14.516i
10.94+14.985i,18.018-9.7956i,-30.249-4.487i,14.299+36.866i,9.7323-44.889i,-11.551+22.243i,13.896-13.837i,-14.303+3.5001i
-21.401+1.4543i,16.304-12.453i,3.9283+11.891i,-19.585-20.889i,21.072-27.114i,-31.23+14.947i,19.661-13.14i,-5.3491+9.5001i
8.5269-16.571i,19.546-12.039i,-29.473+29.473i,8.8348-0.79586i,-13.422+9.4006i,-13.928+3.1633i,15.838-8.694i,-15.538+13.012i
5.4137+18.067i,17.439-9.4291i,-24.102-7.9623i,14.745+0.031679i,2.2475-8.1956i,-14.807+23.715i,14.678-14.135i,-12.5+2.5835i
-20.556-4.8358i,16.673-12.396i,2.6879+18.12i,-28.619+11.382i,46.735+10.756i,-30.935+10.624i,19.854-11.607i,-6.0019+10.971i
13.154-12.228i,19.612-11.047i,-34.171+24.066i,27.362-34.024i,22.684-0.01878i,-11.066+5.1106i,14.908-8.7192i,-16.671+11.111i
-0.73051+19.195i,16.926-9.2293i,-17.408-9.3049i,-8.6285+38.455i,24.653-46.138i,-18.488+24.04i,15.653-14.145i,-10.634+2.2761i
-17.781-10.472i,17.132-12.208i,-0.57824+23.555i,-6.3018-30.713i,21.405-17.096i,-29.457+6.6549i,19.688-10.106i,-7.1725+12.148i
16.117-6.7156i,19.514-10.076i,-37.029+17.513i,9.071+6.405i,-20.557-3.397i,-9.1723+7.8198i,14.204-9.0283i,-17.253+8.9771i
-6.84+18.301i,16.519-9.1665i,-10.863-8.4773i,8.405+5.4619i,10.392-10.013i,-22.2+23.157i,16.712-13.823i,-8.8928+2.5599i
-13.405-14.888i,17.633-11.873i,-5.4923+27.612i,-27.644-5.9876i,36.161+22.918i,-26.98+3.3901i,19.198-8.75i,-8.7369+12.889i
17.152-0.63019i,19.267-9.1731i,-37.8+10.461i,38.889-13.836i,18.32-6.0731i,-8.4225+10.936i,13.796-9.5286i,-17.244+6.7915i
-12.281+15.521i,16.248-9.2012i,-5.1307-5.6608i,-28.625+27.165i,38.943-39.267i,-25.557+21.134i,17.739-13.166i,-7.4467+3.3602i
-7.9093-17.657i,18.129-11.388i,-11.519+29.861i,11.299-31.468i,16.016-10.795i,-23.786+1.0999i,18.447-7.632i,-10.535+13.099i
16.202+5.3878i,18.896-8.3777i,-36.452+3.5902i,3.6511+12.929i,-19.739-18.202i,-8.8685+14.072i,13.723-10.111i,-16.662+4.7384i
-16.504+11.186i,16.129-9.2882i,-0.78051-1.2326i,1.8375+5.2366i,16.704-5.4425i,-28.216+18.155i,18.625-12.206i,-6.435+4.5547i
-1.8832-18.529i,18.573-10.765i,-18.02+30.065i,-18.075-18.405i,21.213+28.142i,-20.224-0.050806i,17.529-6.8193i,-12.388+12.738i
13.41+10.719i,18.44-7.7188i,-33.171-2.4468i,37.596+8.2464i,20.54-12.237i,-10.438+16.85i,13.984-10.661i,-15.579+2.9856i
-19.094+5.7759i,16.165-9.3802i,1.7714+4.2764i,-39.05+6.8335i,48.097-26.106i,-29.917+14.5i,19.279-11.011i,-5.9507+5.9857i
4.0441-17.453i,18.926-10.029i,-24.326+28.201i,27.161-21.856i,8.7098-10.731i,-16.675-0.017633i,16.549-6.3447i,-14.114+11.822i
