Col0,Col1,Col2,Col3,Col4,Col5,Col6
47284+60549i,-9464.6-32881i,51813-41229i,-2519.2+12499i,8212.9-5791.8i,5597.1-14669i,-6115.3+294.27i,-7888.9+14780i
98397-33694i,30668+17844i,-69630-55584i,-26423+1002.4i,19309-2366.9i,33659-1889.4i,-6694.8+1658.8i,-36168+2511.1i
-13825-61497i,-24755+2437.8i,-68576+30290i,-5653.8-15507i,11399+6128.9i,9925.8+17804i,-7679.3+543.25i,-12804-17600i
-61148+20061i,20054-11059i,36928+73396i,92.207+10361i,7147.3-4715.5i,2586.3-12129i,-6178+170.17i,-4901.6+12192i
51974+69386i,-6992.5+12024i,46014-26765i,-25714+4186.6i,18756-3883.3i,32743-5641.9i,-6485.5+1768.9i,-35173+6304.8i
91793-11411i,12166-10897i,-36202-82519i,-8899.6-16361i,12963+6198.3i,13758+18683i,-7806.8+803.53i,-16683-18382i
-8957.8-79735i,-5791.2+19169i,-70775+27141i,2208+7715.7i,6363.7-3424.9i,176.83-8999.3i,-6297.4+52.32i,-2536.9+9018.9i
-48596+10262i,556.01-26539i,-5093.4+81158i,-24331+7147.6i,17889-5238.9i,31035-9110.9i,-6258+1824.5i,-33380+9794.7i
33174+85897i,23858+25562i,61986-21598i,-12240-16511i,14518+5913.5i,17681+18727i,-7892.3+1104.6i,-20639-18313i
85276-13347i,-32027-6605i,-1205.9-71324i,3731.6+4677.7i,5903.6-1988.3i,-1519.2-5422.8i,-6472.9-43.947i,-906.62+5406.3i
17832-84094i,34384-15314i,-93360+7313.3i,-22337+9747.7i,16750-6366.8i,28614-12134i,-6026.5+1819.5i,-30873+12816i
-54835+14116i,-11060+29920i,-23569+63093i,-15524-15953i,15987+5284.8i,21515+17934i,-7924.1+1436.1i,-24485-17395i
10355+76285i,-1882.3-25669i,76278+15188i,4593.1+1381i,5792.2-481.79i,-2422.4-1561.5i,-6700-103.41i,-88.571+1522.8i
1.0078e+05-7723.9i,15213+16296i,4051.7-60800i,-19821+11866i,15398-7211.2i,25592-14568i,-5806.9+1751.7i,-27768+15224i
27902-68681i,-8687.8-8321.1i,-88014-35874i,-18602-14715i,17293+4339.9i,25083+16342i,-7893.2+1784.3i,-28041-15673i
-68359-5260.5i,15027+10028i,-28887+66247i,4752.1-2028.7i,6037.1+1014.8i,-2489.6+2409i,-6970.1-111.96i,-122.53-2451i
12186+67026i,-17361-6533.1i,52009+49228i,-16898+13401i,13901-7730.6i,22107-16298i,-5615.8+1622.7i,-24212+16906i
1.0204e+05+19262i,30435-4428.1i,22112-70559i,-21337-12855i,18370+3122.8i,28221+14025i,-7794+2133.4i,-31142-13226i
24154-72239i,-20041+25051i,-57257-51232i,4200.3-5400.4i,6627.8+2421.6i,-1716.4+6307.9i,-7271-57.664i,-1008.5-6329.5i
-55651-27906i,5940.7-34837i,-61868+68107i,-13698+14281i,12335-7900i,18321-17241i,-5469.5+1438.6i,-20371+17781i
6550.2+79711i,22241+30248i,29563+49522i,-23602-10460i,19162+1691.7i,30783+11094i,-7625.2+2465.9i,-33641-10170i
83742+28831i,-27331-9400.6i,59516-53399i,2961.1-8584.5i,7536+3663.3i,-136.92+9957.4i,-7587.3+68.378i,-2706.5-9931.8i
43371-82805i,27725-6254.4i,-49411-49801i,-10367+14460i,10782-7712i,14408-17351i,-5382.7+1209.7i,-16425+17804i
-43668-25468i,-11156+13921i,-88198+33178i,-25296-7640i,19626+115.63i,32652+7683.4i,-7389.7+2763.8i,-35421-6647.6i
-19888+77896i,11279-10560i,29476+59332i,1089.3-11440i,8717.3+4672.3i,2177.6+13191i,-7901.3+271.21i,-5138.7-13089i
84703+24419i,-6310.4+14117i,65552-13360i,-7055.7+13927i,9320.9-7177.4i,10549-16617i,-5367.6+950.01i,-12560+16973i
65113-67135i,8538.4-20713i,-42713-73005i,-26341-4526i,19739-1528.4i,33739+3953.3i,-7095+3009.9i,-36398-2825.3i
-53664-30419i,11164+28772i,-77841+3204i,-1331.8-13840i,10113+5392.7i,5121.9+15861i,-8193.9+551.46i,-8192.7-15654i
-28223+56832i,-24410-19285i,5360+85708i,-3914.5+12701i,8027.6-6324.8i,6922.9-15071i,-5433.1+676.7i,-8959.1+15325i
92501+42722i,38781-31.722i,52542+287.67i,-26689-1261.7i,19493-3159.6i,33994+77.579i,-6753+3188.7i,-36525+1117.4i
61360-52676i,-24025+23647i,-2655-87159i,-4194-15679i,11654+5782.9i,8561.6+17846i,-8445.8+905.03i,-11727-17507i
-49002-55641i,9454.9-29481i,-75361-782.35i,-1086.4+10832i,6969.9-5198.9i,3698.5-12780i,-5583.9+409.25i,-5791.1+12934i
-22444+55423i,12085+24364i,-37701+78928i,-26323+2002.1i,18899-4697.6i,33406-3762.6i,-6379.5+3287.5i,-35796+4994.6i
74161+62837i,-10623-11317i,63011+9083.9i,-7368.8-16874i,13263+5818i,12339+19055i,-8638.6+1323i,-15577-18559i
64954-60334i,14301+9170.7i,28198-63635i,1299.4+8401.2i,6204.1-3858.8i,1025.6-9847.3i,-5819.7+168.39i,-3206.6+9910.4i
-25506-62117i,-11502-7687.4i,-88716-24958i,-25258+5114.2i,17985-6065.9i,31999-7387.5i,-5993.4+3297.4i,-34245+8623.2i
-39180+60775i,25866+5049.3i,-50087+52955i,-10713-17375i,14858+5491i,16281+19433i,-8755.8+1791.9i,-19563-18762i
57615+57088i,-24792+12818i,64199+47198i,3133.7+5513.5i,5771.7-2374.7i,-970.66-6403.5i,-6135.5-25.064i,-1328.7+6394.1i
88344-53273i,20078-28691i,28978-48564i,-23542+7929.9i,16798-7196.8i,29838-10627i,-5616+3214.2i,-31942+11831i
-22153-54405i,8033.8+36990i,-69357-63873i,-14077-17161i,16357+4813i,20207+18964i,-8784.5+2294.1i,-23499-18105i
-57070+40173i,-22658-22653i,-53823+51572i,4331.5+2295.7i,5697.7-824.75i,-2196.2-2604.8i,-6520.7-151.44i,-247.51+2548.1i
63415+58708i,33241+4361.7i,28963+71937i,-21252+10318i,15397-8033.6i,27022-13328i,-5269.9+3038.7i,-28997+14467i
92406-27882i,-18745+12397i,46377-50845i,-17308-16242i,17686+3813.4i,23936+17671i,-8715.4+2808.9i,-27202-16618i
-25568-69079i,13734-12348i,-32872-68257i,4836.7-1110.6i,5989+709.29i,-2592.3+1376.4i,-6960.5-193.46i,-16.254-1448.9i
-48797+22028i,-5016.1+12916i,-83457+42850i,-18489+12165i,13852-8534.8i,23680-15363i,-4977.2+2777.2i,-25546+16404i
54513+79718i,11111-14232i,4884.2+63294i,-20260-14661i,18774+2537.9i,27296+15612i,-8544.8+3313.1i,-30498-14371i
82283-23204i,960.85+25669i,75262-22895i,4624.3-4554.9i,6634.1+2145.8i,-2138.1+5359.1i,-7435.4-137.38i,-648.38-5410.6i
-3284.9-84332i,-12279-25599i,-24071-61298i,-15380+13383i,12242-8675.2i,19967-16634i,-4759+2441.4i,-21751+17549i
-48000+26529i,34928+15284i,-96801+831.73i,-22799-12494i,19566+1046.5i,30131+12886i,-8274+3782.6i,-33232-11468i
27851+80900i,-32332+10789i,1453.4+69117i,3701.6-7884.7i,7603.3+3407.5i,-852.16+9161.7i,-7922.7+25.98i,-2117-9151.9i
94509-25369i,23348-26471i,67291+18459i,-12063+13912i,10650-8448.1i,16054-17078i,-4633.5+2048i,-17791+17845i
15813-73213i,3013.7+31356i,-11400-78494i,-24809-9838.2i,20019-589.22i,32311+9617.4i,-7910.3+4193.4i,-35276-8045.8i
-66280+16396i,-9953.8-18233i,-75230-25923i,2108-10952i,8850.5+4425.5i,1208.8+12610i,-8397.5+300.45i,-4355.9-12498i
22531+67990i,16395+11085i,-28485+85066i,-8690+13722i,9158-7865.4i,12122-16670i,-4615.1+1618.1i,-13852+17276i
1.0683e+05-2143.1i,-9138-6168.8i,47269+27930i,-26198-6817.6i,20109-2290i,33734+5959.4i,-7466.7+4523.4i,-36532-4264.2i
11918-69780i,19616+9126i,30512-78542i,-86.639-13620i,10315+5142.8i,3952.3+15548i,-8833.8+683.97i,-7262.8-15291i
-64328-10886i,-22707+2030.9i,-68114-27955i,-5413.6+12818i,7843.7-6956.9i,8353.2-15425i,-4713.3+1176.2i,-10120+15866i
24167+77493i,28569-16975i,-67506+64014i,-26902-3571.1i,19828-3972.6i,34333+2082.3i,-6961.4+4753i,-36942-301.06i
92675+17128i,-7513.9+35543i,51899+37383i,-2785.1-15772i,11924+5517.1i,7253.9+17839i,-9205.9+1168.3i,-10704-17401i
22558-85220i,-10761-32374i,52800-44392i,-2383.4+11234i,6776.6-5769.5i,4923-13396i,-4931.6+749.28i,-6771.2+13677i
-48483-16167i,32551+18575i,-72039-52712i,-26888-248.59i,19189-5554.2i,34080-1832.9i,-6417.3+4867.3i,-36485+3657i
743.05+86713i,-26323+4984.2i,-70546+32475i,-5867.1-17310i,13599+5523.4i,10964+19380i,-9490.3+1739.4i,-14520-18728i
86525+13032i,20450-12424i,40773+72323i,262.19+9036i,6014.1-4364.5i,1991.7-10672i,-5267.7+365.16i,-3965.8+10808i
49717-80130i,-5783.7+15102i,46752-26917i,-26155+2996.1i,18222-6956.3i,32984-5603.1i,-5860.9+4856.4i,-35180+7423.1i
-55225-14369i,10230-10731i,-40988-82871i,-9194.8-18166i,15255+5154.8i,14912+20098i,-9666.4+2377.3i,-18534-19207i
-17944+69449i,-4027.8+19847i,-70495+28225i,2401.3+6319.3i,5598.7-2814.7i,-303.14-7374.2i,-5712.3+51.148i,-1837.6+7393.4i
99152+23367i,-440.87-24737i,-1787.8+84249i,-24734+6012.3i,16974-8108.8i,31095-9051.2i,-5321+4716.8i,-33090+10819i
54212-61461i,24581+25843i,60795-23373i,-12619-18304i,16808+4423.8i,18917+19962i,-9718.2+3057.4i,-22559-18817i
-61412-37307i,-32714-4703.7i,-2894.5-74231i,3934.9+3201.7i,5555.8-1201i,-1852.8-3651.8i,-6250.1-167.51i,-489.54+3589i
-12894+60621i,34936-15798i,-93625+11373i,-22688+8658.9i,15508-8954i,28500-12015i,-4827.3+4451.4i,-30309+13683i
91059+49597i,-10559+32917i,-23791+65797i,-15984-17719i,18179+3360.9i,22797+18978i,-9635.6+3751.4i,-26408-17572i
51521-65668i,-3625.8-26174i,78263+11612i,4790.6-180.52i,5891.9+391.77i,-2582.5+327.34i,-6859.7-269.09i,11.785-428.18i
-41218-54745i,17723+17417i,3882.7-61247i,-20109+10811i,13897-9449i,25317-14352i,-4408.8+4070.2i,-26969+15878i
-22195+70581i,-10570-5906.1i,-92262-32918i,-19140-16436i,19298+2014.1i,26372+17191i,-9414.8+4428.5i,-29900-15531i
69807+52519i,15690+9059.5i,-27890+66829i,4926.8-3678.2i,6594.5+1879.2i,-2455.4+4382.5i,-7514.7-236.77i,-360.86-4471.2i
73273-69154i,-16878-3925.4i,56194+49278i,-17112+12367i,12222-9568.3i,21692-15953i,-4092.5+3589.8i,-23226+17298i
-29996-48111i,29756-4341.1i,19362-71302i,-21942-14517i,20106+445.9i,29477+14684i,-9059.4+5057.1i,-32872-12789i
-46804+59725i,-19338+26817i,-60687-52180i,4334-7136.8i,7632.7+3181.2i,-1473.5+8329i,-8184.9-59.788i,-1593.9-8351.4i
71826+48187i,5026.2-34650i,-59505+71561i,-13832+13249i,10569-9305.3i,17793-16736i,-3901.3+3033.1i,-19255+17873i
88802-46463i,23981+31758i,30811+51368i,-24263-12049i,20560-1269.2i,31968+11573i,-8579.9+5606.3i,-35183-9472i
-37672-55803i,-29369-7691.5i,58251-57666i,3035.7-10403i,8957.9+4226.5i,321.35+11987i,-8837.5+265.68i,-3633.3-11887i
-47510+36228i,29170-7255.6i,-50286-49700i,-10418+13412i,9024.5-8672.7i,13800-16662i,-3853+2428.2i,-15244+17572i
73050+68061i,-10931+17472i,-89755+38280i,-25996-9144.9i,20635-3048.7i,33730+8002.3i,-7994.1+6047.6i,-36725-5735.9i
79984-33381i,9738.5-11279i,30575+58768i,1087.6-13331i,10507+4956i,2850+15188i,-9438.8+735.94i,-6387.3-14912i
-24525-78281i,-4293.2+15551i,68303-16172i,-7024+12843i,7668.3-7702i,9897.7-15729i,-3959+1807.3i,-11381+16406i
-40961+36483i,7150.4-19176i,-45996-71667i,-27063-5939.2i,20323-4805.9i,34679+4138.1i,-7326.3+6356.7i,-37424-1755.8i
48386+81052i,12088+29168i,-81173+4784.1i,-1425.4-15790i,12204+5326.1i,5999.1+17786i,-9956.1+1339.6i,-9730.3-17284i
85541-39393i,-25190-17641i,9417.3+86731i,-3805.8+11560i,6572.6-6442.1i,6269-13974i,-4223.2+1205.2i,-7851.7+14426i
664.18-76335i,39775-73.877i,54101+571.51i,-27411-2579.2i,19637-6454.5i,34770+160.33i,-6606.5+6514.6i,-37246+2281.1i
-58462+35944i,-24381+26586i,-6973.7-89690i,-4392.2-17672i,13967+5310.7i,9626.4+19662i,-10359+2057.8i,-13509-18891i
34047+69494i,8571.8-30597i,-76125+201.13i,-910.54+9615i,5797.3-4957.2i,3083.1-11473i,-4641.8+657.66i,-4822.7+11719i
1.0545e+05-24649i,14403+26630i,-35736+83775i,-27024+779.51i,18610-7912.9i,33998-3745i,-5868.6+6509.4i,-36198+6184.4i
1545-67223i,-13096-9809.1i,63138+7420.9i,-7681-18891i,15706+4903.3i,13567+20728i,-10622+2864.9i,-17548-19655i
-68502+9866.5i,15906+8464.1i,27935-67566i,1528.4+7090.7i,5386.4-3323.5i,490.21-8336.2i,-5202.7+199.38i,-2440+8410.9i
39064+72453i,-11648-4733.4i,-90845-21474i,-25917+3981.2i,17291-9108i,32397-7394.5i,-5149.7+6336.8i,-34327+9769.3i
1.0049e+05+1474.9i,25396+4800.8i,-51644+56177i,-11145-19393i,17336+4116.7i,17642+20936i,-10725+3729.2i,-21661-19538i
3167.4-82106i,-24190+14717i,67841+45003i,3397.7+4095.1i,5366.4-1625.4i,-1386.6-4704.2i,-5886-137.59i,-819.27+4652.7i
-53890-5114.8i,19546-28592i,29599-49448i,-24137+6876.2i,15744-9979.4i,30038-10616i,-4487.4+6000.9i,-31719+12865i
23435+89416i,9336.8+39069i,-74833-62906i,-14628-19156i,18773+2983.2i,21663+20274i,-10655+4614.7i,-25656-18544i
88569+2680.7i,-24708-21885i,-53679+52928i,4609.2+758.46i,5743.9+48.363i,-2456.6-740.33i,-6664.6-325.81i,-41.017+618.23i
29937-89055i,35489+4194.8i,33385+74124i,-21764+9328.4i,14048-10482i,27028-13257i,-3918.6+5514.3i,-28497+15323i
-54044-444.39i,-19690+15929i,44706-52618i,-17973-18191i,19944+1552.9i,25447+18773i,-10407+5482.4i,-29348-16718i
-2872.4+81187i,13042-13778i,-36077-70938i,5104.2-2773i,6505.9+1609.3i,-2666+3376.1i,-7505.1-344.03i,-146.6-3505i
1.0069e+05+4543.6i,-3078.8+15304i,-82990+47210i,-18903+11221i,12287-10590i,23507-15190i,-3477.1+4898i,-24810+17025i
44808-71357i,9357.8-13202i,5623.3+66370i,-21030-16542i,20786-108.43i,28820+16501i,-9985.8+6292.6i,-32562-14143i
-67966-16293i,2192+26219i,76216-27377i,4856-6343.7i,7619.8+2973.5i,-2000.4+7458i,-8369.5-178.54i,-1136.1-7525i
-3629.7+66291i,-13083-24089i,-24866-62164i,-15682+12461i,10551-10297i,19636-16320i,-3192+4180.5i,-20833+17887i
1.0452e+05+31146i,36087+15735i,-1.007e+05+5295.5i,-23658-14285i,21256-1922.9i,31623+13564i,-9404.4+7006.3i,-35148-10939i
39720-68794i,-33350+13305i,2562.7+69785i,3871.6-9795.4i,9034.7+4066.3i,-485.73+11319i,-9216.8+175.75i,-2968.4-11253i
-56471-42113i,23525-27717i,71668+16942i,-12248+12987i,8930.1-9614.1i,15594-16590i,-3085.9+3396.8i,-16751+17863i
-4959.8+75608i,4608.6+34598i,-14694-78865i,-25737-11522i,21325-3803.7i,33729+10097i,-8684.7+7587.7i,-36984-7253.3i
83811+45041i,-12543-17909i,-79659-25710i,2191.1-12975i,10684+4825.4i,1812.9+14783i,-10005+714.68i,-5562.4-14515i
55033-79878i,18866+11125i,-25233+88145i,-8755.1+12767i,7509.1-8576i,11569-15981i,-3173.3+2587i,-12758+16950i
-38724-41759i,-10165-3136.7i,49374+29293i,-27172-8381.3i,20987-5660i,35037+6260.1i,-7856.5+8006.1i,-37981-3259.8i
-30637+76361i,19578+8503.3i,27667-82892i,-113.52-15740i,12489+5205i,4794.1+17690i,-10693+1424.7i,-8801.3-17156i
78724+38682i,-22172+4171.5i,-69689-27707i,-5363.4+11803i,6363.8-7233.6i,7748.4-14514i,-3460+1794.3i,-9045+15186i
79630-65426i,28286-16824i,-67726+70001i,-27895-5005.9i,20255-7400.8i,35485+2232.4i,-6956.6+8237.4i,-38093+854.73i
-45469-41926i,-6756.1+37874i,53044+36568i,-2941.9-17966i,14362+5177.4i,8324.3+19907i,-11243+2282.9i,-12538-19051i
-42821+52803i,-12375-32391i,54543-48608i,-2228.1+10132i,5557.4-5654.2i,4310.8-12251i,-3941.9+1062.9i,-5788.1+12650i
87269+52640i,35129+19546i,-75544-50600i,-27870-1552.1i,19163-8940.1i,35051-1798.4i,-6026.8+8266.1i,-37310+4896.2i
77463-45254i,-28352+7917.7i,-73828+35520i,-6169.2-19555i,16211+4735.4i,12244+21330i,-11622+3258.3i,-16600-20109i
-43487-66094i,20982-14132i,45299+72237i,506.22+7822.8i,5136.6-3918i,1418.8-9291.2i,-4604.9+436.05i,-3144.5+9454.6i
-34500+45455i,-4411+18467i,48477-27614i,-27096+1820.2i,17762-10201i,33753-5643i,-5112.6+8085.9i,-35669+8673.3i
70258+75237i,8313.1-10499i,-46715-84375i,-9652.3-20434i,17942+3892.3i,16376+21893i,-11805+4312.4i,-20801-20277i
75820-49958i,-2382.9+20736i,-71564+29734i,2712.3+4972.3i,5129.3-2114.1i,-790.01-5764.6i,-5425.4-46.26i,-1243.2+5747.3i
-17510-76037i,-1349.2-23255i,1831.3+88751i,-25605+4953.4i,16121-11119i,31647-9120.3i,-4260.5+7700.8i,-33243+12006i
-46477+51815i,25695+26661i,60568-25413i,-13235-20564i,19470+2681.8i,20532+21569i,-11775+5401.3i,-24945-19544i
48154+70533i,-34040-2793.5i,-4954.3-78569i,4286+1703.3i,5543.2-336i,-2208.6-1829.3i,-6370.9-349.54i,-178.94+1698.3i
97899-45862i,36089-16648i,-95313+15680i,-23463+7700.4i,14320-11647i,28829-12065i,-3516+7125i,-30147+14735i
-8428.4-65297i,-10088+36690i,-24335+69938i,-16757-19937i,20715+1156.6i,24521+20371i,-11526+6477.5i,-28840-17943i
-66518+32677i,-5707.7-27045i,81414+8016i,5151.4-1841.8i,6364.9+1322.7i,-2766.1+2337.5i,-7401.5-446.67i,-7.6851-2504.9i
51399+66434i,20701+18668i,3853.9-62924i,-20762+9930.3i,12451-11756i,25429-14336i,-2921.1+6383.1i,-26523+16728i
1.051e+05-18174i,-12592-3259.2i,-98159-30151i,-20059-18583i,21613-614.37i,28159+18353i,-11060+7492.3i,-32304-15545i
-13208-74927i,16409+8187.1i,-27524+68592i,5264.1-5507.7i,7560.2+2773.2i,-2430.8+6547i,-8471.2-319.59i,-743.86-6666.8i
-58801+9150.6i,-16530-1380.2i,61601+49927i,-17626+11535i,10608-11438i,21601-15822i,-2512.4+5508.7i,-22542+17886i
45840+85864i,29558-4171.6i,16919-73123i,-22991-16562i,22115-2548.7i,31279+15607i,-10393+8397.7i,-35174-12460i
91522-8143.9i,-19012+29119i,-65549-53956i,4613.5-9132.5i,9076.1+3935.8i,-1212.1+10608i,-9530.3+39.484i,-2359.5-10593i
7390.3-92138i,4129.3-35078i,-57983+76193i,-14193+12435i,8885.7-10707i,17523-16447i,-2318.7+4543.6i,-18392+18150i
-51867+11508i,26308+33875i,32832+54284i,-25419-13967i,22192-4554.8i,33736+12260i,-9549.2+9149.5i,-37315-8831.4i
17148+89841i,-32073-5853.3i,57677-63028i,3223.5-12555i,10842+4744.4i,839.85+14333i,-10528+627.19i,-4785.2-14098i
98494-12187i,31058-8597.3i,-52105-50635i,-10620+12580i,7375.2-9598i,13384-16177i,-2359.4+3535.6i,-14268+17502i
31618-81236i,-10649+21549i,-92700+44410i,-27231-10916i,21836-6536.2i,35414+8466.2i,-8563.9+9709.1i,-38623-4827.7i
-68377+5095.6i,8091.3-12045i,32093+59311i,1151.5-15623i,12776+5149.5i,3636.3+17553i,-11413+1428.8i,-7913.5-17018i
6929.4+73061i,-2262.5+17115i,72270-19644i,-7069+11955i,6157.1-8163.7i,9376.5-15015i,-2643.1+2536.7i,-10367+15965i
1.1267e+05+8987.8i,5950-17758i,-50055-71419i,-28341-7547.8i,21059-8396.5i,36234+4401.1i,-7480.5+10046i,-39037-636.3i
29385-71414i,13138+30143i,-86203+6749.1i,-1513.7-18200i,14783+5121.3i,7053.8+20119i,-12140+2418.5i,-11603-19212i
-68966-23962i,-26457-16261i,13766+89088i,-3703+10581i,5298.9-6475.4i,5688.8-13008i,-3166.9+1600.6i,-6875.7+13608i
11025+77116i,41548-138.73i,56879+847.32i,-28697-4018.4i,19898-10044i,36154+254.32i,-6348.7+10139i,-38534+3545.5i
98483+32998i,-25136+30271i,-11786-93678i,-4656-20167i,16767+4650.9i,10939+21910i,-12667+3560.3i,-15687-20576i
35872-85067i,7598.5-32317i,-78395+1107.6i,-677.06+8510.5i,4851-4617.9i,2495-10241i,-3915.9+779.95i,-3962.6+10533i
-48925-33710i,17259+29349i,-34033+90284i,-28279-490.76i,18406-11396i,35177-3780i,-5222.8+9979.3i,-37134+7519.8i
-9932.2+88104i,-15938-8118.7i,64303+5988.7i,-8137.1-21438i,18628+3751.9i,15118+22844i,-12962+4809.2i,-19976-21042i
85793+29956i,17675+7723.8i,27912-73024i,1867.9+5829.4i,4844.1-2685.7i,-52.489-6835.9i,-4863.8+123.86i,-1770.3+6882.3i
64511-82445i,-11796-1715.4i,-94481-18223i,-27102+2870.7i,16655-12384i,33344-7511.7i,-4158.9+9568.6i,-34903+11098i
-50131-28909i,25246+4795.5i,-54162+60804i,-11802-21953i,20274+2459.1i,19400+22875i,-13003+6113.5i,-24273-20584i
-32929+70587i,-24041+16899i,72665+43335i,3811.8+2651.3i,5287.4-778.22i,-1830.3-2943i,-5973.3-324.69i,-408.27+2821.3i
96729+35592i,19366-28989i,30906-51394i,-25217+5908.2i,14731-12956i,30738-10764i,-3212.1+8922.2i,-31941+14107i
73011-59440i,10928+42013i,-81915-62713i,-15488-21689i,21620+827.76i,23590+21999i,-12780+7416.7i,-28380-19220i
-58109-49020i,-27436-21356i,-54669+55261i,5061.1-886.78i,6167.5+1004.6i,-2749.7+1263.3i,-7198-531.19i,52.177-1462.3i
-28295+55099i,38487+3915.1i,38812+77536i,-22704+8477.5i,12731-13081i,27475-13380i,-2434.1+8066.8i,-28388+16403i
91141+62909i,-20867+20127i,43772-55228i,-19028-20656i,22597-1069.4i,27496+20255i,-12293+8660.2i,-32103-17010i
66759-58216i,12275-15476i,-40382-74996i,5552.8-4630.8i,7449.3+2567.7i,-2761.1+5593i,-8484-471.65i,-418.38-5769.8i
-37546-70408i,-957.88+17914i,-83833+52497i,-19677+10454i,10755-12749i,23707-15232i,-1870.2+7041i,-24408+17871i
-32343+63496i,7720.3-12114i,6667.8+70975i,-22262-18900i,23152-3145.1i,30938+17721i,-11558+9786.3i,-35270-14054i
65527+69287i,3370.1+27231i,78312-32604i,5258.1-8416.2i,9076.9+3825.5i,-1856.5+9849.8i,-9772.6-134.11i,-1806-9900.1i
