Col0,Col1,Col2,Col3,Col4,Col5,Col6
-109.01+103.03i,-195.28+106.67i,-261.8+16.457i,145.49+183.9i,105.89-213.53i,-258.96+44.934i,171.63+165.38i,75.032-222.16i
-0.24339+127.26i,-15.201+124.85i,236.52+251.83i,-319.45+53.56i,105.82-309.23i,206.05+277.82i,-326.63+11.495i,143.98-290.14i
-181.64-304.64i,368.55+8.5196i,-245.07+504.34i,57.513-240.44i,183.43-246.68i,-254.09+504.79i,88.863-294.28i,158.86-189.42i
336.79+299.11i,281.51-161.99i,-171.32-31.649i,73.522+228.48i,92.525-213.21i,-172.68-3.0422e-11i,92.525+213.21i,73.522-228.48i
-482.64-130.51i,30.103-435.62i,207+331.86i,-305.29-33.466i,120.17-295.99i,176.51+350.67i,-309.33-79.802i,154.98-265.15i
348.15-51.967i,-83.222-261.68i,-306.66+415.27i,125.81-182.52i,171.84-219.67i,-309.96+417.93i,160.33-228.21i,138.14-173.38i
-181.47+93.185i,-214.64+58.178i,-79.123-47.847i,-5.0668+245.43i,84.553-215.17i,-85.544-14.843i,7.1212+231.08i,77.913-232.79i
-29.312+43.457i,2.4795+77.353i,152.59+396.53i,-266.35-109.24i,132.85-279.46i,123.98+408.72i,-265.71-158.55i,160.77-238.81i
-9.9287-250.18i,317.21+62.681i,-340.12+316.78i,169.85-110.87i,158.11-197.97i,-339.28+323.02i,205.49-148.2i,119.07-164.2i
121.14+365.41i,226.54-146.58i,5.7639-34.609i,-81.458+235.6i,81.531-217.87i,-5.9149-2.1164i,-75.192+220.14i,86.495-233.8i
-329.22-304.96i,88.846-397.45i,80.228+439.81i,-208.21-167.32i,142.9-260.5i,55.069+446.49i,-201.92-217.97i,161.32-212.89i
331.56+127.41i,-64.768-211.77i,-344.85+217.71i,187.86-33.767i,143.52-181.52i,-341.67+228.3i,222.63-63.132i,103.09-160.64i
-241.41+16.778i,-216.67+1.2022i,75.714+3.2695i,-147.88+202.28i,82.758-220.04i,59.188+33.53i,-146.19+184.11i,97.474-230.83i
7.2121-8.6096i,24.394+60.041i,-2.0288+458.18i,-137.86-203.45i,149.76-240.15i,-22.638+460.81i,-125.5-253.67i,157.13-188.96i
75.376-144.7i,254.47+100.26i,-322.83+126.37i,180.63+40.703i,129.26-169.99i,-319.15+141.47i,212.76+18.386i,91.143-161.17i
-64.52+318.81i,198.42-146.89i,125.04+59.217i,-198.19+150.69i,87.345-220.7i,104.58+85.829i,-199.42+128.72i,109.13-223.78i
-126.69-375.24i,137.45-344.21i,-85.786+450.71i,-62.898-215.82i,153.19-219.43i,-101.27+450.97i,-44.665-263.86i,149.13-168.21i
224.55+273.1i,-66.633-181.67i,-278.33+49.88i,151.2+105.35i,116.3-162.78i,-275.83+69.093i,179.3+88.736i,83.686-164.19i
-245.61-99.627i,-198.32-52.772i,150.38+125.56i,-228.32+87.391i,94.298-219.22i,127.26+147.53i,-230.68+61.112i,119.95-213.02i
64.657-3.19i,37.514+65.043i,-163.07+419.03i,9.1614-205.03i,153.26-199.31i,-173.4+418.62i,32.568-249.31i,138.5-151.45i
79.08-45.817i,189.41+115.57i,-217.39-6.4287i,104.49+154.47i,105.42-159.11i,-217.46+16.041i,127.62+141.92i,80.692-168.13i
-175.86+203.07i,194.17-147.98i,150.82+194.27i,-236.48+19.568i,102.6-215.24i,126.53+211.1i,-238.19-10.981i,128.73-199.33i
64.156-338.28i,167.36-282.34i,-227.04+366.95i,71.614-173.84i,150.3-180.66i,-232.68+367.44i,99.055-213.11i,126.53-139.06i
60.586+341.42i,-74.826-173.54i,-147.14-39.382i,46.663+184.28i,97.137-158.1i,-150.76-14.849i,64.426+174.02i,81.718-171.64i
-178.4-210.95i,-163.58-93.449i,127.87+257.68i,-223.15-45.679i,111.27-208.73i,103.91+269.37i,-222.62-79.936i,134.66-183.7i
98.18+52.701i,34.588+80.853i,-272.51+300.02i,119.12-126.79i,144.85-164.15i,-274.35+302.7i,149.16-160.24i,114.5-130.98i
33.355+7.8516i,132.52+109.52i,-75.122-48.132i,-15.485+193.11i,91.717-158.82i,-82.803-22.915i,-2.9801+183.37i,85.997-173.6i
-200.93+72.842i,205.45-139.07i,85.13+309.17i,-190.89-101.98i,119.44-199.88i,62.894+316.19i,-186.84-138.96i,137.33-167.27i
193.74-223.02i,175.81-221.74i,-296.33+224.9i,148.13-69.662i,137.58-150.24i,-295.58+230.67i,179.17-96.955i,103.57-126.77i
-109.21+315.97i,-77.214-183.21i,-8.5615-34.112i,-75.223+181.45i,89.175-160.34i,-20.341-9.6207i,-67.376+170.65i,92.545-173.26i
-54.899-273.44i,-121.26-114.84i,27.889+343.71i,-143.97-144.27i,126.4-189.1i,8.5164+346.92i,-135.52-182.67i,136.72-151.16i
80.291+127.87i,15.086+95.36i,-297.62+148.67i,157.11-8.8386i,129.25-139.2i,-295.62+158.01i,187.55-30.135i,94.632-125.72i
-18.945+6.0408i,91.927+88.769i,46.262-0.78227i,-126.51+151.77i,89.308-161.86i,30.798+21.69i,-122.31+138.62i,100.28-170.24i
-158.26-25.546i,221.15-115.54i,-37.493+358.2i,-87.829-169.14i,131.61-176.94i,-53.216+358.76i,-74.585-207.52i,133.15-136.36i
238.22-77.385i,166.15-171.98i,-277.64+78.181i,146.53+49.329i,120.61-131.04i,-275.78+91.105i,174.93+33.411i,88.31-126.91i
-235.01+211.44i,-66.268-201.85i,84.558+46.794i,-164.5+108.13i,91.729-162.67i,66.198+66.198i,-162.67+91.729i,108.13-164.5i
87.079-261.66i,-81.736-116.83i,-104.22+351.69i,-28.512-175.13i,134.77-164.01i,-115.92+350.89i,-10.549-212.02i,127.22-123.68i
9.788+182.84i,-15.596+99.084i,-239.63+19.375i,118.78+99.127i,112.34-125.61i,-239.17+35.478i,143.97+87.585i,84.89-129.34i
-42.168-34.786i,70.889+63.198i,103.39+102.5i,-185.98+55.742i,95.918-162.24i,83.192+118.12i,-185.07+35.653i,115.14-156.33i
-85.136-67.925i,230.71-79.135i,-165.72+325.34i,27.957-162.69i,135.76-150.98i,-173.45+324.5i,50.113-196.76i,119.74-113.63i
203.8+49.567i,146.4-139.19i,-188.4-23.198i,77.761+135.99i,105.07-122.54i,-190.36-4.673i,98.93+127.55i,84.34-132.01i
-284.96+66.196i,-40.5-219.05i,101.87+159.81i,-189.56+0.39185i,101.27-160.23i,81.028+171.32i,-188.11-23.365i,120.56-146.28i
202.52-177.22i,-53.538-104.77i,-216.27+282.19i,76.158-134.11i,134.66-138.47i,-220.47+282.5i,101.6-164.27i,111.58-106.46i
-90.04+186.92i,-48.522+87.564i,-129.76-46.758i,28.472+156.89i,99.247-121.37i,-134.83-26.819i,45.244+150.11i,86.344-134.05i
-20.693-82.35i,66.988+42.665i,81.108+212.38i,-175.68-52.161i,107.16-156.48i,60.842+219.85i,-172.36-79.127i,123.87-135.06i
-21.113-56.705i,227.06-36.609i,-251.48+226.8i,111.76-93.103i,131.71-127.02i,-252.91+229.23i,139.32-118.63i,103.61-102.1i
120.43+123.83i,126.39-124.18i,-69.95-50.476i,-23.545+160.53i,95.182-121.55i,-78.457-30.264i,-11.103+153.98i,90.356-134.75i
-254.28-72.563i,-4.1226-226.1i,44.062+254.68i,-146.54-96.731i,112.97-151.02i,25.467+258.57i,-140.27-126.08i,124.85-123.46i
256.08-46.995i,-40.754-87.448i,-268.66+164.72i,131.91-44.469i,127.31-117.06i,-268.33+169.92i,160.25-65.032i,96.596-100.23i
-182.27+130.31i,-74.442+62.135i,-15.031-35.466i,-72.767+147.39i,93.012-122.48i,-26.91-16.129i,-64.174+139.77i,95.682-133.65i
37.266-103.96i,73.223+33.928i,-4.8726+282.48i,-105.72-129.18i,118.17-144.04i,-20.916+283.55i,-95.758-159.82i,123.53-112.27i
6.9801-15.319i,208.48+3.1286i,-267+101.93i,135.39+6.4858i,121.91-108.88i,-266.03+110.19i,163.19-9.2115i,91.15-100.32i
28.206+135.61i,114.55-122.49i,29.702-4.5951i,-114.22+119.61i,92.707-123.59i,14.875+12.831i,-108.65+109.84i,101.56-130.54i
-164.1-165.38i,34.97-218.55i,-60.328+293.16i,-57.847-146.79i,122.32-135.86i,-73.237+292.38i,-43.835-177.47i,120.21-102.19i
234.26+87.652i,-42.055-74.042i,-247.56+44.228i,122.74+54.472i,116.03-102.6i,-247.08+55.483i,148.75+43.145i,87.663-101.72i
-231.57+27.348i,-86.874+28.892i,60.192+37.868i,-143.97+80.698i,94.089-124.35i,43.135+52.56i,-140.31+68.022i,107.23-125.46i
105.37-80.433i,80.543+38.762i,-116.53+285.94i,-8.0082-148.43i,125.11-126.87i,-126.06+284.4i,9.9893-177.9i,115.36-93.748i
-6.5544+24.289i,178.59+32.212i,-213.1-3.3074i,96.039+94.738i,110.18-98.219i,-214.11+10.519i,119.28+86.946i,86.29-103.7i
-38.155+98.884i,115.3-126.21i,73.957+86.717i,-159.39+35.1i,96.858-124.33i,55.596+98.14i,-156.44+19.159i,112.05-118.67i
-51.605-192.84i,68.2-197.27i,-167.86+261.84i,38.712-134.64i,126.37-117.55i,-174.14+260.62i,60.245-161.74i,109.58-87.291i
148.95+186.1i,-51.549-71.101i,-167.74-36.795i,58.704+123.51i,104.83-95.567i,-171.05-21.097i,78.472+118.18i,86.955-105.55i
-217.87-89.549i,-84.05-3.7809i,70.27+136.35i,-159.47-12.249i,100.63-123.23i,51.633+144.3i,-155.96-31.418i,115.5-110.64i
151.46-13.497i,80.916+53.814i,-209.42+223.54i,77.755-107.47i,126.09-108.36i,-212.88+223.6i,102.04-131.26i,103.53-82.935i
-46.876+35.88i,144.61+46.442i,-116.52-53.875i,15.056+138.34i,100.38-94.374i,-122.63-37.2i,31.036+134.24i,89.374-106.66i
-60.965+42.625i,127.96-126.74i,50.158+181.34i,-144.74-56.444i,104.96-120.85i,32.266+185.95i,-139.53-78.428i,117.27-101.91i
44.516-159.77i,89.298-167.67i,-237.46+175i,105.52-70.24i,124.38-99.73i,-238.81+177.12i,131.54-90.077i,97.846-80.585i
31.685+222.4i,-61.086-80.615i,-64.833-53.885i,-30.128+138.26i,97.119-94.277i,-73.95-37.223i,-17.87+134.17i,93.101-106.56i
-143.62-182.49i,-69.177-28.245i,16.239+216.93i,-117.23-93.097i,109.39-117.16i,2.2248e-11+218.65i,-109.39-117.16i,117.23-93.097i
151.28+75.49i,69.887+72.159i,-249.71+121.11i,119.67-27.14i,121.47-92.025i,-249.84+125.76i,146.27-42.745i,93.085-79.952i
-87.119+9.423i,114.66+46.496i,-17.934-37.863i,-72.106+123.85i,95.206-94.862i,-29.922-22.192i,-63.14+118.64i,97.587-104.95i
-43.596-2.4601i,147.4-117.71i,-27.596+239.49i,-80.178-118.75i,113.52-112.23i,-41.475+239.02i,-69.072-143.92i,115.5-84.795i
97.564-90.369i,96.305-137.55i,-245.55+67.089i,119.33+17.2i,117.66-85.522i,-245.43+74.449i,145.35+5.7377i,89.664-80.598i
-78.612+193.04i,-63.19-99.696i,19.596-8.3876i,-106.65+97.128i,94.692-95.7i,5.1691+5.4293i,-100.23+89.882i,102.24-101.75i
-32.388-222.11i,-48.997-40.179i,-76.603+246.84i,-37.663-131.17i,116.96-106.27i,-87.683+245.06i,-22.999-156.35i,112.33-77.506i
98.435+154.54i,47.797+85.961i,-225.99+18.017i,105.12+58.197i,113.34-80.383i,-226.58+27.946i,129.48+50.434i,87.829-81.995i
-100.94-45.758i,94.855+37.395i,44.269+30.73i,-130.42+61.263i,95.499-96.382i,28.081+42.026i,-125.59+51.345i,106.51-97.05i
-6.1163-16.279i,166.12-96.993i,-125.69+238.4i,5.8205-129.57i,119.45-99.542i,-133.83+236.25i,23.969-153.63i,108.14-71.605i
100.64-17.094i,91.97-114.15i,-193.58-21.684i,79.028+91.767i,108.89-76.659i,-195.72-9.6153i,100.85+86.963i,87.642-83.579i
-149.56+116.16i,-53.592-121.94i,54+74.857i,-141.32+20.245i,97.446-96.552i,36.891+83.225i,-136.98+7.3628i,109.9-91.116i
80.336-197.85i,-31.227-39.851i,-169.92+215.18i,45.832-114.58i,120.8-92.391i,-175.29+213.59i,67.049-136.51i,103.44-67.305i
6.9767+193.81i,19.304+89.276i,-152.04-48.657i,44.176+114.72i,104.69-74.284i,-156.37-35.115i,62.882+111.91i,88.984-84.819i
-73.996-105.85i,87.314+26.496i,48.264+119.02i,-138.6-21.551i,100.27-95.928i,31.148+124.35i,-133.65-37.334i,112.08-84.342i
25.075+3.6997i,177.06-67.089i,-205+179.67i,78.43-88.178i,120.95-85.178i,-208.04+179.46i,102-107.14i,98.732-64.643i
66.395+32.346i,82.496-101.73i,-105.87-60.917i,4.468+125.05i,101.08-73.089i,-112.79-46.72i,19.793+123.16i,91.58-85.262i
-165.81+23.199i,-32.51-139.89i,28.103+158.42i,-122.94-59.81i,103.64-94.325i,11.868+160.89i,-116.36-78.097i,112.83-77.201i
160.11-120.86i,-21.808-31.724i,-227.68+135.52i,100.54-53.433i,119.93-78.257i,-229.07+137.3i,125.55-68.878i,94.52-63.484i
-94.026+177.22i,-8.5561+80.047i,-59.921-57.997i,-35.827+122.08i,98.315-72.827i,-69.533-44.031i,-23.8+120.01i,95.038-84.582i
-10.011-143.06i,89.658+20.789i,-4.0273+188.88i,-96.291-90.713i,107.22-91.664i,-18.609+188.94i,-87.275-110.82i,112.14-70.185i
29.167+43.11i,176.07-33.958i,-236.05+87.127i,110.26-14.168i,117.89-71.944i,-236.6+91.267i,135.66-25.862i,91.215-63.551i
19.566+44.795i,75.142-100.19i,-18.868-40.959i,-72.513+106.52i,96.576-73.191i,-30.983-28.082i,-63.373+103.29i,98.897-82.604i
-132.53-53.498i,-4.3073-147.79i,-44.541+207.25i,-61.689-111.3i,110.65-87.967i,-56.89+205.57i,-49.684-132.34i,110.13-63.754i
185.54-18.972i,-22.926-22.611i,-229.7+39.218i,106.99+25.451i,115.05-66.493i,-230.28+45.806i,131.73+17.405i,89.107-64.458i
-171.46+108.43i,-29.025+60.625i,13.244-12.241i,-101.89+80.331i,95.943-73.846i,-0.9313-1.1934i,-94.945+75.125i,102.68-79.314i
70.706-137.36i,96.14+24.455i,-89.11+211.7i,-22.879-119.76i,113.63-83.354i,-98.891+209.09i,-7.6516-140.71i,107.09-58.289i
-0.30792+78.147i,163.27-4.672i,-209.7-3.6598i,91.462+61.34i,111.68-62.075i,-211.15+5.1833i,114.59+56.521i,88.342-65.754i
-14.366+24.913i,75.576-105.4i,33.376+24.62i,-121.1+46.505i,96.397-74.457i,17.792+33.287i,-115.46+38.785i,105.94-74.851i
-71.216-92.262i,24.298-143.5i,-133.11+201.85i,16.064-115.55i,115.9-78.024i,-140.26+199.16i,34.419-135.41i,103.38-54.051i
154.83+74.108i,-32.465-19.083i,-178.45-37.575i,65.639+89.907i,108.11-58.774i,-181.49-26.922i,86.39+87.625i,88.912-66.982i
-200.37+9.3282i,-38.035+36.704i,39.78+65.367i,-128.4+8.726i,97.825-74.719i,23.57+71.346i,-123.08-1.7401i,108.33-69.482i
139.33-84.888i,99.906+37.542i,-172.1+178.79i,51.162-99.426i,117.27-72.236i,-176.84+176.84i,72.236-117.27i,99.426-51.162i
-53.113+86.479i,142.71+15.193i,-139.44-59.595i,32.482+108.4i,104.63-56.575i,-144.61-47.774i,50.341+107.77i,90.665-67.72i
-19.696-8.8328i,85.925-110.89i,32.133+105.47i,-123.34-29.015i,100.04-74.377i,16.127+108.72i,-117.32-42.135i,109.6-63.568i
-9.8185-88.693i,46.762-129.12i,-202.25+144.9i,78.925-73.367i,117.67-66.28i,-205.03+144.4i,102.05-88.462i,95.667-49.595i
84.927+130.94i,-45.014-25.102i,-96.858-68.05i,-4.383+115.17i,101.56-55.376i,-104.45-55.829i,10.378+115.21i,93.328-67.631i
-172.82-88.229i,-35.544+15.117i,11.541+140.58i,-106.69-62.83i,102.79-73.25i,-3.4694+141.33i,-99.074-78.206i,109.64-57.52i
169.88+0.18491i,95.544+56.187i,-220.71+103.64i,96.7-40.293i,117.08-60.455i,-222.17+105.08i,121.01-52.155i,92.493-49.188i
-106.95+57.119i,120.8+23.496i,-55.133-62.673i,-41.04+109.8i,99.114-54.999i,-65.176-50.864i,-29.268+109.51i,96.541-66.49i
3.7518-33.374i,104.18-110.36i,-19.61+166.97i,-80.427-89.328i,105.8-71.238i,-32.954+165.67i,-70.485-106.3i,108.49-51.75i
28.525-55.169i,59.066-109.98i,-225.89+59.09i,102.91-3.7811i,115.6-55.038i,-226.8+62.763i,127.45-12.222i,90.217-49.665i
3.9027+139.42i,-54.025-40.687i,-18.519-44.594i,-73.688+93.128i,97.487-55.207i,-30.784-33.965i,-64.497+91.606i,99.902-64.205i
-100.12-154.09i,-25.356+1.3209i,-57.917+181.86i,-47.456-105.94i,108.77-68.327i,-69.111+179.16i,-34.71-123.67i,106.31-46.628i
149.33+90.835i,81.011+74.228i,-217.56+15.623i,97.211+32.327i,113.38-50.266i,-218.71+21.541i,121.01+27.181i,89.037-50.671i
-136.96-4.6193i,103.85+22.147i,9.3465-16.198i,-99.024+67.117i,96.773-55.729i,-4.683-7.3953i,-91.754+63.654i,103.01-60.82i
41.625-31.496i,125.13-99.978i,-99.327+183.73i,-11.299-111.17i,111.44-64.59i,-108.12+180.39i,4.4329-128.73i,103.37-42.441i
33.935-13.989i,61.046-92.587i,-196.86-22.608i,80.458+64.312i,110.64-46.313i,-199.03-14.681i,102.65+62.046i,89.024-51.811i
-60.083+105.63i,-54.28-62.073i,25.787+19.143i,-114.57+34.655i,96.988-56.281i,10.628+25.659i,-108.38+28.784i,105.51-56.505i
-8.0396-170.35i,-13.555-2.5085i,-139.56+172.39i,24.265-104.72i,113.55-60.173i,-145.96+169.2i,42.86-121.15i,100.02-39.368i
82.645+157.25i,58.248+85.584i,-166.19-52.055i,54.635+88.958i,107.64-43.278i,-169.99-42.579i,74.528+88.908i,90.118-52.699i
-126.23-78.89i,95.749+16.219i,29.339+57.424i,-118.89-0.77503i,98.066-56.594i,13.793+61.424i,-112.85-9.2314i,107.14-51.531i
72.019+0.68324i,142.41-79.68i,-174.53+149.03i,55.595-87.482i,114.95-55.279i,-178.78+146.72i,76.642-101.96i,96.648-37.46i
